Dependency=Geometry Building Type	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Dependency=HVAC System Cooling Type	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=Fan Coil Heating Only	Option=PTAC Heating And Cooling	Count	Weight
Mobile Home	1970s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	37	435522.1829
Mobile Home	1970s	None	Both Shared	Central	0	0.5	0	0	0	0.5	9	89310.77465
Mobile Home	1970s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	19	168597.5244
Mobile Home	1970s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	18	209552.5283
Mobile Home	1970s	Electricity	Neither Shared	Central	1	0	0	0	0	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	37	435522.1829
Mobile Home	1970s	None	Neither Shared	Central	1	0	0	0	0	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	19	168597.5244
Mobile Home	1970s	Propane	Neither Shared	Central	1	0	0	0	0	0	18	209552.5283
Mobile Home	1970s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	37	435522.1829
Mobile Home	1970s	None	Only Cooling Shared	Central	0	0	1	0	0	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	19	168597.5244
Mobile Home	1970s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	18	209552.5283
Mobile Home	1970s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	37	435522.1829
Mobile Home	1970s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	19	168597.5244
Mobile Home	1970s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	18	209552.5283
Mobile Home	1970s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	66	845946.3426
Mobile Home	1970s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	3	20826.88885
Mobile Home	1970s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	37	435522.1829
Mobile Home	1970s	None	Both Shared	Room	0	0.5	0	0	0	0.5	9	89310.77465
Mobile Home	1970s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	19	168597.5244
Mobile Home	1970s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	18	209552.5283
Mobile Home	1970s	Electricity	Neither Shared	Room	1	0	0	0	0	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	37	435522.1829
Mobile Home	1970s	None	Neither Shared	Room	1	0	0	0	0	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	19	168597.5244
Mobile Home	1970s	Propane	Neither Shared	Room	1	0	0	0	0	0	18	209552.5283
Mobile Home	1970s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	37	435522.1829
Mobile Home	1970s	None	Only Cooling Shared	Room	0	0	1	0	0	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	19	168597.5244
Mobile Home	1970s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	18	209552.5283
Mobile Home	1970s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	37	435522.1829
Mobile Home	1970s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	19	168597.5244
Mobile Home	1970s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	18	209552.5283
Mobile Home	1970s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	66	845946.3426
Mobile Home	1970s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	3	20826.88885
Mobile Home	1970s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	37	435522.1829
Mobile Home	1970s	None	Both Shared	None	0	0.5	0	0	0	0.5	9	89310.77465
Mobile Home	1970s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	19	168597.5244
Mobile Home	1970s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	18	209552.5283
Mobile Home	1970s	Electricity	Neither Shared	None	1	0	0	0	0	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	37	435522.1829
Mobile Home	1970s	None	Neither Shared	None	1	0	0	0	0	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	19	168597.5244
Mobile Home	1970s	Propane	Neither Shared	None	1	0	0	0	0	0	18	209552.5283
Mobile Home	1970s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	37	435522.1829
Mobile Home	1970s	None	Only Cooling Shared	None	0	0	1	0	0	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	19	168597.5244
Mobile Home	1970s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	18	209552.5283
Mobile Home	1970s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	66	845946.3426
Mobile Home	1970s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	3	20826.88885
Mobile Home	1970s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	37	435522.1829
Mobile Home	1970s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	9	89310.77465
Mobile Home	1970s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	19	168597.5244
Mobile Home	1970s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	18	209552.5283
Mobile Home	1980s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	77	989920.0018
Mobile Home	1980s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	4	17265.6449
Mobile Home	1980s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	24	322014.7285
Mobile Home	1980s	None	Both Shared	Central	0	0.5	0	0	0	0.5	3	41788.12292
Mobile Home	1980s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	10	157315.9401
Mobile Home	1980s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	12	238096.5038
Mobile Home	1980s	Electricity	Neither Shared	Central	1	0	0	0	0	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	24	322014.7285
Mobile Home	1980s	None	Neither Shared	Central	1	0	0	0	0	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	10	157315.9401
Mobile Home	1980s	Propane	Neither Shared	Central	1	0	0	0	0	0	12	238096.5038
Mobile Home	1980s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	24	322014.7285
Mobile Home	1980s	None	Only Cooling Shared	Central	0	0	1	0	0	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	10	157315.9401
Mobile Home	1980s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	12	238096.5038
Mobile Home	1980s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	24	322014.7285
Mobile Home	1980s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	10	157315.9401
Mobile Home	1980s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	12	238096.5038
Mobile Home	1980s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	77	989920.0018
Mobile Home	1980s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	4	17265.6449
Mobile Home	1980s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	24	322014.7285
Mobile Home	1980s	None	Both Shared	Room	0	0.5	0	0	0	0.5	3	41788.12292
Mobile Home	1980s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	10	157315.9401
Mobile Home	1980s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	12	238096.5038
Mobile Home	1980s	Electricity	Neither Shared	Room	1	0	0	0	0	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	24	322014.7285
Mobile Home	1980s	None	Neither Shared	Room	1	0	0	0	0	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	10	157315.9401
Mobile Home	1980s	Propane	Neither Shared	Room	1	0	0	0	0	0	12	238096.5038
Mobile Home	1980s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	24	322014.7285
Mobile Home	1980s	None	Only Cooling Shared	Room	0	0	1	0	0	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	10	157315.9401
Mobile Home	1980s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	12	238096.5038
Mobile Home	1980s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	24	322014.7285
Mobile Home	1980s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	10	157315.9401
Mobile Home	1980s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	12	238096.5038
Mobile Home	1980s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	77	989920.0018
Mobile Home	1980s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	4	17265.6449
Mobile Home	1980s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	24	322014.7285
Mobile Home	1980s	None	Both Shared	None	0	0.5	0	0	0	0.5	3	41788.12292
Mobile Home	1980s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	10	157315.9401
Mobile Home	1980s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	12	238096.5038
Mobile Home	1980s	Electricity	Neither Shared	None	1	0	0	0	0	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	24	322014.7285
Mobile Home	1980s	None	Neither Shared	None	1	0	0	0	0	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	10	157315.9401
Mobile Home	1980s	Propane	Neither Shared	None	1	0	0	0	0	0	12	238096.5038
Mobile Home	1980s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	24	322014.7285
Mobile Home	1980s	None	Only Cooling Shared	None	0	0	1	0	0	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	10	157315.9401
Mobile Home	1980s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	12	238096.5038
Mobile Home	1980s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	77	989920.0018
Mobile Home	1980s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	4	17265.6449
Mobile Home	1980s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	24	322014.7285
Mobile Home	1980s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	3	41788.12292
Mobile Home	1980s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	10	157315.9401
Mobile Home	1980s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	12	238096.5038
Mobile Home	1990s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	84	1218070.577
Mobile Home	1990s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	1	6166.411961
Mobile Home	1990s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	28	324328.5822
Mobile Home	1990s	None	Both Shared	Central	0	0.5	0	0	0	0.5	2	21545.99675
Mobile Home	1990s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	13	156771.2281
Mobile Home	1990s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	14	237226.0564
Mobile Home	1990s	Electricity	Neither Shared	Central	1	0	0	0	0	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	28	324328.5822
Mobile Home	1990s	None	Neither Shared	Central	1	0	0	0	0	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	13	156771.2281
Mobile Home	1990s	Propane	Neither Shared	Central	1	0	0	0	0	0	14	237226.0564
Mobile Home	1990s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	28	324328.5822
Mobile Home	1990s	None	Only Cooling Shared	Central	0	0	1	0	0	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	13	156771.2281
Mobile Home	1990s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	14	237226.0564
Mobile Home	1990s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	28	324328.5822
Mobile Home	1990s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	13	156771.2281
Mobile Home	1990s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	14	237226.0564
Mobile Home	1990s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	84	1218070.577
Mobile Home	1990s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	1	6166.411961
Mobile Home	1990s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	28	324328.5822
Mobile Home	1990s	None	Both Shared	Room	0	0.5	0	0	0	0.5	2	21545.99675
Mobile Home	1990s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	13	156771.2281
Mobile Home	1990s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	14	237226.0564
Mobile Home	1990s	Electricity	Neither Shared	Room	1	0	0	0	0	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	28	324328.5822
Mobile Home	1990s	None	Neither Shared	Room	1	0	0	0	0	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	13	156771.2281
Mobile Home	1990s	Propane	Neither Shared	Room	1	0	0	0	0	0	14	237226.0564
Mobile Home	1990s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	28	324328.5822
Mobile Home	1990s	None	Only Cooling Shared	Room	0	0	1	0	0	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	13	156771.2281
Mobile Home	1990s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	14	237226.0564
Mobile Home	1990s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	28	324328.5822
Mobile Home	1990s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	13	156771.2281
Mobile Home	1990s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	14	237226.0564
Mobile Home	1990s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	84	1218070.577
Mobile Home	1990s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	1	6166.411961
Mobile Home	1990s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	28	324328.5822
Mobile Home	1990s	None	Both Shared	None	0	0.5	0	0	0	0.5	2	21545.99675
Mobile Home	1990s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	13	156771.2281
Mobile Home	1990s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	14	237226.0564
Mobile Home	1990s	Electricity	Neither Shared	None	1	0	0	0	0	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	28	324328.5822
Mobile Home	1990s	None	Neither Shared	None	1	0	0	0	0	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	13	156771.2281
Mobile Home	1990s	Propane	Neither Shared	None	1	0	0	0	0	0	14	237226.0564
Mobile Home	1990s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	28	324328.5822
Mobile Home	1990s	None	Only Cooling Shared	None	0	0	1	0	0	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	13	156771.2281
Mobile Home	1990s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	14	237226.0564
Mobile Home	1990s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	84	1218070.577
Mobile Home	1990s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	6166.411961
Mobile Home	1990s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	28	324328.5822
Mobile Home	1990s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	21545.99675
Mobile Home	1990s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	13	156771.2281
Mobile Home	1990s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	14	237226.0564
Mobile Home	2000s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	45	643983.25
Mobile Home	2000s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	0	0
Mobile Home	2000s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	8	110048.9486
Mobile Home	2000s	None	Both Shared	Central	0	0.5	0	0	0	0.5	6	61653.67497
Mobile Home	2000s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	1	5676.182736
Mobile Home	2000s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	7	95076.30187
Mobile Home	2000s	Electricity	Neither Shared	Central	1	0	0	0	0	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	0	0
Mobile Home	2000s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	8	110048.9486
Mobile Home	2000s	None	Neither Shared	Central	1	0	0	0	0	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	1	5676.182736
Mobile Home	2000s	Propane	Neither Shared	Central	1	0	0	0	0	0	7	95076.30187
Mobile Home	2000s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	0	0
Mobile Home	2000s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	8	110048.9486
Mobile Home	2000s	None	Only Cooling Shared	Central	0	0	1	0	0	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	1	5676.182736
Mobile Home	2000s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	7	95076.30187
Mobile Home	2000s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	0	0
Mobile Home	2000s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	8	110048.9486
Mobile Home	2000s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	5676.182736
Mobile Home	2000s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	7	95076.30187
Mobile Home	2000s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	45	643983.25
Mobile Home	2000s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	0	0
Mobile Home	2000s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	8	110048.9486
Mobile Home	2000s	None	Both Shared	Room	0	0.5	0	0	0	0.5	6	61653.67497
Mobile Home	2000s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	1	5676.182736
Mobile Home	2000s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	7	95076.30187
Mobile Home	2000s	Electricity	Neither Shared	Room	1	0	0	0	0	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	0	0
Mobile Home	2000s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	8	110048.9486
Mobile Home	2000s	None	Neither Shared	Room	1	0	0	0	0	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	1	5676.182736
Mobile Home	2000s	Propane	Neither Shared	Room	1	0	0	0	0	0	7	95076.30187
Mobile Home	2000s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	0	0
Mobile Home	2000s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	8	110048.9486
Mobile Home	2000s	None	Only Cooling Shared	Room	0	0	1	0	0	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	1	5676.182736
Mobile Home	2000s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	7	95076.30187
Mobile Home	2000s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	0	0
Mobile Home	2000s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	8	110048.9486
Mobile Home	2000s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	5676.182736
Mobile Home	2000s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	7	95076.30187
Mobile Home	2000s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	45	643983.25
Mobile Home	2000s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	0	0
Mobile Home	2000s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	8	110048.9486
Mobile Home	2000s	None	Both Shared	None	0	0.5	0	0	0	0.5	6	61653.67497
Mobile Home	2000s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	1	5676.182736
Mobile Home	2000s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	7	95076.30187
Mobile Home	2000s	Electricity	Neither Shared	None	1	0	0	0	0	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	0	0
Mobile Home	2000s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	8	110048.9486
Mobile Home	2000s	None	Neither Shared	None	1	0	0	0	0	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	1	5676.182736
Mobile Home	2000s	Propane	Neither Shared	None	1	0	0	0	0	0	7	95076.30187
Mobile Home	2000s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	0	0
Mobile Home	2000s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	8	110048.9486
Mobile Home	2000s	None	Only Cooling Shared	None	0	0	1	0	0	0	6	61653.67497
Mobile Home	2000s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	1	5676.182736
Mobile Home	2000s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	7	95076.30187
Mobile Home	2000s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	45	643983.25
Mobile Home	2000s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	0	0
