Level,Parameter,Option,Saturation
1,County and PUMA,"G0600710, G06007109",0.000221565
1,County and PUMA,"G0600710, G06007110",0.000214605
1,County and PUMA,"G0600710, G06007111",0.000435358
1,County and PUMA,"G0600710, G06007112",0.00032092
1,County and PUMA,"G0600710, G06007113",0.000389787
1,County and PUMA,"G0600710, G06007114",0.000350945
1,County and PUMA,"G0600710, G06007115",0.000232486
1,County and PUMA,"G0600730, G06007301",0.000503031
1,County and PUMA,"G0600730, G06007302",0.000358927
1,County and PUMA,"G0600730, G06007303",0.000271709
1,County and PUMA,"G0600730, G06007304",0.00038144
1,County and PUMA,"G0600730, G06007305",0.000327805
1,County and PUMA,"G0600730, G06007306",0.000327679
1,County and PUMA,"G0600730, G06007307",0.000294125
1,County and PUMA,"G0600730, G06007308",0.000362716
1,County and PUMA,"G0600730, G06007309",0.000499943
1,County and PUMA,"G0600730, G06007310",0.000620982
1,County and PUMA,"G0600730, G06007311",0.000304121
1,County and PUMA,"G0600730, G06007312",0.000318727
1,County and PUMA,"G0600730, G06007313",0.000468672
1,County and PUMA,"G0600730, G06007314",0.000471499
1,County and PUMA,"G0600730, G06007315",0.00049326
1,County and PUMA,"G0600730, G06007316",0.000644883
1,County and PUMA,"G0600730, G06007317",0.000459795
1,County and PUMA,"G0600730, G06007318",0.000340002
1,County and PUMA,"G0600730, G06007319",0.000335921
1,County and PUMA,"G0600730, G06007320",0.00034197
1,County and PUMA,"G0600730, G06007321",0.000428547
1,County and PUMA,"G0600730, G06007322",0.000303606
1,County and PUMA,"G0600750, G06007501",0.000518501
1,County and PUMA,"G0600750, G06007502",0.000499607
1,County and PUMA,"G0600750, G06007503",0.000542716
1,County and PUMA,"G0600750, G06007504",0.000423928
1,County and PUMA,"G0600750, G06007505",0.00033889
1,County and PUMA,"G0600750, G06007506",0.00030735
1,County and PUMA,"G0600750, G06007507",0.000254044
1,County and PUMA,"G0600770, G06007701",0.000471499
1,County and PUMA,"G0600770, G06007702",0.000379217
1,County and PUMA,"G0600770, G06007703",0.00048342
1,County and PUMA,"G0600770, G06007704",0.000439401
1,County and PUMA,"G0600790, G06007901",0.000572137
1,County and PUMA,"G0600790, G06007902",0.000318533
1,County and PUMA,"G0600810, G06008101",0.000352235
1,County and PUMA,"G0600810, G06008102",0.000312698
1,County and PUMA,"G0600810, G06008103",0.000321419
1,County and PUMA,"G0600810, G06008104",0.000374718
1,County and PUMA,"G0600810, G06008105",0.000386907
1,County and PUMA,"G0600810, G06008106",0.000294446
1,County and PUMA,"G0600830, G06008301",0.000282398
1,County and PUMA,"G0600830, G06008302",0.000273321
1,County and PUMA,"G0600830, G06008303",0.000597342
1,County and PUMA,"G0600850, G06008501",0.000616327
1,County and PUMA,"G0600850, G06008502",0.000451224
1,County and PUMA,"G0600850, G06008503",0.000412614
1,County and PUMA,"G0600850, G06008504",0.000308909
1,County and PUMA,"G0600850, G06008505",0.000223609
1,County and PUMA,"G0600850, G06008506",0.000280593
1,County and PUMA,"G0600850, G06008507",0.000392435
1,County and PUMA,"G0600850, G06008508",0.000396695
1,County and PUMA,"G0600850, G06008509",0.00036414
1,County and PUMA,"G0600850, G06008510",0.000412792
1,County and PUMA,"G0600850, G06008511",0.000286248
1,County and PUMA,"G0600850, G06008512",0.000274214
1,County and PUMA,"G0600850, G06008513",0.000241363
1,County and PUMA,"G0600850, G06008514",0.00020179
1,County and PUMA,"G0600870, G06008701",0.000382335
1,County and PUMA,"G0600870, G06008702",0.000402826
1,County and PUMA,"G0600890, G06008900",0.000581417
1,County and PUMA,"G0600910, G06005700",1.75226e-05
1,County and PUMA,"G0600930, G06001500",0.000179285
1,County and PUMA,"G0600950, G06009501",0.000432747
1,County and PUMA,"G0600950, G06009502",0.000360001
1,County and PUMA,"G0600950, G06009503",0.000364171
1,County and PUMA,"G0600970, G06009701",0.000651051
1,County and PUMA,"G0600970, G06009702",0.000354673
1,County and PUMA,"G0600970, G06009703",0.000538843
1,County and PUMA,"G0600990, G06009901",0.000260952
1,County and PUMA,"G0600990, G06009902",0.000304061
1,County and PUMA,"G0600990, G06009903",0.000470216
1,County and PUMA,"G0600990, G06009904",0.000310379
1,County and PUMA,"G0601010, G06010100",0.000254388
1,County and PUMA,"G0601030, G06001100",0.000203088
1,County and PUMA,"G0601050, G06001100",6.5555e-05
1,County and PUMA,"G0601070, G06010701",0.000362858
1,County and PUMA,"G0601070, G06010702",0.00035498
1,County and PUMA,"G0601070, G06010703",0.000368736
1,County and PUMA,"G0601090, G06000300",0.000233918
1,County and PUMA,"G0601110, G06011101",0.000295459
1,County and PUMA,"G0601110, G06011102",0.000420475
1,County and PUMA,"G0601110, G06011103",0.000420707
1,County and PUMA,"G0601110, G06011104",0.000354211
1,County and PUMA,"G0601110, G06011105",0.000304957
1,County and PUMA,"G0601110, G06011106",0.00032838
1,County and PUMA,"G0601130, G06011300",0.000570496
1,County and PUMA,"G0601150, G06010100",0.00020916
1,County and PUMA,"G0800010, G08000804",1.74257e-05
1,County and PUMA,"G0800010, G08000805",0.000296676
1,County and PUMA,"G0800010, G08000806",0.00038156
1,County and PUMA,"G0800010, G08000807",0.000403939
1,County and PUMA,"G0800010, G08000809",1.39196e-05
1,County and PUMA,"G0800010, G08000810",6.48091e-05
1,County and PUMA,"G0800010, G08000817",9.61546e-06
1,County and PUMA,"G0800010, G08000824",5.07849e-05
1,County and PUMA,"G0800030, G08000800",5.01882e-05
1,County and PUMA,"G0800050, G08000808",0.000293849
1,County and PUMA,"G0800050, G08000809",0.00033346
1,County and PUMA,"G0800050, G08000810",0.000270986
1,County and PUMA,"G0800050, G08000811",0.000357704
1,County and PUMA,"G0800050, G08000815",0.000105859
1,County and PUMA,"G0800050, G08000820",0.000286576
1,County and PUMA,"G0800050, G08000824",0.000163276
1,County and PUMA,"G0800070, G08000900",6.68754e-05
1,County and PUMA,"G0800090, G08000800",1.66573e-05
1,County and PUMA,"G0800110, G08000100",1.63589e-05
1,County and PUMA,"G0800130, G08000801",8.77025e-05
1,County and PUMA,"G0800130, G08000802",0.000333795
1,County and PUMA,"G0800130, G08000803",0.000390995
1,County and PUMA,"G0800130, G08000804",0.000165029
1,County and PUMA,"G0800140, G08000804",0.00017554
1,County and PUMA,"G0800140, G08000805",1.50013e-05
1,County and PUMA,"G0800150, G08000600",7.7192e-05
1,County and PUMA,"G0800170, G08000100",6.89269e-06
1,County and PUMA,"G0800190, G08000801",4.23704e-05
1,County and PUMA,"G0800210, G08000800",3.20092e-05
1,County and PUMA,"G0800230, G08000800",2.0044e-05
1,County and PUMA,"G0800250, G08000100",1.16295e-05
1,County and PUMA,"G0800270, G08000600",3.1666e-05
1,County and PUMA,"G0800290, G08001002",0.000108164
1,County and PUMA,"G0800310, G08000812",0.000481146
1,County and PUMA,"G0800310, G08000813",0.000408994
1,County and PUMA,"G0800310, G08000814",0.000461533
1,County and PUMA,"G0800310, G08000815",0.000537675
1,County and PUMA,"G0800310, G08000816",0.000343597
1,County and PUMA,"G0800330, G08000900",1.02868e-05
1,County and PUMA,"G0800350, G08000821",0.000295222
1,County and PUMA,"G0800350, G08000822",0.00030383
1,County and PUMA,"G0800350, G08000823",0.000282511
1,County and PUMA,"G0800370, G08000400",0.000235388
1,County and PUMA,"G0800390, G08000100",1.33975e-05
1,County and PUMA,"G0800390, G08000823",5.47463e-05
1,County and PUMA,"G0800410, G08004101",0.000236649
1,County and PUMA,"G0800410, G08004102",0.000395925
1,County and PUMA,"G0800410, G08004103",0.000373645
1,County and PUMA,"G0800410, G08004104",0.000326381
1,County and PUMA,"G0800410, G08004105",0.000337637
1,County and PUMA,"G0800410, G08004106",0.000310141
1,County and PUMA,"G0800430, G08000600",0.000143821
1,County and PUMA,"G0800450, G08000200",0.000174451
1,County and PUMA,"G0800470, G08000801",2.57879e-05
1,County and PUMA,"G0800490, G08000400",0.00012136
1,County and PUMA,"G0800510, G08000900",8.63821e-05
1,County and PUMA,"G0800530, G08000900",1.09507e-05
1,County and PUMA,"G0800550, G08000600",3.82306e-05
1,County and PUMA,"G0800570, G08000400",9.60795e-06
1,County and PUMA,"G0800590, G08000801",0.000214375
1,County and PUMA,"G0800590, G08000804",0.000102301
1,County and PUMA,"G0800590, G08000805",5.03749e-05
1,County and PUMA,"G0800590, G08000817",0.000356876
1,County and PUMA,"G0800590, G08000818",0.000401097
1,County and PUMA,"G0800590, G08000819",0.000448069
1,County and PUMA,"G0800590, G08000820",8.03028e-05
1,County and PUMA,"G0800590, G08000821",9.09477e-05
1,County and PUMA,"G0800610, G08000100",6.08705e-06
1,County and PUMA,"G0800630, G08000100",2.61236e-05
1,County and PUMA,"G0800650, G08000600",3.39262e-05
1,County and PUMA,"G0800670, G08000900",0.000198292
1,County and PUMA,"G0800690, G08000102",0.000420536
1,County and PUMA,"G0800690, G08000103",0.000614582
1,County and PUMA,"G0800710, G08000800",6.19371e-05
1,County and PUMA,"G0800730, G08000100",1.47178e-05
1,County and PUMA,"G0800750, G08000100",6.68754e-05
1,County and PUMA,"G0800770, G08001001",0.000416895
1,County and PUMA,"G0800770, G08001002",6.21536e-05
1,County and PUMA,"G0800790, G08000800",9.63032e-06
1,County and PUMA,"G0800810, G08000200",4.59661e-05
1,County and PUMA,"G0800830, G08000900",8.95377e-05
1,County and PUMA,"G0800850, G08001002",0.000136891
1,County and PUMA,"G0800870, G08000100",8.55915e-05
1,County and PUMA,"G0800890, G08000800",6.63532e-05
1,County and PUMA,"G0800910, G08001002",2.37141e-05
1,County and PUMA,"G0800930, G08000600",0.000105665
1,County and PUMA,"G0800950, G08000100",1.45388e-05
1,County and PUMA,"G0800970, G08000400",9.74893e-05
1,County and PUMA,"G0800990, G08000800",4.3885e-05
1,County and PUMA,"G0801010, G08000600",1.77986e-05
1,County and PUMA,"G0801010, G08000700",0.000493586
1,County and PUMA,"G0801010, G08000800",1.14281e-05
1,County and PUMA,"G0801030, G08000200",2.49524e-05
1,County and PUMA,"G0801050, G08000800",4.93675e-05
1,County and PUMA,"G0801070, G08000200",0.000122374
1,County and PUMA,"G0801090, G08000800",2.9279e-05
1,County and PUMA,"G0801110, G08000900",5.52755e-06
1,County and PUMA,"G0801130, G08001002",5.00241e-05
1,County and PUMA,"G0801150, G08000100",9.74971e-06
1,County and PUMA,"G0801170, G08000400",0.00022669
1,County and PUMA,"G0801190, G08004101",9.55877e-05
1,County and PUMA,"G0801210, G08000100",1.81642e-05
1,County and PUMA,"G0801230, G08000100",1.54712e-05
1,County and PUMA,"G0801230, G08000300",0.000514894
1,County and PUMA,"G0801230, G08000802",0.00014312
1,County and PUMA,"G0801230, G08000824",7.94525e-05
1,County and PUMA,"G0801250, G08000100",3.31505e-05
1,County and PUMA,"G0900010, G09000100",0.00050157
1,County and PUMA,"G0900010, G09000101",0.000311006
1,County and PUMA,"G0900010, G09000102",0.000568303
1,County and PUMA,"G0900010, G09000103",0.000393867
1,County and PUMA,"G0900010, G09000104",0.000430106
1,County and PUMA,"G0900010, G09000105",0.000515944
1,County and PUMA,"G0900030, G09000300",0.000466911
1,County and PUMA,"G0900030, G09000301",0.000347633
1,County and PUMA,"G0900030, G09000302",0.000397574
1,County and PUMA,"G0900030, G09000303",0.000498079
1,County and PUMA,"G0900030, G09000304",0.000359501
1,County and PUMA,"G0900030, G09000305",0.000358784
1,County and PUMA,"G0900030, G09000306",0.000366424
1,County and PUMA,"G0900050, G09000500",0.000652342
1,County and PUMA,"G0900070, G09000700",0.000561538
1,County and PUMA,"G0900090, G09000900",0.000385177
1,County and PUMA,"G0900090, G09000901",0.000347058
1,County and PUMA,"G0900090, G09000902",0.000432867
1,County and PUMA,"G0900090, G09000903",0.000374675
1,County and PUMA,"G0900090, G09000904",0.000376703
1,County and PUMA,"G0900090, G09000905",0.000420715
1,County and PUMA,"G0900090, G09000906",0.000366893
1,County and PUMA,"G0900110, G09001100",0.000435686
1,County and PUMA,"G0900110, G09001101",0.000470104
1,County and PUMA,"G0900130, G09001300",0.000436939
1,County and PUMA,"G0900150, G09001500",0.000366751
1,County and PUMA,"G1000010, G10000200",0.000508044
1,County and PUMA,"G1000030, G10000101",0.000368349
1,County and PUMA,"G1000030, G10000102",0.000455439
1,County and PUMA,"G1000030, G10000103",0.000425518
1,County and PUMA,"G1000030, G10000104",0.000395232
1,County and PUMA,"G1000050, G10000300",0.000964992
1,County and PUMA,"G1100010, G11000101",0.000385281
1,County and PUMA,"G1100010, G11000102",0.000378068
1,County and PUMA,"G1100010, G11000103",0.000380298
1,County and PUMA,"G1100010, G11000104",0.00050876
1,County and PUMA,"G1100010, G11000105",0.000635537
1,County and PUMA,"G1200010, G12000101",0.000489389
1,County and PUMA,"G1200010, G12000102",0.000362464
1,County and PUMA,"G1200030, G12008900",7.17243e-05
1,County and PUMA,"G1200050, G12000500",0.000748984
1,County and PUMA,"G1200070, G12002300",8.13173e-05
1,County and PUMA,"G1200090, G12000901",0.000661788
1,County and PUMA,"G1200090, G12000902",0.000507561
1,County and PUMA,"G1200090, G12000903",0.000424034
1,County and PUMA,"G1200090, G12000904",0.000438895
1,County and PUMA,"G1200110, G12001101",0.000397038
1,County and PUMA,"G1200110, G12001102",0.000392503
1,County and PUMA,"G1200110, G12001103",0.000421692
1,County and PUMA,"G1200110, G12001104",0.000561083
1,County and PUMA,"G1200110, G12001105",0.00058135
1,County and PUMA,"G1200110, G12001106",0.000553734
1,County and PUMA,"G1200110, G12001107",0.000315952
1,County and PUMA,"G1200110, G12001108",0.000554018
1,County and PUMA,"G1200110, G12001109",0.000374459
1,County and PUMA,"G1200110, G12001110",0.000348887
1,County and PUMA,"G1200110, G12001111",0.000357457
1,County and PUMA,"G1200110, G12001112",0.00039533
1,County and PUMA,"G1200110, G12001113",0.000420237
1,County and PUMA,"G1200110, G12001114",0.000419918
1,County and PUMA,"G1200130, G12006300",4.42132e-05
1,County and PUMA,"G1200150, G12001500",0.00075739
1,County and PUMA,"G1200170, G12001701",0.000580061
1,County and PUMA,"G1200190, G12001900",0.000578046
1,County and PUMA,"G1200210, G12002101",0.000530223
1,County and PUMA,"G1200210, G12002102",0.000527157
1,County and PUMA,"G1200210, G12002103",0.000463631
1,County and PUMA,"G1200230, G12002300",0.000211391
1,County and PUMA,"G1200270, G12002700",0.000109835
1,County and PUMA,"G1200290, G12002300",6.83898e-05
1,County and PUMA,"G1200310, G12003101",0.000361538
1,County and PUMA,"G1200310, G12003102",0.000408198
1,County and PUMA,"G1200310, G12003103",0.000360077
1,County and PUMA,"G1200310, G12003104",0.000438395
1,County and PUMA,"G1200310, G12003105",0.000460729
1,County and PUMA,"G1200310, G12003106",0.000395114
1,County and PUMA,"G1200310, G12003107",0.000531081
1,County and PUMA,"G1200330, G12003301",0.000367857
1,County and PUMA,"G1200330, G12003302",0.000666778
1,County and PUMA,"G1200350, G12003500",0.000370423
1,County and PUMA,"G1200370, G12006300",6.40036e-05
1,County and PUMA,"G1200390, G12006300",0.000144799
1,County and PUMA,"G1200410, G12002300",5.40151e-05
1,County and PUMA,"G1200430, G12009300",5.10238e-05
1,County and PUMA,"G1200450, G12006300",6.87106e-05
1,County and PUMA,"G1200470, G12012100",4.25274e-05
1,County and PUMA,"G1200490, G12002700",7.1784e-05
1,County and PUMA,"G1200510, G12009300",0.000107337
1,County and PUMA,"G1200530, G12005301",0.000632337
1,County and PUMA,"G1200550, G12002700",0.000361404
1,County and PUMA,"G1200550, G12009300",4.86293e-05
1,County and PUMA,"G1200570, G12005701",0.000476811
1,County and PUMA,"G1200570, G12005702",0.000618657
1,County and PUMA,"G1200570, G12005703",0.00046833
1,County and PUMA,"G1200570, G12005704",0.000509507
1,County and PUMA,"G1200570, G12005705",0.000500295
1,County and PUMA,"G1200570, G12005706",0.00036767
1,County and PUMA,"G1200570, G12005707",0.000578799
1,County and PUMA,"G1200570, G12005708",0.000618246
1,County and PUMA,"G1200590, G12000500",6.39365e-05
1,County and PUMA,"G1200610, G12006100",0.000578106
1,County and PUMA,"G1200630, G12006300",0.00015531
1,County and PUMA,"G1200650, G12006300",4.92261e-05
1,County and PUMA,"G1200670, G12012100",2.36843e-05
1,County and PUMA,"G1200690, G12006901",0.000383798
1,County and PUMA,"G1200690, G12006902",0.000243325
1,County and PUMA,"G1200690, G12006903",0.000472217
1,County and PUMA,"G1200710, G12007101",0.000749625
1,County and PUMA,"G1200710, G12007102",0.000625572
1,County and PUMA,"G1200710, G12007103",0.000491694
1,County and PUMA,"G1200710, G12007104",0.000434777
1,County and PUMA,"G1200710, G12007105",0.000511215
1,County and PUMA,"G1200730, G12007300",0.000452501
1,County and PUMA,"G1200730, G12007301",0.00049232
1,County and PUMA,"G1200750, G12002300",0.000148156
1,County and PUMA,"G1200770, G12006300",2.5773e-05
1,County and PUMA,"G1200790, G12012100",6.29294e-05
1,County and PUMA,"G1200810, G12008101",0.000400269
1,County and PUMA,"G1200810, G12008102",0.000501861
1,County and PUMA,"G1200810, G12008103",0.000435865
1,County and PUMA,"G1200830, G12008301",0.000387132
1,County and PUMA,"G1200830, G12008302",0.000353639
1,County and PUMA,"G1200830, G12008303",0.000481012
1,County and PUMA,"G1200850, G12008500",0.00058899
1,County and PUMA,"G1200860, G12008601",0.000290843
1,County and PUMA,"G1200860, G12008602",0.000229883
1,County and PUMA,"G1200860, G12008603",0.000344762
1,County and PUMA,"G1200860, G12008604",0.000569721
1,County and PUMA,"G1200860, G12008605",0.000255179
1,County and PUMA,"G1200860, G12008606",0.000259221
1,County and PUMA,"G1200860, G12008607",0.000243295
1,County and PUMA,"G1200860, G12008608",0.00031713
1,County and PUMA,"G1200860, G12008609",0.000241491
1,County and PUMA,"G1200860, G12008610",0.000266629
1,County and PUMA,"G1200860, G12008611",0.000369461
1,County and PUMA,"G1200860, G12008612",0.000548566
1,County and PUMA,"G1200860, G12008613",0.00036197
1,County and PUMA,"G1200860, G12008614",0.000448644
1,County and PUMA,"G1200860, G12008615",0.000308395
1,County and PUMA,"G1200860, G12008616",0.000301748
1,County and PUMA,"G1200860, G12008617",0.000276028
