Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Ceiling R-13	Option=Ceiling R-19	Option=Ceiling R-30	sampling_probability
CR09	1990s	Single-Family Detached	Unheated Basement	0	0.05	0.65	0.3	0	0.000616673
CR10	1990s	Single-Family Detached	Unheated Basement	0	0.09	0.4	0.52	0	0.000110499
CR11	1990s	Single-Family Detached	Unheated Basement	0	0.11	0.13	0.76	0	4.66853e-05
CR02	2000s	Single-Family Detached	Unheated Basement	0	0.02	0.35	0.64	0	0.000976332
CR03	2000s	Single-Family Detached	Unheated Basement	0	0.04	0.23	0.73	0	0.000515424
CR04	2000s	Single-Family Detached	Unheated Basement	0	0.32	0.37	0.31	0	0.00166509
CR05	2000s	Single-Family Detached	Unheated Basement	0	0.02	0.15	0.83	0	0.00082169
CR06	2000s	Single-Family Detached	Unheated Basement	0	0.03	0.14	0.83	0	0.000129344
CR07	2000s	Single-Family Detached	Unheated Basement	0	0.07	0.07	0.86	0	0.000826621
CR08	2000s	Single-Family Detached	Unheated Basement	0	0.11	0.24	0.64	0	0.00138834
CR09	2000s	Single-Family Detached	Unheated Basement	0	0.26	0.17	0.57	0	0.00118965
CR10	2000s	Single-Family Detached	Unheated Basement	0	0	0.85	0.15	0	0.000170081
CR11	2000s	Single-Family Detached	Unheated Basement	0	0.45	0.41	0.14	0	0.000114263
CR02	2010s	Single-Family Detached	Unheated Basement	0	0.02	0.35	0.64	0	0.000321396
CR03	2010s	Single-Family Detached	Unheated Basement	0	0.04	0.23	0.73	0	0.000147705
CR04	2010s	Single-Family Detached	Unheated Basement	0	0.32	0.37	0.31	0	0.000415074
CR05	2010s	Single-Family Detached	Unheated Basement	0	0.02	0.15	0.83	0	0.000279091
CR06	2010s	Single-Family Detached	Unheated Basement	0	0.03	0.14	0.83	0	4.47481e-05
CR07	2010s	Single-Family Detached	Unheated Basement	0	0.07	0.07	0.86	0	0.000233559
CR08	2010s	Single-Family Detached	Unheated Basement	0	0.11	0.24	0.64	0	0.000449233
CR09	2010s	Single-Family Detached	Unheated Basement	0	0.26	0.17	0.57	0	0.000407527
CR10	2010s	Single-Family Detached	Unheated Basement	0	0	0.85	0.15	0	3.34431e-05
CR11	2010s	Single-Family Detached	Unheated Basement	0	0.45	0.41	0.14	0	2.39254e-05
CR02	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.12911e-05
CR03	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	8.04611e-05
CR04	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.000130535
CR05	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	4.90281e-05
CR06	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.71265e-05
CR07	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.000107322
CR08	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	8.05475e-05
CR09	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.000128029
CR10	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.39436e-05
CR11	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.05305e-05
CR02	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.96345e-05
CR03	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.76421e-05
CR04	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.000117826
CR05	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	4.33362e-05
CR06	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.85443e-05
CR07	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	8.82492e-05
CR08	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	6.67568e-05
CR09	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	9.28497e-05
CR10	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.24315e-05
CR11	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.17384e-05
CR02	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.579e-05
CR03	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.07295e-05
CR04	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.52516e-05
CR05	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.59847e-05
CR06	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.93847e-05
CR07	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	7.14501e-05
CR08	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	5.47829e-05
CR09	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.56555e-05
CR10	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	5.26915e-06
CR11	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	4.76249e-06
CR02	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	4.91416e-06
CR03	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	4.54013e-06
CR04	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.15858e-05
CR05	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.18834e-05
CR06	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	9.8848e-06
CR07	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.40058e-05
CR08	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.24494e-05
CR09	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	9.79281e-06
CR10	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.10629e-06
CR11	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.29125e-06
CR02	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000134614
CR03	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000182941
CR04	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000392527
CR05	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000151084
CR06	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	5.11262e-05
CR07	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000248584
CR08	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000232505
CR09	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000357569
CR10	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	2.68376e-05
CR11	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	5.88774e-05
CR02	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000138919
CR03	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	9.30936e-05
CR04	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000369242
CR05	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000143882
CR06	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	6.4564e-05
CR07	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.0001971
CR08	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000221852
CR09	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000314051
CR10	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	2.76146e-05
CR11	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	3.77346e-05
CR02	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	9.94188e-05
CR03	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	3.02823e-05
CR04	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	8.41171e-05
CR05	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	8.53027e-05
CR06	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000133963
CR07	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000180546
CR08	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000238769
CR09	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.00010791
CR10	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	1.89576e-05
CR11	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	2.54424e-05
CR02	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	6.87431e-05
CR03	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	1.66898e-05
CR04	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	3.71661e-05
CR05	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	6.74744e-05
CR06	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	9.5085e-05
CR07	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000116606
CR08	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000167819
CR09	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	7.165e-05
CR10	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	7.06817e-06
CR11	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	1.37071e-05
CR02	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
