Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	sampling_probability
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	2000s	0.039918	0.649167	0.234644	0.076271	0.000265782
Single-Family Detached	2500-3999	Unvented Crawlspace	2	2000s	0.039918	0.649167	0.234644	0.076271	0.000616248
Single-Family Detached	2500-3999	Unvented Crawlspace	3	2000s	0.039918	0.649167	0.234644	0.076271	1.02084e-05
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	2000s	0.010732	0.44749	0.498077	0.0437	6.58397e-05
Single-Family Detached	4000+	Unvented Crawlspace	2	2000s	0.010732	0.44749	0.498077	0.0437	0.000246896
Single-Family Detached	4000+	Unvented Crawlspace	3	2000s	0.010732	0.44749	0.498077	0.0437	9.74235e-06
Single-Family Detached	4000+	Unvented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	1	2010s	0.136224	0	0	0.863776	5.63224e-05
Single-Family Detached	0-1499	Unvented Crawlspace	2	2010s	0.136224	0	0	0.863776	1.08383e-05
Single-Family Detached	0-1499	Unvented Crawlspace	3	2010s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	1500-2499	Unvented Crawlspace	1	2010s	0.057359	0.753987	0	0.188653	0.000146094
Single-Family Detached	1500-2499	Unvented Crawlspace	2	2010s	0.057359	0.753987	0	0.188653	7.76347e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	3	2010s	0.057359	0.753987	0	0.188653	9.01313e-07
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	2010s	0.039918	0.649167	0.234644	0.076271	6.72889e-05
Single-Family Detached	2500-3999	Unvented Crawlspace	2	2010s	0.039918	0.649167	0.234644	0.076271	0.000156018
Single-Family Detached	2500-3999	Unvented Crawlspace	3	2010s	0.039918	0.649167	0.234644	0.076271	2.58449e-06
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	2010s	0.010732	0.44749	0.498077	0.0437	1.1446e-05
Single-Family Detached	4000+	Unvented Crawlspace	2	2010s	0.010732	0.44749	0.498077	0.0437	4.29219e-05
Single-Family Detached	4000+	Unvented Crawlspace	3	2010s	0.010732	0.44749	0.498077	0.0437	1.69367e-06
Single-Family Detached	4000+	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	1	<1940	0.075776	0	0	0.924224	0
Single-Family Detached	0-1499	Unvented Crawlspace	2	<1940	0.075776	0	0	0.924224	0
Single-Family Detached	0-1499	Unvented Crawlspace	3	<1940	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Detached	1500-2499	Unvented Crawlspace	1	<1940	0.065978	0.09478	0	0.839242	0
Single-Family Detached	1500-2499	Unvented Crawlspace	2	<1940	0.065978	0.09478	0	0.839242	0
Single-Family Detached	1500-2499	Unvented Crawlspace	3	<1940	0.065978	0.09478	0	0.839242	0
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	<1940	0.046238	0.091001	0.008446	0.854315	0
Single-Family Detached	2500-3999	Unvented Crawlspace	2	<1940	0.046238	0.091001	0.008446	0.854315	0
Single-Family Detached	2500-3999	Unvented Crawlspace	3	<1940	0.046238	0.091001	0.008446	0.854315	0
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	<1940	0.21222	0.194644	0.040975	0.552162	0
Single-Family Detached	4000+	Unvented Crawlspace	2	<1940	0.21222	0.194644	0.040975	0.552162	0
Single-Family Detached	4000+	Unvented Crawlspace	3	<1940	0.21222	0.194644	0.040975	0.552162	0
Single-Family Detached	4000+	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	2000s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	2010s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	<1940	0	0	0	1	0
