Dependency=Geometry Building Type RECS	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=PTAC Heating And Cooling
Single-Family Attached	1970s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2010s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2010s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2010s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2010s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	<1940	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	<1940	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	<1940	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	<1940	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1940s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1940s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1940s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1940s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1950s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1950s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1950s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1950s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1960s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1960s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1960s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1960s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1970s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1970s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1970s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1970s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1980s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1980s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1980s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1980s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1990s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1990s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1990s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1990s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2000s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2000s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2000s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2000s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2010s	Propane	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2010s	Propane	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2010s	Propane	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2010s	Propane	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
