Level,Parameter,Option,Saturation
1,County and PUMA,"G0600750, G06007505",0.000341027
1,County and PUMA,"G0600750, G06007506",0.000309288
1,County and PUMA,"G0600750, G06007507",0.000255646
1,County and PUMA,"G0600770, G06007701",0.000474471
1,County and PUMA,"G0600770, G06007702",0.000381607
1,County and PUMA,"G0600770, G06007703",0.000486467
1,County and PUMA,"G0600770, G06007704",0.00044217
1,County and PUMA,"G0600790, G06007901",0.000575744
1,County and PUMA,"G0600790, G06007902",0.000320542
1,County and PUMA,"G0600810, G06008101",0.000354456
1,County and PUMA,"G0600810, G06008102",0.000314669
1,County and PUMA,"G0600810, G06008103",0.000323446
1,County and PUMA,"G0600810, G06008104",0.000377081
1,County and PUMA,"G0600810, G06008105",0.000389346
1,County and PUMA,"G0600810, G06008106",0.000296303
1,County and PUMA,"G0600830, G06008301",0.000284179
1,County and PUMA,"G0600830, G06008302",0.000275044
1,County and PUMA,"G0600830, G06008303",0.000601108
1,County and PUMA,"G0600850, G06008501",0.000620213
1,County and PUMA,"G0600850, G06008502",0.000454069
1,County and PUMA,"G0600850, G06008503",0.000415215
1,County and PUMA,"G0600850, G06008504",0.000310857
1,County and PUMA,"G0600850, G06008505",0.000225019
1,County and PUMA,"G0600850, G06008506",0.000282362
1,County and PUMA,"G0600850, G06008507",0.000394909
1,County and PUMA,"G0600850, G06008508",0.000399196
1,County and PUMA,"G0600850, G06008509",0.000366436
1,County and PUMA,"G0600850, G06008510",0.000415394
1,County and PUMA,"G0600850, G06008511",0.000288053
1,County and PUMA,"G0600850, G06008512",0.000275943
1,County and PUMA,"G0600850, G06008513",0.000242885
1,County and PUMA,"G0600850, G06008514",0.000203062
1,County and PUMA,"G0600870, G06008701",0.000384746
1,County and PUMA,"G0600870, G06008702",0.000405365
1,County and PUMA,"G0600890, G06008900",0.000585081
1,County and PUMA,"G0600910, G06005700",1.7633e-05
1,County and PUMA,"G0600930, G06001500",0.000180414
1,County and PUMA,"G0600950, G06009501",0.000435474
1,County and PUMA,"G0600950, G06009502",0.00036227
1,County and PUMA,"G0600950, G06009503",0.000366466
1,County and PUMA,"G0600970, G06009701",0.000655156
1,County and PUMA,"G0600970, G06009702",0.000356909
1,County and PUMA,"G0600970, G06009703",0.000542241
1,County and PUMA,"G0600990, G06009901",0.000262596
1,County and PUMA,"G0600990, G06009902",0.000305978
1,County and PUMA,"G0600990, G06009903",0.00047318
1,County and PUMA,"G0600990, G06009904",0.000312335
1,County and PUMA,"G0601010, G06010100",0.000255991
1,County and PUMA,"G0601030, G06001100",0.000204368
1,County and PUMA,"G0601050, G06001100",6.59682e-05
1,County and PUMA,"G0601070, G06010701",0.000365145
1,County and PUMA,"G0601070, G06010702",0.000357217
1,County and PUMA,"G0601070, G06010703",0.00037106
1,County and PUMA,"G0601090, G06000300",0.000235393
1,County and PUMA,"G0601110, G06011101",0.000297322
1,County and PUMA,"G0601110, G06011102",0.000423126
1,County and PUMA,"G0601110, G06011103",0.000423359
1,County and PUMA,"G0601110, G06011104",0.000356444
1,County and PUMA,"G0601110, G06011105",0.000306879
1,County and PUMA,"G0601110, G06011106",0.00033045
1,County and PUMA,"G0601130, G06011300",0.000574091
1,County and PUMA,"G0601150, G06010100",0.000210478
1,County and PUMA,"G0800010, G08000804",1.75354e-05
1,County and PUMA,"G0800010, G08000805",0.000298545
1,County and PUMA,"G0800010, G08000806",0.000383963
1,County and PUMA,"G0800010, G08000807",0.000406484
1,County and PUMA,"G0800010, G08000809",1.40073e-05
1,County and PUMA,"G0800010, G08000810",6.52174e-05
1,County and PUMA,"G0800010, G08000817",9.67604e-06
1,County and PUMA,"G0800010, G08000824",5.11049e-05
1,County and PUMA,"G0800030, G08000800",5.05045e-05
1,County and PUMA,"G0800050, G08000808",0.0002957
1,County and PUMA,"G0800050, G08000809",0.000335561
1,County and PUMA,"G0800050, G08000810",0.000272693
1,County and PUMA,"G0800050, G08000811",0.000359957
1,County and PUMA,"G0800050, G08000815",0.000106526
1,County and PUMA,"G0800050, G08000820",0.000288382
1,County and PUMA,"G0800050, G08000824",0.000164305
1,County and PUMA,"G0800070, G08000900",6.72969e-05
1,County and PUMA,"G0800090, G08000800",1.67623e-05
1,County and PUMA,"G0800110, G08000100",1.6462e-05
1,County and PUMA,"G0800130, G08000801",8.82551e-05
1,County and PUMA,"G0800130, G08000802",0.000335898
1,County and PUMA,"G0800130, G08000803",0.000393458
1,County and PUMA,"G0800130, G08000804",0.000166069
1,County and PUMA,"G0800140, G08000804",0.000176646
1,County and PUMA,"G0800140, G08000805",1.50958e-05
1,County and PUMA,"G0800150, G08000600",7.76786e-05
1,County and PUMA,"G0800170, G08000100",6.93612e-06
1,County and PUMA,"G0800190, G08000801",4.26374e-05
1,County and PUMA,"G0800210, G08000800",3.2211e-05
1,County and PUMA,"G0800230, G08000800",2.01703e-05
1,County and PUMA,"G0800250, G08000100",1.17028e-05
1,County and PUMA,"G0800270, G08000600",3.18656e-05
1,County and PUMA,"G0800290, G08001002",0.000108846
1,County and PUMA,"G0800310, G08000812",0.000484177
1,County and PUMA,"G0800310, G08000813",0.000411571
1,County and PUMA,"G0800310, G08000814",0.00046444
1,County and PUMA,"G0800310, G08000815",0.000541062
1,County and PUMA,"G0800310, G08000816",0.000345762
1,County and PUMA,"G0800330, G08000900",1.03516e-05
1,County and PUMA,"G0800350, G08000821",0.000297082
1,County and PUMA,"G0800350, G08000822",0.000305744
1,County and PUMA,"G0800350, G08000823",0.000284291
1,County and PUMA,"G0800370, G08000400",0.000236871
1,County and PUMA,"G0800390, G08000100",1.34819e-05
1,County and PUMA,"G0800390, G08000823",5.50912e-05
1,County and PUMA,"G0800410, G08004101",0.00023814
1,County and PUMA,"G0800410, G08004102",0.000398419
1,County and PUMA,"G0800410, G08004103",0.000375999
1,County and PUMA,"G0800410, G08004104",0.000328437
1,County and PUMA,"G0800410, G08004105",0.000339764
1,County and PUMA,"G0800410, G08004106",0.000312095
1,County and PUMA,"G0800430, G08000600",0.000144727
1,County and PUMA,"G0800450, G08000200",0.00017555
1,County and PUMA,"G0800470, G08000801",2.59503e-05
1,County and PUMA,"G0800490, G08000400",0.000122125
1,County and PUMA,"G0800510, G08000900",8.69264e-05
1,County and PUMA,"G0800530, G08000900",1.10197e-05
1,County and PUMA,"G0800550, G08000600",3.84715e-05
1,County and PUMA,"G0800570, G08000400",9.6685e-06
1,County and PUMA,"G0800590, G08000801",0.000215725
1,County and PUMA,"G0800590, G08000804",0.000102946
1,County and PUMA,"G0800590, G08000805",5.06923e-05
1,County and PUMA,"G0800590, G08000817",0.000359124
1,County and PUMA,"G0800590, G08000818",0.000403624
1,County and PUMA,"G0800590, G08000819",0.000450892
1,County and PUMA,"G0800590, G08000820",8.08087e-05
1,County and PUMA,"G0800590, G08000821",9.15207e-05
1,County and PUMA,"G0800610, G08000100",6.1254e-06
1,County and PUMA,"G0800630, G08000100",2.62882e-05
1,County and PUMA,"G0800650, G08000600",3.414e-05
1,County and PUMA,"G0800670, G08000900",0.000199541
1,County and PUMA,"G0800690, G08000102",0.000423186
1,County and PUMA,"G0800690, G08000103",0.000618454
1,County and PUMA,"G0800710, G08000800",6.23275e-05
1,County and PUMA,"G0800730, G08000100",1.48105e-05
1,County and PUMA,"G0800750, G08000100",6.72968e-05
1,County and PUMA,"G0800770, G08001001",0.000419521
1,County and PUMA,"G0800770, G08001002",6.25452e-05
1,County and PUMA,"G0800790, G08000800",9.69101e-06
1,County and PUMA,"G0800810, G08000200",4.62559e-05
1,County and PUMA,"G0800830, G08000900",9.01018e-05
1,County and PUMA,"G0800850, G08001002",0.000137754
1,County and PUMA,"G0800870, G08000100",8.61308e-05
1,County and PUMA,"G0800890, G08000800",6.67714e-05
1,County and PUMA,"G0800910, G08001002",2.38636e-05
1,County and PUMA,"G0800930, G08000600",0.000106331
1,County and PUMA,"G0800950, G08000100",1.46304e-05
1,County and PUMA,"G0800970, G08000400",9.81037e-05
1,County and PUMA,"G0800990, G08000800",4.41615e-05
1,County and PUMA,"G0801010, G08000600",1.79108e-05
1,County and PUMA,"G0801010, G08000700",0.000496696
1,County and PUMA,"G0801010, G08000800",1.15001e-05
1,County and PUMA,"G0801030, G08000200",2.51097e-05
1,County and PUMA,"G0801050, G08000800",4.96786e-05
1,County and PUMA,"G0801070, G08000200",0.000123145
1,County and PUMA,"G0801090, G08000800",2.94635e-05
1,County and PUMA,"G0801110, G08000900",5.56238e-06
1,County and PUMA,"G0801130, G08001002",5.03394e-05
1,County and PUMA,"G0801150, G08000100",9.81114e-06
1,County and PUMA,"G0801170, G08000400",0.000228118
1,County and PUMA,"G0801190, G08004101",9.61899e-05
1,County and PUMA,"G0801210, G08000100",1.82786e-05
1,County and PUMA,"G0801230, G08000100",1.55687e-05
1,County and PUMA,"G0801230, G08000300",0.000518138
1,County and PUMA,"G0801230, G08000802",0.000144022
1,County and PUMA,"G0801230, G08000824",7.99531e-05
1,County and PUMA,"G0801250, G08000100",3.33594e-05
1,County and PUMA,"G0900010, G09000100",0.000504731
1,County and PUMA,"G0900010, G09000101",0.000312966
1,County and PUMA,"G0900010, G09000102",0.000571884
1,County and PUMA,"G0900010, G09000103",0.000396349
1,County and PUMA,"G0900010, G09000104",0.000432816
1,County and PUMA,"G0900010, G09000105",0.000519195
1,County and PUMA,"G0900030, G09000300",0.000469853
1,County and PUMA,"G0900030, G09000301",0.000349824
1,County and PUMA,"G0900030, G09000302",0.00040008
1,County and PUMA,"G0900030, G09000303",0.000501218
1,County and PUMA,"G0900030, G09000304",0.000361766
1,County and PUMA,"G0900030, G09000305",0.000361045
1,County and PUMA,"G0900030, G09000306",0.000368733
1,County and PUMA,"G0900050, G09000500",0.000656453
1,County and PUMA,"G0900070, G09000700",0.000565076
1,County and PUMA,"G0900090, G09000900",0.000387604
1,County and PUMA,"G0900090, G09000901",0.000349245
1,County and PUMA,"G0900090, G09000902",0.000435594
1,County and PUMA,"G0900090, G09000903",0.000377036
1,County and PUMA,"G0900090, G09000904",0.000379077
1,County and PUMA,"G0900090, G09000905",0.000423366
1,County and PUMA,"G0900090, G09000906",0.000369205
1,County and PUMA,"G0900110, G09001100",0.000438432
1,County and PUMA,"G0900110, G09001101",0.000473067
1,County and PUMA,"G0900130, G09001300",0.000439693
1,County and PUMA,"G0900150, G09001500",0.000369062
1,County and PUMA,"G1000010, G10000200",0.000511246
1,County and PUMA,"G1000030, G10000101",0.000370671
1,County and PUMA,"G1000030, G10000102",0.00045831
1,County and PUMA,"G1000030, G10000103",0.000428201
1,County and PUMA,"G1000030, G10000104",0.000397723
1,County and PUMA,"G1000050, G10000300",0.000971075
1,County and PUMA,"G1100010, G11000101",0.000387709
1,County and PUMA,"G1100010, G11000102",0.000380451
1,County and PUMA,"G1100010, G11000103",0.000382696
1,County and PUMA,"G1100010, G11000104",0.000511968
1,County and PUMA,"G1100010, G11000105",0.000639543
1,County and PUMA,"G1200010, G12000101",0.000492471
1,County and PUMA,"G1200010, G12000102",0.000364746
1,County and PUMA,"G1200030, G12008900",7.2176e-05
1,County and PUMA,"G1200050, G12000500",0.0007537
1,County and PUMA,"G1200070, G12002300",8.18294e-05
1,County and PUMA,"G1200090, G12000901",0.000665956
1,County and PUMA,"G1200090, G12000902",0.000510757
1,County and PUMA,"G1200090, G12000903",0.000426705
1,County and PUMA,"G1200090, G12000904",0.000441659
1,County and PUMA,"G1200110, G12001101",0.000399538
1,County and PUMA,"G1200110, G12001102",0.000394974
1,County and PUMA,"G1200110, G12001103",0.000424348
1,County and PUMA,"G1200110, G12001104",0.000564617
1,County and PUMA,"G1200110, G12001105",0.000585012
1,County and PUMA,"G1200110, G12001106",0.000557222
1,County and PUMA,"G1200110, G12001107",0.000317942
1,County and PUMA,"G1200110, G12001108",0.000557507
1,County and PUMA,"G1200110, G12001109",0.000376817
1,County and PUMA,"G1200110, G12001110",0.000351083
1,County and PUMA,"G1200110, G12001111",0.000359708
1,County and PUMA,"G1200110, G12001112",0.00039782
1,County and PUMA,"G1200110, G12001113",0.000422885
1,County and PUMA,"G1200110, G12001114",0.000422561
1,County and PUMA,"G1200130, G12006300",4.44916e-05
1,County and PUMA,"G1200150, G12001500",0.00076216
1,County and PUMA,"G1200170, G12001701",0.000583714
1,County and PUMA,"G1200190, G12001900",0.000581686
1,County and PUMA,"G1200210, G12002101",0.000533562
1,County and PUMA,"G1200210, G12002102",0.000530477
1,County and PUMA,"G1200210, G12002103",0.00046655
1,County and PUMA,"G1200230, G12002300",0.000212722
1,County and PUMA,"G1200270, G12002700",0.000110527
1,County and PUMA,"G1200290, G12002300",6.88205e-05
1,County and PUMA,"G1200310, G12003101",0.000363815
1,County and PUMA,"G1200310, G12003102",0.000410768
1,County and PUMA,"G1200310, G12003103",0.000362344
1,County and PUMA,"G1200310, G12003104",0.000441156
1,County and PUMA,"G1200310, G12003105",0.00046363
1,County and PUMA,"G1200310, G12003106",0.000397603
1,County and PUMA,"G1200310, G12003107",0.000534425
1,County and PUMA,"G1200330, G12003301",0.000370174
1,County and PUMA,"G1200330, G12003302",0.000670977
1,County and PUMA,"G1200350, G12003500",0.000372755
1,County and PUMA,"G1200370, G12006300",6.44067e-05
1,County and PUMA,"G1200390, G12006300",0.000145711
1,County and PUMA,"G1200410, G12002300",5.43553e-05
1,County and PUMA,"G1200430, G12009300",5.13451e-05
1,County and PUMA,"G1200450, G12006300",6.91433e-05
1,County and PUMA,"G1200470, G12012100",4.27952e-05
1,County and PUMA,"G1200490, G12002700",7.22361e-05
1,County and PUMA,"G1200510, G12009300",0.000108012
1,County and PUMA,"G1200530, G12005301",0.000636319
1,County and PUMA,"G1200550, G12002700",0.00036368
1,County and PUMA,"G1200550, G12009300",4.89355e-05
1,County and PUMA,"G1200570, G12005701",0.000479814
1,County and PUMA,"G1200570, G12005702",0.000622553
1,County and PUMA,"G1200570, G12005703",0.000471279
1,County and PUMA,"G1200570, G12005704",0.000512716
1,County and PUMA,"G1200570, G12005705",0.000503446
1,County and PUMA,"G1200570, G12005706",0.000369986
1,County and PUMA,"G1200570, G12005707",0.000582444
1,County and PUMA,"G1200570, G12005708",0.00062214
1,County and PUMA,"G1200590, G12000500",6.43391e-05
1,County and PUMA,"G1200610, G12006100",0.000581747
1,County and PUMA,"G1200630, G12006300",0.000156288
1,County and PUMA,"G1200650, G12006300",4.95361e-05
1,County and PUMA,"G1200670, G12012100",2.38335e-05
1,County and PUMA,"G1200690, G12006901",0.000386215
1,County and PUMA,"G1200690, G12006902",0.000244858
1,County and PUMA,"G1200690, G12006903",0.000475191
1,County and PUMA,"G1200710, G12007101",0.000754346
1,County and PUMA,"G1200710, G12007102",0.000629512
1,County and PUMA,"G1200710, G12007103",0.00049479
1,County and PUMA,"G1200710, G12007104",0.000437515
1,County and PUMA,"G1200710, G12007105",0.000514434
1,County and PUMA,"G1200730, G12007300",0.000455351
1,County and PUMA,"G1200730, G12007301",0.00049542
1,County and PUMA,"G1200750, G12002300",0.000149089
1,County and PUMA,"G1200770, G12006300",2.59353e-05
1,County and PUMA,"G1200790, G12012100",6.33257e-05
1,County and PUMA,"G1200810, G12008101",0.00040279
1,County and PUMA,"G1200810, G12008102",0.000505022
1,County and PUMA,"G1200810, G12008103",0.00043861
1,County and PUMA,"G1200830, G12008301",0.00038957
1,County and PUMA,"G1200830, G12008302",0.000355866
1,County and PUMA,"G1200830, G12008303",0.000484041
1,County and PUMA,"G1200850, G12008500",0.000592699
1,County and PUMA,"G1200860, G12008601",0.000292675
1,County and PUMA,"G1200860, G12008602",0.000231331
1,County and PUMA,"G1200860, G12008603",0.000346932
1,County and PUMA,"G1200860, G12008604",0.000573309
1,County and PUMA,"G1200860, G12008605",0.000256786
1,County and PUMA,"G1200860, G12008606",0.000260854
1,County and PUMA,"G1200860, G12008607",0.000244828
1,County and PUMA,"G1200860, G12008608",0.000319129
1,County and PUMA,"G1200860, G12008609",0.000243011
1,County and PUMA,"G1200860, G12008610",0.000268308
1,County and PUMA,"G1200860, G12008611",0.000371787
1,County and PUMA,"G1200860, G12008612",0.00055202
1,County and PUMA,"G1200860, G12008613",0.00036425
1,County and PUMA,"G1200860, G12008614",0.000451469
1,County and PUMA,"G1200860, G12008615",0.000310338
1,County and PUMA,"G1200860, G12008616",0.000303649
1,County and PUMA,"G1200860, G12008617",0.000277766
1,County and PUMA,"G1200860, G12008618",0.000237712
1,County and PUMA,"G1200860, G12008619",0.000253498
1,County and PUMA,"G1200860, G12008620",0.000289026
1,County and PUMA,"G1200860, G12008621",0.000243116
1,County and PUMA,"G1200860, G12008622",0.000250502
1,County and PUMA,"G1200860, G12008623",0.000267415
1,County and PUMA,"G1200860, G12008624",0.000255923
1,County and PUMA,"G1200860, G12008700",7.72579e-05
1,County and PUMA,"G1200870, G12008700",0.000397678
1,County and PUMA,"G1200890, G12008900",0.000271379
1,County and PUMA,"G1200910, G12009100",0.000712009
1,County and PUMA,"G1200930, G12009300",0.000136875
1,County and PUMA,"G1200950, G12009501",0.000386042
1,County and PUMA,"G1200950, G12009502",0.0003669
1,County and PUMA,"G1200950, G12009503",0.00040628
1,County and PUMA,"G1200950, G12009504",0.000413937
1,County and PUMA,"G1200950, G12009505",0.000439338
1,County and PUMA,"G1200950, G12009506",0.000355866
1,County and PUMA,"G1200950, G12009507",0.000399885
1,County and PUMA,"G1200950, G12009508",0.000314002
1,County and PUMA,"G1200950, G12009509",0.000383152
1,County and PUMA,"G1200950, G12009510",0.000352172
1,County and PUMA,"G1200970, G12009701",0.000643803
1,County and PUMA,"G1200970, G12009702",0.000370226
1,County and PUMA,"G1200990, G12009901",0.000425054
1,County and PUMA,"G1200990, G12009902",0.000464741
1,County and PUMA,"G1200990, G12009903",0.000599582
1,County and PUMA,"G1200990, G12009904",0.000408389
1,County and PUMA,"G1200990, G12009905",0.000404403
1,County and PUMA,"G1200990, G12009906",0.000604229
1,County and PUMA,"G1200990, G12009907",0.000569616
