Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Space Combination	Dependency=Vintage ACS	Dependency=Water Heater In Unit	Option=Attic	Option=Conditioned Mechanical Room	Option=Crawlspace	Option=Garage	Option=Heated Basement	Option=Living Space	Option=Outside	Option=Unheated Basement	source_count	source_weight	sampling_probability
3A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	2000-09	No	0	1	0	0	0	0	0	0	15	0	0
3A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	11	0	0
3A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	2000-09	No	0	1	0	0	0	0	0	0	15	0	0
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	11	0	0
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	2000-09	No	0	1	0	0	0	0	0	0	15	0	0
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	11	0	0
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, 2 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, 3 Car Garage	2000-09	No	0	1	0	0	0	0	0	0	36	0	0
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, No Garage	2000-09	No	0	1	0	0	0	0	0	0	15	0	0
3A	Mobile Home, Ambient, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.9185	0.0814999	0	38	247336	0.00259441
3A	Multi-Family with 2 - 4 Units Bottom Unit, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6227.91	0.000184006
3A	Multi-Family with 2 - 4 Units Middle Unit, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6246.62	1.09112e-05
3A	Multi-Family with 2 - 4 Units Top Unit, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6227.91	0.000148498
3A	Multi-Family with 2 - 4 Units Bottom Unit, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.389036	0.118444	0.492521	13	6227.91	1.32528e-05
3A	Multi-Family with 2 - 4 Units Middle Unit, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6246.62	7.85866e-07
3A	Multi-Family with 2 - 4 Units Top Unit, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6227.91	1.06954e-05
3A	Multi-Family with 2 - 4 Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0.0328124	0	0	0.74145	0.225738	0	13	6227.91	2.87737e-06
3A	Multi-Family with 2 - 4 Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6246.62	1.70623e-07
3A	Multi-Family with 2 - 4 Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6227.91	2.32211e-06
3A	Multi-Family with 2 - 4 Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0.0328124	0	0	0.74145	0.225738	0	13	6227.91	5.81554e-05
3A	Multi-Family with 2 - 4 Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6246.62	3.44851e-06
3A	Multi-Family with 2 - 4 Units Top Unit, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	13	6227.91	4.6933e-05
3A	Multi-Family with 5+ Units Bottom Unit, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21163.1	0.000668631
3A	Multi-Family with 5+ Units Middle Unit, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21226.7	0.000467612
3A	Multi-Family with 5+ Units Top Unit, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21163.1	0.000571307
3A	Multi-Family with 5+ Units Bottom Unit, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.389036	0.118444	0.492521	24	21163.1	4.81573e-05
3A	Multi-Family with 5+ Units Middle Unit, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21226.7	3.36791e-05
3A	Multi-Family with 5+ Units Top Unit, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21163.1	4.11476e-05
3A	Multi-Family with 5+ Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0.0328124	0	0	0.74145	0.225738	0	24	21163.1	1.12853e-05
3A	Multi-Family with 5+ Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21226.7	7.89247e-06
3A	Multi-Family with 5+ Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21163.1	9.64266e-06
3A	Multi-Family with 5+ Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0.0328124	0	0	0.74145	0.225738	0	24	21163.1	0.000210492
3A	Multi-Family with 5+ Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21226.7	0.000147209
3A	Multi-Family with 5+ Units Top Unit, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.766604	0.233396	0	24	21163.1	0.000179854
3A	Single-Family Attached, Heated Basement, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0.0587161	0.866133	0.0751504	0	14	0	5.25208e-07
3A	Single-Family Attached, Heated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	2691.28	5.54042e-06
3A	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	2000-09	Yes	0.0621581	0	0	0	0.0600659	0.674927	0.202849	0	14	0	8.39894e-07
3A	Single-Family Attached, Heated Basement, Vented Attic, No Garage	2000-09	Yes	0.057377	0	0	0	0.125415	0.573187	0.244021	0	37	0	7.69516e-06
3A	Single-Family Attached, Slab, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.920162	0.0798382	0	14	4658.72	2.59474e-05
3A	Single-Family Attached, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	17568.5	0.00027372
3A	Single-Family Attached, Slab, Unvented Attic, No Garage	2000-09	Yes	0.0661303	0	0	0	0	0.718058	0.215812	0	14	4658.72	4.14943e-05
3A	Single-Family Attached, Slab, Vented Attic, No Garage	2000-09	Yes	0.0821873	0	0	0	0	0.582108	0.335705	0	23	22839	0.000380173
3A	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.866133	0.0751504	0.0587161	14	0	1.86883e-06
3A	Single-Family Attached, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	0	1.97143e-05
3A	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	2000-09	Yes	0.0621581	0	0	0	0	0.674927	0.202849	0.0600659	14	0	2.98857e-06
3A	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	2000-09	Yes	0.057377	0	0	0	0	0.573187	0.244021	0.125415	37	0	2.73815e-05
3A	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.920162	0.0798382	0	14	0	4.61664e-07
3A	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	0	4.87011e-06
3A	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	2000-09	Yes	0.0620283	0	0.0620283	0	0	0.673518	0.202425	0	14	0	7.38278e-07
3A	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	2000-09	Yes	0.0615658	0	0.0615658	0	0	0.615032	0.261836	0	37	0	6.76415e-06
3A	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.920162	0.0798382	0	14	1276.09	8.14484e-06
3A	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	0	8.592e-05
3A	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	2000-09	Yes	0.0620283	0	0.0620283	0	0	0.673518	0.202425	0	14	1276.09	1.3025e-05
3A	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	2000-09	Yes	0.041961	0	0.041961	0	0	0.711819	0.204259	0	11	5225.44	0.000119335
3A	Single-Family Detached, Ambient, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.920162	0.0798382	0	14	4733.38	2.8756e-05
3A	Single-Family Detached, Ambient, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	4895.8	0.000160467
3A	Single-Family Detached, Ambient, Unvented Attic, No Garage	2000-09	Yes	0.0661303	0	0	0	0	0.718058	0.215812	0	14	2093.28	6.61541e-05
3A	Single-Family Detached, Ambient, Vented Attic, No Garage	2000-09	Yes	0.0656048	0	0	0	0	0.655381	0.279014	0	37	3114.4	0.000689394
3A	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	2000-09	Yes	0	0	0	0.591249	0	0.333326	0.0754251	0	24	0	3.43036e-07
3A	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	2000-09	Yes	0	0	0	0.472453	0.211996	0.197588	0.117963	0	26	9500.86	4.93833e-06
3A	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	2000-09	Yes	0	0	0	0.785429	0.0728873	0.027247	0.114436	0	36	0	2.34733e-07
3A	Single-Family Detached, Heated Basement, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0.0587161	0.866133	0.0751504	0	14	2642.9	8.3232e-07
3A	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	2000-09	Yes	0	0	0	0.591249	0	0.333326	0.0754251	0	24	0	3.35843e-06
3A	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	2000-09	Yes	0	0	0	0.667196	0.0464411	0.142392	0.143971	0	19	8729.76	2.22599e-05
3A	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	2000-09	Yes	0	0	0	0.785429	0.0728873	0.027247	0.114436	0	36	0	5.89487e-07
3A	Single-Family Detached, Heated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	0	9.21818e-06
3A	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	2000-09	Yes	0.0361042	0	0	0.569903	0	0.321291	0.0727019	0	24	0	1.35642e-06
3A	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	2000-09	Yes	0.0361139	0	0	0.538295	0.0653254	0.285759	0.0745069	0	22	4291.5	9.33463e-06
3A	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	2000-09	Yes	0.0551094	0	0	0.812922	0	0	0.131969	0	10	0	2.56142e-07
3A	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	2000-09	Yes	0.0621581	0	0	0	0.0600659	0.674927	0.202849	0	14	2642.9	3.65756e-06
3A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	2000-09	Yes	0.0198634	0	0	0.700061	0	0.230249	0.0498263	0	17	0	1.39232e-05
3A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	2000-09	Yes	0.00824869	0	0	0.203519	0.746092	0.0421408	0	0	12	57192.9	9.70094e-05
3A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	2000-09	Yes	0.0777684	0	0	0.685153	0.102588	0.0383498	0.096141	0	24	10818	2.79366e-06
3A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	2000-09	Yes	0.057377	0	0	0	0.125415	0.573187	0.244021	0	37	23468.3	3.84701e-05
3A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	2000-09	Yes	0	0	0	0.591249	0	0.333326	0.0754251	0	24	0	1.88944e-05
3A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	2000-09	Yes	0	0	0	0.621376	0	0.301977	0.0766461	0	17	55109.6	0.000227937
3A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	2000-09	Yes	0	0	0	0.847178	0	0.0293891	0.123433	0	36	19751.9	3.83175e-05
3A	Single-Family Detached, Slab, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.920162	0.0798382	0	14	15352.1	2.84891e-05
3A	Single-Family Detached, Slab, No Attic, 1 Car Garage	2000-09	Yes	0	0	0	0.591249	0	0.333326	0.0754251	0	24	15196.4	0.00025598
3A	Single-Family Detached, Slab, No Attic, 2 Car Garage	2000-09	Yes	0	0	0	0.725806	0	0.206575	0.06762	0	13	78308.7	0.00109021
3A	Single-Family Detached, Slab, No Attic, 3 Car Garage	2000-09	Yes	0	0	0	0.847178	0	0.0293891	0.123433	0	36	5996.5	0.000129365
3A	Single-Family Detached, Slab, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	27834.3	0.000274631
3A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	2000-09	Yes	0.0361042	0	0	0.569903	0	0.321291	0.0727019	0	24	0	9.61077e-05
3A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	2000-09	Yes	0.0230116	0	0	0.609467	0	0.299804	0.0677176	0	17	59301.1	0.000450424
3A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	2000-09	Yes	0.0551094	0	0	0.812922	0	0	0.131969	0	10	23811.7	5.63972e-05
3A	Single-Family Detached, Slab, Unvented Attic, No Garage	2000-09	Yes	0.0661303	0	0	0	0	0.718058	0.215812	0	14	14172.9	0.000118606
3A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	2000-09	Yes	0	0	0	0.8214	0	0.1786	0	0	12	46654.3	0.000968291
3A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	2000-09	Yes	0.0667675	0	0	0.806882	0	0.105575	0.0207762	0	106	629993	0.0046848
3A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	2000-09	Yes	0.11784	0	0	0.88216	0	0	0	0	15	82504.1	0.000600118
3A	Single-Family Detached, Slab, Vented Attic, No Garage	2000-09	Yes	0.0543529	0	0	0	0	0.692478	0.25317	0	17	92424.3	0.00126592
3A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	2000-09	Yes	0	0	0	0.591249	0	0.333326	0.0754251	0	24	0	1.49416e-06
3A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	2000-09	Yes	0	0	0	0.472453	0	0.197588	0.117963	0.211996	26	14601.2	1.55597e-05
3A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	2000-09	Yes	0	0	0	0.785429	0	0.027247	0.114436	0.0728873	36	0	2.53274e-06
3A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.866133	0.0751504	0.0587161	14	0	3.00281e-06
3A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	2000-09	Yes	0	0	0	0.591249	0	0.333326	0.0754251	0	24	0	1.25674e-05
3A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	2000-09	Yes	0	0	0	0.667196	0	0.142392	0.143971	0.0464411	19	1276.01	7.33009e-05
3A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	2000-09	Yes	0	0	0	0.785429	0	0.027247	0.114436	0.0728873	36	0	7.68184e-06
3A	Single-Family Detached, Unheated Basement, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	0	3.2505e-05
3A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	2000-09	Yes	0.0361042	0	0	0.569903	0	0.321291	0.0727019	0	24	0	5.06144e-06
3A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	2000-09	Yes	0.0361139	0	0	0.538295	0	0.285759	0.0745069	0.0653254	22	3202.08	3.05064e-05
3A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	2000-09	Yes	0.0551094	0	0	0.812922	0	0	0.131969	0	10	0	3.57862e-06
3A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	2000-09	Yes	0.0621581	0	0	0	0	0.674927	0.202849	0.0600659	14	0	1.28212e-05
3A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	2000-09	Yes	0.0198634	0	0	0.700061	0	0.230249	0.0498263	0	17	6839.4	5.21235e-05
3A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	2000-09	Yes	0.0715264	0	0	0.712202	0	0.103346	0.0265265	0.0863987	143	29612.3	0.000317037
3A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	2000-09	Yes	0.0777684	0	0	0.685153	0	0.0383498	0.096141	0.102588	24	7469.36	3.78057e-05
3A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	2000-09	Yes	0.057377	0	0	0	0	0.573187	0.244021	0.125415	37	2964.67	0.00013459
3A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	2000-09	Yes	0	0	0.0361042	0.569903	0	0.321291	0.0727019	0	24	0	2.96523e-07
3A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	2000-09	Yes	0	0	0.0248075	0.584682	0	0.244525	0.145985	0	26	0	3.23406e-06
3A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	2000-09	Yes	0	0	0.0654085	0.791765	0	0.0274668	0.11536	0	36	0	5.35987e-07
3A	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.920162	0.0798382	0	14	0	6.03854e-07
3A	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	2000-09	Yes	0	0	0.0361042	0.569903	0	0.321291	0.0727019	0	24	0	2.56654e-06
3A	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	2000-09	Yes	0	0	0.0194606	0.686074	0	0.146421	0.148045	0	19	0	1.51989e-05
3A	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	2000-09	Yes	0	0	0.0654085	0.791765	0	0.0274668	0.11536	0	36	0	1.61989e-06
3A	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	0	6.67694e-06
3A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	2000-09	Yes	0.0348461	0	0.0348461	0.550044	0	0.310095	0.0701685	0	24	0	1.03308e-06
3A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	2000-09	Yes	0.0372006	0	0.0372006	0.554492	0	0.294357	0.0767489	0	22	0	6.32571e-06
3A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	2000-09	Yes	0.0522309	0	0.0522309	0.770462	0	0	0.125076	0	10	0	7.5321e-07
3A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	2000-09	Yes	0.0620283	0	0.0620283	0	0	0.673518	0.202425	0	14	0	2.63247e-06
3A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	2000-09	Yes	0.0194766	0	0.0194766	0.686426	0	0.225765	0.0488559	0	17	0	1.06342e-05
3A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	2000-09	Yes	0.0726062	0	0.0726062	0.722954	0	0.104907	0.0269269	0	143	6163.07	6.57444e-05
3A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	2000-09	Yes	0.0797477	0	0.0797477	0.702591	0	0.0393258	0.0985879	0	24	0	7.95823e-06
3A	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	2000-09	Yes	0.0615658	0	0.0615658	0	0	0.615032	0.261836	0	37	0	2.76316e-05
3A	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	2000-09	Yes	0	0	0.0361042	0.569903	0	0.321291	0.0727019	0	24	2813.43	6.05675e-06
3A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	2000-09	Yes	0	0	0.0248075	0.584682	0	0.244525	0.145985	0	26	18442.3	6.15786e-05
3A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	2000-09	Yes	0	0	0.0654085	0.791765	0	0.0274668	0.11536	0	36	4239.96	1.32185e-05
3A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.920162	0.0798382	0	14	15033.6	1.85064e-05
3A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	2000-09	Yes	0	0	0.0361042	0.569903	0	0.321291	0.0727019	0	24	4708.37	4.31201e-05
3A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	2000-09	Yes	0	0	0.0194606	0.686074	0	0.146421	0.148045	0	19	18342.6	0.00027302
3A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	2000-09	Yes	0	0	0.0654085	0.791765	0	0.0274668	0.11536	0	36	0	3.91199e-05
3A	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	2000-09	Yes	0	0	0	0	0	0.864357	0.135643	0	18	44194.4	0.000199199
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	2000-09	Yes	0.0348461	0	0.0348461	0.550044	0	0.310095	0.0701685	0	24	2813.43	1.85744e-05
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	2000-09	Yes	0.0372006	0	0.0372006	0.554492	0	0.294357	0.0767489	0	22	7673.29	0.000119047
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	2000-09	Yes	0.0522309	0	0.0522309	0.770462	0	0	0.125076	0	10	4239.96	1.79846e-05
3A	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	2000-09	Yes	0.0620283	0	0.0620283	0	0	0.673518	0.202425	0	14	20576.3	7.29759e-05
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	2000-09	Yes	0.0194766	0	0.0194766	0.686426	0	0.225765	0.0488559	0	17	13832.1	0.000192917
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, 2 Car Garage	2000-09	Yes	0.10633	0	0.10633	0.621703	0	0.0737027	0.0919342	0	21	107161	0.00122163
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, 3 Car Garage	2000-09	Yes	0.0797477	0	0.0797477	0.702591	0	0.0393258	0.0985879	0	24	39972.5	0.000190177
3A	Single-Family Detached, Vented Crawlspace, Vented Attic, No Garage	2000-09	Yes	0.0463021	0	0.0463021	0	0	0.785461	0.121935	0	10	50508.6	0.000777325
3A	Mobile Home, Ambient, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	18	0	0
3A	Multi-Family with 2 - 4 Units Bottom Unit, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	7.63146e-05
3A	Multi-Family with 2 - 4 Units Middle Unit, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4175.93	4.2184e-06
3A	Multi-Family with 2 - 4 Units Top Unit, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	6.1528e-05
3A	Multi-Family with 2 - 4 Units Bottom Unit, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	5.49646e-06
3A	Multi-Family with 2 - 4 Units Middle Unit, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4175.93	3.03825e-07
3A	Multi-Family with 2 - 4 Units Top Unit, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	4.43148e-06
3A	Multi-Family with 2 - 4 Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	9.66152e-07
3A	Multi-Family with 2 - 4 Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4175.93	5.34055e-08
3A	Multi-Family with 2 - 4 Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	7.78952e-07
3A	Multi-Family with 2 - 4 Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	2.43466e-05
3A	Multi-Family with 2 - 4 Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4175.93	1.34579e-06
3A	Multi-Family with 2 - 4 Units Top Unit, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	17	4163.43	1.96292e-05
3A	Multi-Family with 5+ Units Bottom Unit, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	9298.33	0.000190237
3A	Multi-Family with 5+ Units Middle Unit, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	9326.25	0.000173282
3A	Multi-Family with 5+ Units Top Unit, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	9298.33	0.000164086
