Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Foundation Type	Dependency=Geometry Building Type RECS	Option=Uninsulated	Option=Wall R-5	Option=Wall R-10	Option=Wall R-15	Option=None	resstock_probability
CR08	1990s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00038096991483162033
CR09	1990s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0008677732853633098
CR10	1990s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00011167475396789103
CR11	1990s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0003098723977118722
CR02	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00016154518059847882
CR05	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0001078537494890072
CR03	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00014672469101872858
CR04	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00040454727275278455
CR06	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00010601037174431531
CR07	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00039348413211797795
CR08	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0003879545426348157
CR09	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0008836828708183649
CR10	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00011372217703494314
CR11	2000s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0003155535375610851
CR02	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003130828050929458
CR05	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0002090260712496193
CR03	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00028435993986546603
CR04	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0007840332622546557
CR06	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00020545351109637952
CR07	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0007625923310535448
CR08	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0007518757044108483
CR09	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0017126225058737914
CR10	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00022039938335190328
CR11	<1940	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00061155886130816
CR02	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0002607038997223664
CR05	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00017405590799610728
CR03	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00023678638379944343
CR04	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006528641166389082
CR06	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00017108103889185917
CR07	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006350102636425768
CR08	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006260865338427554
CR09	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0014260999287426174
CR10	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00018352645945914523
CR11	1950s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0005092447667494066
CR02	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00026430321121522973
CR05	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00017645894619660335
CR03	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0002400554869984001
CR04	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006618776424081772
CR06	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00017344300566776938
CR07	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006437772968263876
CR08	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006347303648678646
CR09	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.001445788847354733
CR10	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00018606024930839285
CR11	1960s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0005162754653449918
CR02	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00037812504771998453
CR05	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00025245076344106133
CR03	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00034343507239038704
CR04	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0009469143941523236
CR06	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00024813601201922815
CR07	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0009210191581262695
CR08	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0009080761766058889
CR09	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00206841594691729
CR10	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00026618685533577174
CR11	1970s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0007386088276137579
CR02	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003305075709143522
CR05	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00022065951225258955
CR03	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00030018612156737707
CR04	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0008276689898281482
CR06	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00021688811964020336
CR07	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0008050347538556006
CR08	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0007937216884861301
CR09	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0018079392898679226
CR10	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0002326658112093807
CR11	1980s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006455954477030502
CR02	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003463425545894892
CR05	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00023123155380860256
CR03	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00031456837103104794
CR04	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.000867323527562602
CR06	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0002272794696003039
CR07	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0008436048602829805
CR08	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0008317497734253314
CR09	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.001894559663076003
CR10	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0002438130878423199
CR11	1990s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006765266404343954
CR02	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003526923311519893
CR05	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00023547090782799135
CR03	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.000320335605935359
CR04	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0008832248672462269
CR06	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00023144636688185802
CR07	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0008590713465661494
CR08	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0008469989108679445
CR09	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0019292941488775438
CR10	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00024828310924251116
CR11	2000s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006889299473581689
CR02	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00042854501077937057
CR05	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0002861130617832703
CR03	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00038922940357165276
CR04	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0010731778857179942
CR06	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0002812229726296179
CR07	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0010438297262431485
CR08	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0010291609012377334
CR09	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.002344222736929902
CR10	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00030168075211370375
CR11	1940s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0008370964311940427
CR02	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.961270482580786e-05
CR05	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.644695884480567e-05
CR03	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.5978553210008205e-05
CR04	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.919956537405078e-05
CR06	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.5994941779286154e-05
CR07	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.648675820277251e-05
CR08	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.513084034008599e-05
CR09	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00021668903146269418
CR10	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.7885963631624967e-05
CR11	1940s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	7.737729527948816e-05
CR02	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1940s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	5.6855814286699453e-05
CR05	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	3.7959119104348834e-05
CR03	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	5.1639744082298826e-05
CR04	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0001423803825320658
CR06	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	3.731034244431999e-05
CR07	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00013848671100915238
CR08	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00013654057240215935
CR09	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0003110121206058405
CR10	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	4.002451174231297e-05
CR11	1940s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00011105904405577195
CR02	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0001241300396955911
CR05	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	8.287396848231861e-05
CR03	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00011274209266413494
CR04	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.000310850926282719
CR06	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	8.145753159590165e-05
CR07	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00030235009647728076
CR08	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0002981012036319332
CR09	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006790149320866242
CR10	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	8.738322181645729e-05
CR11	1940s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00024246884369084375
CR02	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0002767876127243551
CR05	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00018479401077666098
CR03	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00025139454364616877
CR04	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006931415313323571
CR06	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00018163561184818635
CR07	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006741862132337449
CR08	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006647119480980098
CR09	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0015140808986877513
CR10	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001948488328695755
CR11	2010s	Crawl	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005406618137705081
CR02	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.5584957767562702e-05
CR05	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.7081497668495106e-05
CR03	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.3237740731512763e-05
CR04	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	6.407077481369399e-05
CR06	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.6789549981953898e-05
CR07	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	6.231863349403644e-05
CR08	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	6.144287655177086e-05
CR09	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013995458636430116
CR10	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.8010918591908192e-05
CR11	2010s	Crawl	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.9976259904477745e-05
CR02	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	2010s	Crawl	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	3.672189550706672e-05
CR05	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	2.4516943830251087e-05
CR03	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	3.335295272774691e-05
CR04	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	9.196029632490603e-05
CR06	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	2.409791353377398e-05
CR07	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	8.944546120035278e-05
CR08	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	8.81884939145112e-05
CR09	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00020087575453106585
CR10	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	2.585093462053208e-05
CR11	2010s	Crawl	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	7.17305461560302e-05
CR02	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	8.017280913441919e-05
CR05	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	5.3526437868212455e-05
CR03	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	7.281758951131423e-05
CR04	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00020077164273239997
CR06	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	5.2611593045604285e-05
CR07	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00019528114738456202
CR08	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00019253688277336858
CR09	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0004385605183330583
CR10	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	5.643886348076532e-05
CR11	2010s	Crawl	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00015660518899326346
CR02	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0007907729038303518
CR05	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0005279502759317641
CR03	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0007182257592002945
CR04	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00198028205128876
CR06	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0005189268363798943
CR07	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0019261273447672832
CR08	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0018990596878035125
CR09	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.004325678223475027
CR10	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0005566765646036124
CR11	<1940	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0015446526246507472
CR02	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0006584762129052407
CR05	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0004396239383189668
CR03	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.000598066240811233
CR04	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0016489799021952713
CR06	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.000432110124587219
CR07	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0016038853043802365
CR08	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0015813460795744945
CR09	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.003601990155509395
CR10	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0004635443049423526
CR11	1950s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0012862314902387841
CR02	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0006675672199957019
CR05	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0004456934428235575
CR03	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0006063232200752095
CR04	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0016717459303206372
CR06	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00043807589241526317
CR07	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0016260287507016689
CR08	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0016031783464660451
CR09	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0036517196938005824
CR10	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0004699440570979863
CR11	1960s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00130398936724112
CR02	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0009550541809785888
CR05	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0006376307482655018
CR03	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0008674355316022831
CR04	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0023916811557897423
CR06	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0006267327096135986
CR07	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.002326275931821546
CR08	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.002293585030518118
CR09	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.005224328062945561
CR10	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0006723248582522704
CR11	1970s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0018655507038576199
CR02	1980s	Heated Basement	Single-Family Detached	0.3	0.34	0.36	0.0	0.0	0.0008347837292190754
CR05	1980s	Heated Basement	Single-Family Detached	0.33	0.23	0.44	0.0	0.0	0.0005573335885053396
CR03	1980s	Heated Basement	Single-Family Detached	0.31	0.34	0.35	0.0	0.0	0.000758198940280142
CR04	1980s	Heated Basement	Single-Family Detached	0.37	0.26	0.37	0.0	0.0	0.002090495548940913
CR06	1980s	Heated Basement	Single-Family Detached	0.4	0.04	0.56	0.0	0.0	0.0005478079453238318
CR07	1980s	Heated Basement	Single-Family Detached	0.38	0.33	0.29	0.0	0.0	0.002033326837613316
CR08	1980s	Heated Basement	Single-Family Detached	0.11	0.15	0.74	0.0	0.0	0.0020047527178983005
CR09	1980s	Heated Basement	Single-Family Detached	0.33	0.35	0.32	0.0	0.0	0.004566425811131375
CR10	1980s	Heated Basement	Single-Family Detached	0.91	0.0	0.09	0.0	0.0	0.0005876586518300358
CR11	1980s	Heated Basement	Single-Family Detached	0.4	0.04	0.56	0.0	0.0	0.0016306209685589014
CR02	1990s	Heated Basement	Single-Family Detached	0.06	0.26	0.45	0.23	0.0	0.0008747791419955033
CR05	1990s	Heated Basement	Single-Family Detached	0.02	0.09	0.78	0.11	0.0	0.0005840360578350804
CR03	1990s	Heated Basement	Single-Family Detached	0.1	0.34	0.43	0.12	0.0	0.0007945250910204331
CR04	1990s	Heated Basement	Single-Family Detached	0.12	0.37	0.44	0.07	0.0	0.0021906535053799934
CR06	1990s	Heated Basement	Single-Family Detached	0.02	0.34	0.28	0.36	0.0	0.0005740540305415321
CR07	1990s	Heated Basement	Single-Family Detached	0.08	0.46	0.46	0.0	0.0	0.00213074577779296
CR08	1990s	Heated Basement	Single-Family Detached	0.07	0.06	0.69	0.19	0.0	0.0021008026403638667
CR09	1990s	Heated Basement	Single-Family Detached	0.55	0.04	0.22	0.19	0.0	0.004785208327891719
CR10	1990s	Heated Basement	Single-Family Detached	0.3	0.0	0.7	0.0	0.0	0.0006158140285209168
CR11	1990s	Heated Basement	Single-Family Detached	0.67	0.17	0.07	0.09	0.0	0.0017087458246583629
CR02	2000s	Heated Basement	Single-Family Detached	0.01	0.3	0.51	0.18	0.0	0.0008908171714539125
CR05	2000s	Heated Basement	Single-Family Detached	0.02	0.05	0.58	0.36	0.0	0.0005947436605323339
CR03	2000s	Heated Basement	Single-Family Detached	0.06	0.15	0.56	0.22	0.0	0.0008090917584265205
CR04	2000s	Heated Basement	Single-Family Detached	0.13	0.24	0.53	0.1	0.0	0.002230816517694515
CR06	2000s	Heated Basement	Single-Family Detached	0.03	0.04	0.07	0.87	0.0	0.0005845786247054279
CR07	2000s	Heated Basement	Single-Family Detached	0.05	0.08	0.79	0.09	0.0	0.002169810453563202
CR08	2000s	Heated Basement	Single-Family Detached	0.09	0.23	0.51	0.17	0.0	0.002139318344517033
CR09	2000s	Heated Basement	Single-Family Detached	0.45	0.09	0.21	0.25	0.0	0.004872939400162469
CR10	2000s	Heated Basement	Single-Family Detached	0.0	0.51	0.0	0.49	0.0	0.0006271042423088112
