Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Single-Family Detached	None	AK	<1940	0	0	0	0	1	24	0	2.7085e-07
Single-Family Detached	Other Fuel	AK	<1940	0	0.0276248	0	0.972375	0	16	0	2.82254e-06
Single-Family Detached	Propane	AK	<1940	0	0.709307	0	0.290693	0	11	0	8.70887e-07
Mobile Home	Electricity	AL	1940s	0.59097	0.234739	0	0.174291	0	55	0	5.26423e-06
Mobile Home	Fuel Oil	AL	1940s	0	0.577636	0	0.422364	0	12	0	0
Mobile Home	Natural Gas	AL	1940s	0	0.86574	0	0.13426	0	64	0	1.23864e-07
Mobile Home	None	AL	1940s	0	0	0	0	1	12	0	0
Mobile Home	Other Fuel	AL	1940s	0	0	0	1	0	21	0	4.95457e-08
Mobile Home	Propane	AL	1940s	0	0.602554	0	0.397446	0	10	0	7.30799e-07
Mobile Home	Electricity	AL	1950s	0.593452	0.316887	0	0.0896615	0	40	11359.4	6.16814e-06
Mobile Home	Fuel Oil	AL	1950s	0	0.589157	0	0.410843	0	27	0	4.629e-08
Mobile Home	Natural Gas	AL	1950s	0	0.936412	0	0.0635877	0	35	0	8.44793e-07
Mobile Home	None	AL	1950s	0	0	0	0	1	20	0	0
Mobile Home	Other Fuel	AL	1950s	0	0	0	1	0	26	0	3.7032e-07
Mobile Home	Propane	AL	1950s	0	0.589157	0	0.410843	0	27	10896.1	1.99047e-06
Mobile Home	Electricity	AL	1960s	0.596606	0.219585	0	0.183809	0	63	0	3.19695e-05
Mobile Home	Fuel Oil	AL	1960s	0	0.681711	0	0.318289	0	36	0	7.44473e-07
Mobile Home	Natural Gas	AL	1960s	0	0.902037	0	0.097963	0	50	0	6.15218e-06
Mobile Home	None	AL	1960s	0	0	0	0	1	16	0	7.87774e-07
Mobile Home	Other Fuel	AL	1960s	0	0.139537	0	0.860463	0	19	0	1.74286e-06
Mobile Home	Propane	AL	1960s	0	0.681711	0	0.318289	0	36	7758.39	1.59015e-05
Mobile Home	Electricity	AL	1970s	0.547437	0.40659	0	0.0459737	0	16	41353	0.000188272
Mobile Home	Fuel Oil	AL	1970s	0	0.669474	0	0.330526	0	36	0	1.03657e-06
Mobile Home	Natural Gas	AL	1970s	0	0.950371	0	0.0496289	0	50	0	2.16435e-05
Mobile Home	None	AL	1970s	0	0	0	0	1	30	0	1.33463e-06
Mobile Home	Other Fuel	AL	1970s	0	0.138523	0	0.861477	0	11	0	1.00063e-05
Mobile Home	Propane	AL	1970s	0	0.669474	0	0.330526	0	36	8124.94	5.47139e-05
Mobile Home	Electricity	AL	1980s	0.465705	0.220715	0	0.31358	0	13	16014.7	0.000373145
Mobile Home	Fuel Oil	AL	1980s	0	0.634786	0	0.365214	0	33	0	3.44528e-06
Mobile Home	Natural Gas	AL	1980s	0	0.88583	0	0.11417	0	41	0	3.29055e-05
Mobile Home	None	AL	1980s	0	0	0	0	1	26	0	6.10363e-06
Mobile Home	Other Fuel	AL	1980s	0	0.085131	0	0.914869	0	21	10005.5	1.42473e-05
Mobile Home	Propane	AL	1980s	0	0.634786	0	0.365214	0	33	0	8.36454e-05
Mobile Home	Electricity	AL	1990s	0.381062	0.319277	0.0330563	0.266605	0	40	72690.8	0.000702947
Mobile Home	Fuel Oil	AL	1990s	0	0.644447	0	0.355553	0	13	0	1.8308e-06
Mobile Home	Natural Gas	AL	1990s	0	1	0	0	0	64	0	3.73004e-05
Mobile Home	None	AL	1990s	0	0	0	0	1	29	7985.57	4.09066e-06
Mobile Home	Other Fuel	AL	1990s	0	0	0	1	0	10	0	1.2885e-05
Mobile Home	Propane	AL	1990s	0	0.644447	0	0.355553	0	13	0	9.76853e-05
Mobile Home	Electricity	AL	2000s	0.528564	0.393501	0.0246123	0.0533233	0	29	53523.1	0.000333966
Mobile Home	Fuel Oil	AL	2000s	0	0.818745	0	0.181255	0	30	0	7.85444e-07
Mobile Home	Natural Gas	AL	2000s	0	0.964588	0	0.0354115	0	60	0	8.1053e-06
Mobile Home	None	AL	2000s	0	0	0	0	1	35	0	2.93822e-06
Mobile Home	Other Fuel	AL	2000s	0	0	0	1	0	11	0	3.13346e-06
Mobile Home	Propane	AL	2000s	0	0.818745	0	0.181255	0	30	0	3.11433e-05
Mobile Home	Electricity	AL	2010s	0.183582	0.377231	0	0.439188	0	10	15759.6	0.000119142
Mobile Home	Fuel Oil	AL	2010s	0	0.798689	0	0.201311	0	16	0	1.85984e-07
Mobile Home	Natural Gas	AL	2010s	0	0.911191	0	0.0888094	0	24	0	2.37789e-06
Mobile Home	None	AL	2010s	0	0	0	0	1	24	0	4.97641e-07
Mobile Home	Other Fuel	AL	2010s	0	0.0638347	0	0.936165	0	16	0	9.6227e-08
Mobile Home	Propane	AL	2010s	0	0.798689	0	0.201311	0	16	0	4.53836e-06
Mobile Home	Electricity	AL	<1940	0.59097	0.234739	0	0.174291	0	55	0	2.7408e-06
Mobile Home	Fuel Oil	AL	<1940	0	0.577636	0	0.422364	0	12	0	0
Mobile Home	Natural Gas	AL	<1940	0	0.86574	0	0.13426	0	64	0	3.27373e-07
Mobile Home	None	AL	<1940	0	0	0	0	1	12	0	1.90333e-07
Mobile Home	Other Fuel	AL	<1940	0	0	0	1	0	21	0	3.73054e-07
Mobile Home	Propane	AL	<1940	0	0.602554	0	0.397446	0	10	0	8.52694e-07
Multi-Family with 2 - 4 Units	Electricity	AL	1940s	0.404803	0.31347	0.0228694	0.258857	0	51	0	2.21406e-05
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1940s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 2 - 4 Units	Natural Gas	AL	1940s	0	0.406135	0	0.593865	0	31	1970.24	1.48595e-05
Multi-Family with 2 - 4 Units	None	AL	1940s	0	0	0	0	1	104	0	0
Multi-Family with 2 - 4 Units	Other Fuel	AL	1940s	0	0.30158	0	0.69842	0	78	0	7.02057e-08
Multi-Family with 2 - 4 Units	Propane	AL	1940s	0	0.30158	0	0.69842	0	78	0	3.77514e-07
Multi-Family with 2 - 4 Units	Electricity	AL	1950s	0.333784	0.36175	0	0.304466	0	26	0	4.03822e-05
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1950s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 2 - 4 Units	Natural Gas	AL	1950s	0	0.599197	0	0.400803	0	20	0	2.90808e-05
Multi-Family with 2 - 4 Units	None	AL	1950s	0	0	0	0	1	104	0	5.38901e-07
Multi-Family with 2 - 4 Units	Other Fuel	AL	1950s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 2 - 4 Units	Propane	AL	1950s	0	0.30158	0	0.69842	0	78	0	9.61884e-07
Multi-Family with 2 - 4 Units	Electricity	AL	1960s	0.36032	0.362554	0.0198372	0.257289	0	55	0	6.78441e-05
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1960s	0	0.283877	0	0.716123	0	39	0	9.2382e-08
Multi-Family with 2 - 4 Units	Natural Gas	AL	1960s	0	0.91769	0	0.0823098	0	36	0	3.97118e-05
Multi-Family with 2 - 4 Units	None	AL	1960s	0	0	0	0	1	27	0	9.95971e-08
Multi-Family with 2 - 4 Units	Other Fuel	AL	1960s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 2 - 4 Units	Propane	AL	1960s	0	0.283877	0	0.716123	0	39	0	7.20866e-07
Multi-Family with 2 - 4 Units	Electricity	AL	1970s	0.749815	0.177463	0	0.0727214	0	11	16800.7	0.00012812
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1970s	0	0.283877	0	0.716123	0	39	0	2.34224e-07
Multi-Family with 2 - 4 Units	Natural Gas	AL	1970s	0	0.826129	0	0.173871	0	26	20842.7	3.9957e-05
Multi-Family with 2 - 4 Units	None	AL	1970s	0	0	0	0	1	22	0	1.1634e-06
Multi-Family with 2 - 4 Units	Other Fuel	AL	1970s	0	0.283877	0	0.716123	0	39	0	4.07158e-07
Multi-Family with 2 - 4 Units	Propane	AL	1970s	0	0.283877	0	0.716123	0	39	0	9.30516e-07
Multi-Family with 2 - 4 Units	Electricity	AL	1980s	0.550409	0.174268	0	0.275324	0	23	10980.3	0.000113912
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1980s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 2 - 4 Units	Natural Gas	AL	1980s	0	0.846889	0	0.153111	0	23	0	2.1865e-05
Multi-Family with 2 - 4 Units	None	AL	1980s	0	0	0	0	1	22	0	5.06521e-07
Multi-Family with 2 - 4 Units	Other Fuel	AL	1980s	0	0.334885	0	0.665115	0	29	0	2.17692e-07
Multi-Family with 2 - 4 Units	Propane	AL	1980s	0	0.334885	0	0.665115	0	29	0	4.75779e-07
Multi-Family with 2 - 4 Units	Electricity	AL	1990s	0.4298	0.306449	0.0327195	0.231032	0	22	39662.4	0.000103335
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1990s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 2 - 4 Units	Natural Gas	AL	1990s	0	0.750339	0	0.249661	0	21	0	1.68902e-05
Multi-Family with 2 - 4 Units	None	AL	1990s	0	0	0	0	1	12	0	2.97681e-07
Multi-Family with 2 - 4 Units	Other Fuel	AL	1990s	0	0.334885	0	0.665115	0	29	0	2.2675e-07
Multi-Family with 2 - 4 Units	Propane	AL	1990s	0	0.334885	0	0.665115	0	29	0	2.05486e-07
Multi-Family with 2 - 4 Units	Electricity	AL	2000s	0.829372	0.170628	0	0	0	10	38205.2	6.25903e-05
Multi-Family with 2 - 4 Units	Fuel Oil	AL	2000s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Natural Gas	AL	2000s	0	0.950428	0	0.0495718	0	28	7919.96	1.376e-05
Multi-Family with 2 - 4 Units	None	AL	2000s	0	0	0	0	1	25	0	5.19729e-07
Multi-Family with 2 - 4 Units	Other Fuel	AL	2000s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Propane	AL	2000s	0	0.502224	0	0.497776	0	22	0	5.39001e-07
Multi-Family with 2 - 4 Units	Electricity	AL	2010s	0.27492	0.478685	0.101173	0.145222	0	26	11086.2	4.45492e-05
Multi-Family with 2 - 4 Units	Fuel Oil	AL	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Natural Gas	AL	2010s	0	0.886496	0	0.113504	0	27	0	5.95541e-06
Multi-Family with 2 - 4 Units	None	AL	2010s	0	0	0	0	1	12	0	1.14066e-07
Multi-Family with 2 - 4 Units	Other Fuel	AL	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Propane	AL	2010s	0	0.502224	0	0.497776	0	22	0	4.18919e-07
Multi-Family with 2 - 4 Units	Electricity	AL	<1940	0.404803	0.31347	0.0228694	0.258857	0	51	0	2.53965e-05
Multi-Family with 2 - 4 Units	Fuel Oil	AL	<1940	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 2 - 4 Units	Natural Gas	AL	<1940	0	0.406135	0	0.593865	0	31	5091.56	1.64722e-05
Multi-Family with 2 - 4 Units	None	AL	<1940	0	0	0	0	1	104	0	6.09144e-07
Multi-Family with 2 - 4 Units	Other Fuel	AL	<1940	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 2 - 4 Units	Propane	AL	<1940	0	0.30158	0	0.69842	0	78	0	6.80404e-07
Multi-Family with 5+ Units	Electricity	AL	1940s	0.404803	0.31347	0.0228694	0.258857	0	51	2680.26	1.5373e-05
Multi-Family with 5+ Units	Fuel Oil	AL	1940s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Natural Gas	AL	1940s	0	0.406135	0	0.593865	0	31	0	1.25907e-05
Multi-Family with 5+ Units	None	AL	1940s	0	0	0	0	1	104	0	3.47287e-07
Multi-Family with 5+ Units	Other Fuel	AL	1940s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Propane	AL	1940s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Electricity	AL	1950s	0.333784	0.36175	0	0.304466	0	26	0	3.89737e-05
Multi-Family with 5+ Units	Fuel Oil	AL	1950s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Natural Gas	AL	1950s	0	0.599197	0	0.400803	0	20	0	2.06952e-05
Multi-Family with 5+ Units	None	AL	1950s	0	0	0	0	1	104	0	1.46047e-06
Multi-Family with 5+ Units	Other Fuel	AL	1950s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Propane	AL	1950s	0	0.30158	0	0.69842	0	78	0	7.00924e-07
Multi-Family with 5+ Units	Electricity	AL	1960s	0.36032	0.362554	0.0198372	0.257289	0	55	0	0.000110666
Multi-Family with 5+ Units	Fuel Oil	AL	1960s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 5+ Units	Natural Gas	AL	1960s	0	0.91769	0	0.0823098	0	36	0	2.09686e-05
Multi-Family with 5+ Units	None	AL	1960s	0	0	0	0	1	27	0	1.41608e-06
Multi-Family with 5+ Units	Other Fuel	AL	1960s	0	0.283877	0	0.716123	0	39	0	1.6689e-07
Multi-Family with 5+ Units	Propane	AL	1960s	0	0.283877	0	0.716123	0	39	0	2.05957e-07
Multi-Family with 5+ Units	Electricity	AL	1970s	0.485517	0.514483	0	0	0	13	20476.2	0.000292874
Multi-Family with 5+ Units	Fuel Oil	AL	1970s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 5+ Units	Natural Gas	AL	1970s	0	0.826129	0	0.173871	0	26	0	4.28028e-05
Multi-Family with 5+ Units	None	AL	1970s	0	0	0	0	1	22	0	2.80577e-06
Multi-Family with 5+ Units	Other Fuel	AL	1970s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 5+ Units	Propane	AL	1970s	0	0.283877	0	0.716123	0	39	0	1.06381e-06
Multi-Family with 5+ Units	Electricity	AL	1980s	0.636941	0	0	0.363059	0	15	50328.2	0.00034603
Multi-Family with 5+ Units	Fuel Oil	AL	1980s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 5+ Units	Natural Gas	AL	1980s	0	0.846889	0	0.153111	0	23	0	4.02357e-05
Multi-Family with 5+ Units	None	AL	1980s	0	0	0	0	1	22	12616.2	1.93821e-06
Multi-Family with 5+ Units	Other Fuel	AL	1980s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 5+ Units	Propane	AL	1980s	0	0.334885	0	0.665115	0	29	0	1.77588e-06
Multi-Family with 5+ Units	Electricity	AL	1990s	0.369487	0.459481	0.0539045	0.117127	0	13	12528.7	0.000313149
Multi-Family with 5+ Units	Fuel Oil	AL	1990s	0	0.334885	0	0.665115	0	29	0	1.26572e-07
Multi-Family with 5+ Units	Natural Gas	AL	1990s	0	0.750339	0	0.249661	0	21	0	4.06752e-05
Multi-Family with 5+ Units	None	AL	1990s	0	0	0	0	1	12	0	3.17177e-06
Multi-Family with 5+ Units	Other Fuel	AL	1990s	0	0.334885	0	0.665115	0	29	0	2.1745e-07
Multi-Family with 5+ Units	Propane	AL	1990s	0	0.334885	0	0.665115	0	29	0	2.42532e-06
Multi-Family with 5+ Units	Electricity	AL	2000s	0.54033	0.39998	0	0.0596902	0	15	8922.2	0.000324791
Multi-Family with 5+ Units	Fuel Oil	AL	2000s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 5+ Units	Natural Gas	AL	2000s	0	0.950428	0	0.0495718	0	28	0	2.52871e-05
Multi-Family with 5+ Units	None	AL	2000s	0	0	0	0	1	25	0	6.59275e-06
Multi-Family with 5+ Units	Other Fuel	AL	2000s	0	0.502224	0	0.497776	0	22	0	6.86746e-07
Multi-Family with 5+ Units	Propane	AL	2000s	0	0.502224	0	0.497776	0	22	0	7.92785e-07
Multi-Family with 5+ Units	Electricity	AL	2010s	0.209421	0.517303	0.134159	0.139117	0	19	22316.2	0.000199031
Multi-Family with 5+ Units	Fuel Oil	AL	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 5+ Units	Natural Gas	AL	2010s	0	0.886496	0	0.113504	0	27	13569.5	1.30721e-05
Multi-Family with 5+ Units	None	AL	2010s	0	0	0	0	1	12	0	1.43588e-07
Multi-Family with 5+ Units	Other Fuel	AL	2010s	0	0.502224	0	0.497776	0	22	0	8.54432e-08
Multi-Family with 5+ Units	Propane	AL	2010s	0	0.502224	0	0.497776	0	22	0	1.53863e-06
Multi-Family with 5+ Units	Electricity	AL	<1940	0.404803	0.31347	0.0228694	0.258857	0	51	6926.4	3.16459e-05
Multi-Family with 5+ Units	Fuel Oil	AL	<1940	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Natural Gas	AL	<1940	0	0.406135	0	0.593865	0	31	0	1.40078e-05
Multi-Family with 5+ Units	None	AL	<1940	0	0	0	0	1	104	0	6.48721e-07
Multi-Family with 5+ Units	Other Fuel	AL	<1940	0	0.30158	0	0.69842	0	78	0	6.62057e-07
Multi-Family with 5+ Units	Propane	AL	<1940	0	0.30158	0	0.69842	0	78	0	1.44161e-07
Single-Family Attached	Electricity	AL	1940s	0.595117	0.243081	0	0.161802	0	53	0	2.91922e-06
Single-Family Attached	Fuel Oil	AL	1940s	0	0.577636	0	0.422364	0	12	0	0
Single-Family Attached	Natural Gas	AL	1940s	0	0.86574	0	0.13426	0	64	0	3.62682e-06
Single-Family Attached	None	AL	1940s	0	0	0	0	1	12	0	0
Single-Family Attached	Other Fuel	AL	1940s	0	0	0	1	0	21	0	0
Single-Family Attached	Propane	AL	1940s	0	0.602554	0	0.397446	0	10	0	7.43233e-08
Single-Family Attached	Electricity	AL	1950s	0.616514	0.329202	0	0.0542849	0	39	0	6.72062e-06
Single-Family Attached	Fuel Oil	AL	1950s	0	0.589157	0	0.410843	0	27	0	0
Single-Family Attached	Natural Gas	AL	1950s	0	0.936412	0	0.0635877	0	35	0	4.81239e-06
Single-Family Attached	None	AL	1950s	0	0	0	0	1	20	0	7.74978e-08
Single-Family Attached	Other Fuel	AL	1950s	0	0	0	1	0	26	0	0
Single-Family Attached	Propane	AL	1950s	0	0.589157	0	0.410843	0	27	0	7.81464e-07
Single-Family Attached	Electricity	AL	1960s	0.586566	0.22505	0	0.188383	0	61	0	1.01314e-05
Single-Family Attached	Fuel Oil	AL	1960s	0	0.681711	0	0.318289	0	36	0	0
Single-Family Attached	Natural Gas	AL	1960s	0	0.902037	0	0.097963	0	50	0	6.13089e-06
Single-Family Attached	None	AL	1960s	0	0	0	0	1	16	0	0
Single-Family Attached	Other Fuel	AL	1960s	0	0.139537	0	0.860463	0	19	0	8.62565e-08
Single-Family Attached	Propane	AL	1960s	0	0.681711	0	0.318289	0	36	0	7.84573e-07
Single-Family Attached	Electricity	AL	1970s	0.564138	0.300297	0.0122231	0.123342	0	93	4043.15	2.3313e-05
Single-Family Attached	Fuel Oil	AL	1970s	0	0.669474	0	0.330526	0	36	0	0
Single-Family Attached	Natural Gas	AL	1970s	0	0.948556	0	0.0514444	0	48	0	1.40098e-05
Single-Family Attached	None	AL	1970s	0	0	0	0	1	30	0	2.55185e-07
Single-Family Attached	Other Fuel	AL	1970s	0	0.138523	0	0.861477	0	11	0	0
Single-Family Attached	Propane	AL	1970s	0	0.669474	0	0.330526	0	36	0	3.55411e-07
Single-Family Attached	Electricity	AL	1980s	0.278115	0.398859	0	0.323025	0	12	16986.3	3.14965e-05
Single-Family Attached	Fuel Oil	AL	1980s	0	0.634786	0	0.365214	0	33	0	0
Single-Family Attached	Natural Gas	AL	1980s	0	0.8828	0	0.1172	0	40	6889.78	2.17081e-05
Single-Family Attached	None	AL	1980s	0	0	0	0	1	26	0	1.90457e-08
Single-Family Attached	Other Fuel	AL	1980s	0	0.085131	0	0.914869	0	21	0	1.82772e-07
Single-Family Attached	Propane	AL	1980s	0	0.634786	0	0.365214	0	33	0	2.28749e-07
Single-Family Attached	Electricity	AL	1990s	0.360194	0.50535	0	0.134455	0	10	0	3.28158e-05
Single-Family Attached	Fuel Oil	AL	1990s	0	0.644447	0	0.355553	0	13	0	3.36365e-08
Single-Family Attached	Natural Gas	AL	1990s	0	1	0	0	0	63	2811.06	1.26343e-05
Single-Family Attached	None	AL	1990s	0	0	0	0	1	29	0	3.60391e-08
Single-Family Attached	Other Fuel	AL	1990s	0	0	0	1	0	10	0	5.04547e-08
Single-Family Attached	Propane	AL	1990s	0	0.660561	0	0.339439	0	11	0	2.80994e-07
Single-Family Attached	Electricity	AL	2000s	0.607202	0.308304	0.0179101	0.0665834	0	123	2704.34	3.97446e-05
Single-Family Attached	Fuel Oil	AL	2000s	0	0.818745	0	0.181255	0	30	0	0
Single-Family Attached	Natural Gas	AL	2000s	0	1	0	0	0	11	0	1.45596e-05
Single-Family Attached	None	AL	2000s	0	0	0	0	1	35	0	1.2926e-07
Single-Family Attached	Other Fuel	AL	2000s	0	0	0	1	0	11	0	0
Single-Family Attached	Propane	AL	2000s	0	0.818745	0	0.181255	0	30	0	7.96317e-07
Single-Family Attached	Electricity	AL	2010s	0.567698	0.40324	0	0.0290628	0	60	3161.78	1.36618e-05
Single-Family Attached	Fuel Oil	AL	2010s	0	0.798689	0	0.201311	0	16	0	0
Single-Family Attached	Natural Gas	AL	2010s	0	0.905922	0	0.094078	0	23	0	3.86075e-06
Single-Family Attached	None	AL	2010s	0	0	0	0	1	24	0	0
Single-Family Attached	Other Fuel	AL	2010s	0	0.0638347	0	0.936165	0	16	0	0
Single-Family Attached	Propane	AL	2010s	0	0.798689	0	0.201311	0	16	0	7.89206e-08
Single-Family Attached	Electricity	AL	<1940	0.595117	0.243081	0	0.161802	0	53	0	4.37979e-06
Single-Family Attached	Fuel Oil	AL	<1940	0	0.577636	0	0.422364	0	12	0	0
Single-Family Attached	Natural Gas	AL	<1940	0	0.86574	0	0.13426	0	64	0	3.41242e-06
Single-Family Attached	None	AL	<1940	0	0	0	0	1	12	0	1.38193e-07
Single-Family Attached	Other Fuel	AL	<1940	0	0	0	1	0	21	0	1.38193e-08
Single-Family Attached	Propane	AL	<1940	0	0.602554	0	0.397446	0	10	0	9.11443e-07
Single-Family Detached	Electricity	AL	1940s	0.76238	0.127836	0	0.109784	0	10	19440.2	0.000261053
Single-Family Detached	Fuel Oil	AL	1940s	0	0.577636	0	0.422364	0	12	0	2.06472e-06
Single-Family Detached	Natural Gas	AL	1940s	0	0.757296	0	0.242704	0	12	24210.5	0.000269242
Single-Family Detached	None	AL	1940s	0	0	0	0	1	12	0	1.71025e-06
Single-Family Detached	Other Fuel	AL	1940s	0	0	0	1	0	21	4104.99	9.02646e-06
Single-Family Detached	Propane	AL	1940s	0	0.602554	0	0.397446	0	10	1927.54	4.7793e-05
Single-Family Detached	Electricity	AL	1950s	0.641106	0.284894	0	0.0740002	0	11	104761	0.000573685
Single-Family Detached	Fuel Oil	AL	1950s	0	0.589157	0	0.410843	0	27	0	2.06753e-06
Single-Family Detached	Natural Gas	AL	1950s	0	0.935649	0	0.0643513	0	34	41639.9	0.000589115
Single-Family Detached	None	AL	1950s	0	0	0	0	1	20	0	3.98089e-06
Single-Family Detached	Other Fuel	AL	1950s	0	0	0	1	0	26	0	1.31656e-05
Single-Family Detached	Propane	AL	1950s	0	0.589157	0	0.410843	0	27	0	8.06354e-05
Single-Family Detached	Electricity	AL	1960s	0.608337	0	0	0.391663	0	13	108749	0.000780913
Single-Family Detached	Fuel Oil	AL	1960s	0	0.681711	0	0.318289	0	36	0	2.55038e-06
Single-Family Detached	Natural Gas	AL	1960s	0	0.914679	0	0.0853207	0	11	88810.2	0.000619909
Single-Family Detached	None	AL	1960s	0	0	0	0	1	16	0	3.33869e-06
Single-Family Detached	Other Fuel	AL	1960s	0	0.139537	0	0.860463	0	19	0	1.88448e-05
Single-Family Detached	Propane	AL	1960s	0	0.681711	0	0.318289	0	36	9014.75	0.000106329
Single-Family Detached	Electricity	AL	1970s	0.608287	0.170938	0	0.220775	0	13	107770	0.00110966
Single-Family Detached	Fuel Oil	AL	1970s	0	0.669474	0	0.330526	0	36	0	2.43261e-06
Single-Family Detached	Natural Gas	AL	1970s	0	0.94694	0	0.0530597	0	44	41727.6	0.000623922
Single-Family Detached	None	AL	1970s	0	0	0	0	1	30	0	4.53597e-06
Single-Family Detached	Other Fuel	AL	1970s	0	0.138523	0	0.861477	0	11	9308.52	2.74793e-05
Single-Family Detached	Propane	AL	1970s	0	0.669474	0	0.330526	0	36	0	0.000125967
Single-Family Detached	Electricity	AL	1980s	0.710094	0.233034	0	0.056872	0	13	119962	0.000839412
Single-Family Detached	Fuel Oil	AL	1980s	0	0.634786	0	0.365214	0	33	0	3.04598e-06
Single-Family Detached	Natural Gas	AL	1980s	0	0.875139	0	0.124861	0	35	43347.1	0.000372437
Single-Family Detached	None	AL	1980s	0	0	0	0	1	26	0	4.09242e-06
Single-Family Detached	Other Fuel	AL	1980s	0	0.085131	0	0.914869	0	21	0	2.01602e-05
Single-Family Detached	Propane	AL	1980s	0	0.634786	0	0.365214	0	33	0	9.0245e-05
Single-Family Detached	Electricity	AL	1990s	0.91397	0.0860299	0	0	0	11	92136.3	0.00100741
Single-Family Detached	Fuel Oil	AL	1990s	0	0.644447	0	0.355553	0	13	0	1.4073e-06
Single-Family Detached	Natural Gas	AL	1990s	0	1	0	0	0	55	30946.2	0.000440814
Single-Family Detached	None	AL	1990s	0	0	0	0	1	29	0	5.30973e-06
Single-Family Detached	Other Fuel	AL	1990s	0	0	0	1	0	10	0	1.51451e-05
Single-Family Detached	Propane	AL	1990s	0	0.660561	0	0.339439	0	11	24767.6	8.72177e-05
Single-Family Detached	Electricity	AL	2000s	0.597165	0.299341	0	0.103493	0	21	122746	0.00121312
Single-Family Detached	Fuel Oil	AL	2000s	0	0.818745	0	0.181255	0	30	0	1.34338e-06
Single-Family Detached	Natural Gas	AL	2000s	0	0.960289	0	0.039711	0	48	30653.9	0.000408821
Single-Family Detached	None	AL	2000s	0	0	0	0	1	35	0	6.26548e-06
Single-Family Detached	Other Fuel	AL	2000s	0	0	0	1	0	11	5533.71	1.01197e-05
Single-Family Detached	Propane	AL	2000s	0	0.818745	0	0.181255	0	30	5413.38	6.01678e-05
Single-Family Detached	Electricity	AL	2010s	0.599857	0.400143	0	0	0	15	114682	0.000463589
Single-Family Detached	Fuel Oil	AL	2010s	0	0.798689	0	0.201311	0	16	0	9.19041e-08
Single-Family Detached	Natural Gas	AL	2010s	0	0.893727	0	0.106273	0	17	25370.5	0.000135855
Single-Family Detached	None	AL	2010s	0	0	0	0	1	24	0	2.20861e-06
Single-Family Detached	Other Fuel	AL	2010s	0	0.0638347	0	0.936165	0	16	0	3.59428e-06
Single-Family Detached	Propane	AL	2010s	0	0.798689	0	0.201311	0	16	0	1.84191e-05
Single-Family Detached	Electricity	AL	<1940	0.76238	0.127836	0	0.109784	0	10	50237.9	0.000331105
Single-Family Detached	Fuel Oil	AL	<1940	0	0.577636	0	0.422364	0	12	0	2.50658e-06
Single-Family Detached	Natural Gas	AL	<1940	0	0.757296	0	0.242704	0	12	62565.5	0.000329704
Single-Family Detached	None	AL	<1940	0	0	0	0	1	12	0	3.1499e-06
Single-Family Detached	Other Fuel	AL	<1940	0	0	0	1	0	21	10608.2	1.38171e-05
Single-Family Detached	Propane	AL	<1940	0	0.602554	0	0.397446	0	10	4981.21	7.48155e-05
Mobile Home	Electricity	AR	1940s	0.319519	0.375659	0	0.304822	0	55	0	2.12438e-06
Mobile Home	Fuel Oil	AR	1940s	0	0.704624	0	0.295376	0	39	0	0
