Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=2ft R5 Under, Horizontal	Option=2ft R10 Under, Horizontal	Option=4ft R5 Under, Horizontal	Option=2ft R5 Perimeter, Vertical	Option=2ft R10 Perimeter, Vertical	Option=R10 Whole Slab, Horizontal	sampling_probability
CR04	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR05	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR06	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR07	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR08	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR09	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR10	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR11	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR02	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR03	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR04	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR05	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR06	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR07	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR08	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR09	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR10	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR11	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR02	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR03	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR04	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR05	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR06	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR07	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR08	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR09	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR10	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR11	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR02	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR03	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR04	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR05	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR06	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR07	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR08	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR09	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR10	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR11	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0	0
CR02	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR03	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR04	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR05	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR06	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR07	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR08	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR09	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR10	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR11	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0	0
CR02	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	3.65683e-05
CR03	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	4.47116e-05
CR04	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000162947
CR05	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000164305
CR06	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	6.75152e-05
CR07	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000162392
CR08	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000177475
CR09	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000718954
CR10	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	3.48411e-05
CR11	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000255408
CR02	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	7.35669e-06
CR03	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	3.30807e-05
CR04	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000157302
CR05	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	4.87251e-07
CR06	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000111534
CR08	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000139907
CR09	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000983158
CR10	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	9.67792e-06
CR11	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000156368
CR02	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	1.55832e-05
CR03	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	8.3331e-05
CR04	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00034984
CR05	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	5.86986e-07
CR06	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0
CR07	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000270586
CR08	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000290496
CR09	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00256188
CR10	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	2.47621e-05
CR11	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000377998
CR02	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	6.08184e-05
CR03	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	7.12871e-05
CR04	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000264593
CR05	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	3.98769e-05
CR06	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00019329
CR07	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000241872
CR08	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000382752
CR09	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00132446
CR10	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	2.53993e-05
CR11	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000179568
CR02	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	8.32631e-05
CR03	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	6.72853e-05
CR04	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00027074
CR05	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	7.84897e-05
CR06	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00028879
CR07	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000204908
CR08	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00046146
CR09	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00181308
CR10	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	3.99121e-05
CR11	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000191841
CR02	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000153301
CR03	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	9.2591e-05
CR04	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000159304
CR05	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000177091
CR06	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	7.5947e-05
CR07	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000140615
CR08	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000238313
CR09	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00197817
CR10	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000165149
CR11	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000429436
CR02	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000195679
CR03	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	7.77724e-05
CR04	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000242375
CR05	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000267684
CR06	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000119849
CR07	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000131273
CR08	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000275447
CR09	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00206647
CR10	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000246772
CR11	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000364195
CR02	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	3.42204e-05
CR03	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	2.04377e-05
CR04	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	7.24229e-05
CR05	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000189696
CR06	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000262438
CR07	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	4.64761e-05
CR08	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000153657
CR09	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.00197458
CR10	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000162591
CR11	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000367783
CR02	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	1.12968e-05
CR03	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	5.84833e-06
CR04	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	1.85147e-05
CR05	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	6.71472e-05
CR06	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	9.27252e-05
CR07	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	1.30754e-05
CR08	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	4.73624e-05
CR09	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	0.000730142
CR10	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	3.57735e-05
CR11	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0	8.01402e-05
CR02	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR03	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR04	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR05	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR06	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR07	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR08	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR09	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR10	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR11	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR02	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR03	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR04	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR05	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR06	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR07	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR08	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR09	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR10	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR11	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR02	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR03	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR04	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR05	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR06	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR07	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR08	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR09	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR10	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR11	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR02	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR03	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR04	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR05	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR06	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR07	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR08	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR09	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR10	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR11	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR02	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR03	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR04	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR05	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR06	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR07	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR08	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR09	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR10	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR11	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR02	1980s	Mobile Home	Slab	0	0.84	0.07	0.09	0	0	0	0	0
CR03	1980s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR04	1980s	Mobile Home	Slab	0	0.26	0.14	0.6	0	0	0	0	0
CR05	1980s	Mobile Home	Slab	0	0.83	0.11	0.06	0	0	0	0	0
CR06	1980s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR07	1980s	Mobile Home	Slab	0	0.45	0.46	0.1	0	0	0	0	0
CR08	1980s	Mobile Home	Slab	0	0.91	0.09	0	0	0	0	0	0
CR09	1980s	Mobile Home	Slab	0	0.86	0.14	0	0	0	0	0	0
CR10	1980s	Mobile Home	Slab	0	0.84	0.16	0	0	0	0	0	0
CR11	1980s	Mobile Home	Slab	0	1	0	0	0	0	0	0	0
CR02	1990s	Mobile Home	Slab	0	0.03	0.39	0.18	0	0.05	0.35	0	0
CR03	1990s	Mobile Home	Slab	0	0.07	0.34	0.32	0	0.02	0.25	0	0
CR04	1990s	Mobile Home	Slab	0	0.02	0.17	0.23	0	0.22	0.36	0	0
CR05	1990s	Mobile Home	Slab	0	0.03	0.39	0.01	0	0	0.57	0	0
CR06	1990s	Mobile Home	Slab	0	0.01	0	0.28	0	0	0.71	0	0
CR07	1990s	Mobile Home	Slab	0	0.01	0.12	0.08	0	0.65	0.14	0	0
CR08	1990s	Mobile Home	Slab	0	0.03	0.05	0.31	0	0.46	0.15	0	0
CR09	1990s	Mobile Home	Slab	0	0.63	0.14	0.12	0	0.06	0.05	0	0
CR10	1990s	Mobile Home	Slab	0	0.87	0.01	0.01	0	0.08	0.03	0	0
CR11	1990s	Mobile Home	Slab	0	0.54	0.31	0.03	0	0.05	0.07	0	0
CR02	2000s	Mobile Home	Slab	0	0.01	0.05	0.04	0	0.19	0.72	0	0
CR03	2000s	Mobile Home	Slab	0	0.05	0	0.5	0	0	0.45	0	0
CR04	2000s	Mobile Home	Slab	0	0.01	0.04	0.14	0	0.2	0.62	0	0
CR05	2000s	Mobile Home	Slab	0	0.01	0.02	0.14	0	0	0.83	0	0
CR06	2000s	Mobile Home	Slab	0	0.01	0	0.29	0	0	0.7	0	0
CR07	2000s	Mobile Home	Slab	0	0.01	0.51	0.03	0	0.03	0.42	0	0
CR08	2000s	Mobile Home	Slab	0	0.11	0.27	0.03	0	0.38	0.21	0	0
CR09	2000s	Mobile Home	Slab	0	0.67	0.02	0.18	0	0.06	0.08	0	0
CR10	2000s	Mobile Home	Slab	0	0.69	0.1	0.07	0	0.06	0.07	0	0
CR11	2000s	Mobile Home	Slab	0	0.74	0.13	0.01	0	0.11	0.01	0	0
CR02	2010s	Mobile Home	Slab	0	0.01	0.05	0.04	0	0.19	0.72	0	0
CR03	2010s	Mobile Home	Slab	0	0.05	0	0.5	0	0	0.45	0	0
CR04	2010s	Mobile Home	Slab	0	0.01	0.04	0.14	0	0.2	0.62	0	0
CR05	2010s	Mobile Home	Slab	0	0.01	0.02	0.14	0	0	0.83	0	0
CR06	2010s	Mobile Home	Slab	0	0.01	0	0.29	0	0	0.7	0	0
CR07	2010s	Mobile Home	Slab	0	0.01	0.51	0.03	0	0.03	0.42	0	0
CR08	2010s	Mobile Home	Slab	0	0.11	0.27	0.03	0	0.38	0.21	0	0
CR09	2010s	Mobile Home	Slab	0	0.67	0.02	0.18	0	0.06	0.08	0	0
CR10	2010s	Mobile Home	Slab	0	0.69	0.1	0.07	0	0.06	0.07	0	0
CR11	2010s	Mobile Home	Slab	0	0.74	0.13	0.01	0	0.11	0.01	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.00012302
CR03	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000435409
CR04	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000378243
CR05	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	4.14822e-05
CR06	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	4.30805e-05
CR07	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.00090045
CR08	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000172669
CR09	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000212037
CR10	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	2.1842e-05
CR11	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000256091
CR02	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	4.71625e-05
CR03	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000157647
CR04	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000223451
CR05	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	2.77137e-05
CR06	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	4.34709e-05
CR07	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0	0.000473841
