Dependency=County	Option=CAISO	Option=ERCOT	Option=MISO	Option=NEISO	Option=NYISO	Option=None	Option=PJM	Option=SPP	sample_count	sample_weight
CO, Delta County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	12027.000000
CO, Denver County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	144.000000	281072.000000
CO, Dolores County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	720.000000
CO, Douglas County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	61.000000	114017.000000
CO, Eagle County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	14.000000	17613.000000
CO, El Paso County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	130.000000	249279.000000
CO, Elbert County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	8568.000000
CO, Fremont County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	14.000000	16327.000000
CO, Garfield County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	20771.000000
CO, Gilpin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	2508.000000
CO, Grand County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	5788.000000
CO, Gunnison County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	6577.000000
CO, Hinsdale County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	401.000000
CO, Huerfano County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3132.000000
CO, Jackson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	616.000000
CO, Jefferson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	138.000000	225320.000000
CO, Kiowa County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	581.000000
CO, Kit Carson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	2975.000000
CO, La Plata County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	21605.000000
CO, Lake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3121.000000
CO, Larimer County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	73.000000	127067.000000
CO, Las Animas County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	6090.000000
CO, Lincoln County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1502.000000
CO, Logan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	8029.000000
CO, Mesa County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	29.000000	59501.000000
CO, Mineral County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	409.000000
CO, Moffat County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	4927.000000
CO, Montezuma County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	10305.000000
CO, Montrose County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	16587.000000
CO, Morgan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	10493.000000
CO, Otero County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	7449.000000
CO, Ouray County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	2166.000000
CO, Park County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7398.000000
CO, Phillips County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1731.000000
CO, Pitkin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	7601.000000
CO, Prowers County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	4897.000000
CO, Pueblo County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	55.000000	62899.000000
CO, Rio Blanco County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2450.000000
CO, Rio Grande County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4582.000000
CO, Routt County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	9437.000000
CO, Saguache County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2530.000000
CO, San Juan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	284.000000
CO, San Miguel County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	3258.000000
CO, Sedgwick County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1012.000000
CO, Summit County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	9714.000000
CO, Teller County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	9762.000000
CO, Washington County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2005.000000
CO, Weld County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	77.000000	96616.000000
CO, Yuma County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	4009.000000
CT, Fairfield County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	211.000000	335209.000000
CT, Hartford County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	224.000000	347207.000000
CT, Litchfield County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	51.000000	74339.000000
CT, Middlesex County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	37.000000	66467.000000
CT, New Haven County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	190.000000	326487.000000
CT, New London County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	66.000000	106170.000000
CT, Tolland County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	29.000000	54573.000000
CT, Windham County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	25.000000	44261.000000
DC, District of Columbia	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	179.000000	276546.000000
DE, Kent County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	33.000000	62140.000000
DE, New Castle County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	131.000000	202524.000000
DE, Sussex County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	54.000000	83387.000000
FL, Alachua County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	56.000000	96336.000000
FL, Baker County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8270.000000
FL, Bay County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	44.000000	67939.000000
FL, Bradford County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8704.000000
FL, Brevard County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	114.000000	224373.000000
FL, Broward County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	362.000000	672988.000000
FL, Calhoun County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4555.000000
FL, Charlotte County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	39.000000	73299.000000
FL, Citrus County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	28.000000	61350.000000
FL, Clay County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	30.000000	70527.000000
FL, Collier County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	74.000000	133331.000000
FL, Columbia County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	12.000000	23911.000000
FL, DeSoto County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	11419.000000
FL, Dixie County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	6221.000000
FL, Duval County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	174.000000	341906.000000
FL, Escambia County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	72.000000	115984.000000
FL, Flagler County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	21.000000	38150.000000
FL, Franklin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	4250.000000
FL, Gadsden County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	16885.000000
FL, Gilchrist County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	6254.000000
FL, Glades County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	4019.000000
FL, Gulf County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	5349.000000
FL, Hamilton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4717.000000
FL, Hardee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	7558.000000
FL, Hendry County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	11817.000000
FL, Hernando County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	45.000000	70918.000000
FL, Highlands County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	27.000000	40500.000000
FL, Hillsborough County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	321.000000	495841.000000
FL, Holmes County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	6809.000000
FL, Indian River County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	31.000000	57829.000000
FL, Jackson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	16744.000000
FL, Jefferson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	5564.000000
FL, Lafayette County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2320.000000
FL, Lake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	56.000000	122036.000000
FL, Lee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	167.000000	258084.000000
FL, Leon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	68.000000	111111.000000
FL, Levy County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	15372.000000
FL, Liberty County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2363.000000
FL, Madison County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	6665.000000
FL, Manatee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	79.000000	135990.000000
FL, Marion County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	63.000000	132277.000000
FL, Martin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	36.000000	62980.000000
FL, Miami-Dade County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	519.000000	853624.000000
FL, Monroe County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	31.000000	29549.000000
FL, Nassau County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	29214.000000
FL, Okaloosa County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	43.000000	76140.000000
FL, Okeechobee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	12.000000	12850.000000
FL, Orange County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	207.000000	444852.000000
FL, Osceola County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	41.000000	93324.000000
FL, Palm Beach County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	338.000000	538549.000000
FL, Pasco County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	134.000000	189292.000000
FL, Pinellas County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	246.000000	405788.000000
FL, Polk County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	154.000000	223060.000000
FL, Putnam County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	17.000000	27306.000000
FL, Santa Rosa County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	26.000000	59455.000000
FL, Sarasota County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	95.000000	175576.000000
FL, Seminole County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	86.000000	156216.000000
FL, St. Johns County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	41.000000	81308.000000
FL, St. Lucie County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	45.000000	108796.000000
FL, Sumter County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	19.000000	49362.000000
FL, Suwannee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	15315.000000
FL, Taylor County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7544.000000
FL, Union County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3892.000000
FL, Volusia County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	114.000000	205310.000000
FL, Wakulla County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	10726.000000
FL, Walton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	12.000000	24329.000000
FL, Washington County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	8370.000000
GA, Appling County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	6711.000000
GA, Atkinson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	2717.000000
GA, Bacon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3871.000000
GA, Baker County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1328.000000
GA, Baldwin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	15880.000000
GA, Banks County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	6483.000000
GA, Barrow County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	18.000000	24000.000000
GA, Bartow County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	15.000000	36490.000000
GA, Ben Hill County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	6452.000000
GA, Berrien County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	7108.000000
GA, Bibb County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	44.000000	57269.000000
GA, Bleckley County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4081.000000
GA, Brantley County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	6423.000000
GA, Brooks County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	6482.000000
GA, Bryan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	11788.000000
GA, Bulloch County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	12.000000	26210.000000
GA, Burke County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	8082.000000
GA, Butts County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	7737.000000
GA, Calhoun County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1852.000000
GA, Camden County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	18658.000000
GA, Candler County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4026.000000
GA, Carroll County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	17.000000	40287.000000
GA, Catoosa County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	24099.000000
GA, Charlton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3474.000000
GA, Chatham County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	72.000000	106749.000000
GA, Chattahoochee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	2578.000000
GA, Chattooga County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	9361.000000
GA, Cherokee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	26.000000	80378.000000
GA, Clarke County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	30.000000	44901.000000
GA, Clay County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1160.000000
GA, Clayton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	50.000000	90182.000000
GA, Clinch County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2524.000000
GA, Cobb County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	120.000000	271975.000000
GA, Coffee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	14110.000000
GA, Colquitt County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	15380.000000
GA, Columbia County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	20.000000	45623.000000
GA, Cook County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	5979.000000
GA, Coweta County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	20.000000	49457.000000
