Dependency=Location	Dependency=Geometry Building Type	Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast
KS_Topeka-Phillip.Billard.Muni.AP.724560	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Wichita-Mid.Continent.AP.724500	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Cincinnati-Northern.Kentucky.AP.724210	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Lexington-Bluegrass.AP.724220	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Louisville-Standiford.Field.724230	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Baton.Rouge-Ryan.AP.722317	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Lake.Charles.Rgnl.AP.722400	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_New.Orleans.Intl.AP.722310	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Shreveport.Rgnl.AP.722480	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MA_Boston-Logan.Intl.AP.725090	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MA_Worcester.Rgnl.AP.725095	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MD_Baltimore-Washington.Intl.AP.724060	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ME_Caribou.Muni.AP.727120	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ME_Portland.Intl.Jetport.726060	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Alpena.County.Rgnl.AP.726390	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Detroit.Metro.AP.725370	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Flint-Bishop.Intl.AP.726370	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Houghton-Lake.Roscommon.County.AP.726380	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Lansing-Capital.City.AP.725390	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Muskegon.County.AP.726360	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Sault.Ste.Marie-Sanderson.Field.727340	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Traverse.City-Cherry.Capital.AP.726387	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Duluth.Intl.AP.727450	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_International.Falls.Intl.AP.727470	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Minneapolis-St.Paul.Intl.AP.726580	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Rochester.Intl.AP.726440	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_St.Cloud.Muni.AP.726550	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_Columbia.Rgnl.AP.724450	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_Kansas.City.Intl.AP.724460	Multi-Family with 2 - 4 Units	0.138376384	0.138376384	0.051199262	0.051199262	0.260147602	0.260147602	0.050276753	0.050276753
MO_Springfield.Rgnl.AP.724400	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_St.Louis-Lambert.Intl.AP.724340	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MS_Jackson.Intl.AP.722350	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MS_Meridian-Key.Field.722340	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Billings-Logan.Intl.AP.726770	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Cut.Bank.Muni.AP.727796	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Glasgow.Intl.AP.727680	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Great.Falls.Intl.AP.727750	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Helena.Rgnl.AP.727720	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Kalispell-Glacier.Park.Intl.AP.727790	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Lewistown.Muni.AP.726776	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Miles.City.Muni.AP.742300	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Missoula.Intl.AP.727730	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Asheville.Rgnl.AP.723150	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Cape.Hatteras.723040	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Charlotte-Douglas.Intl.AP.723140	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Raleigh-Durham.Intl.AP.723060	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Wilmington.Intl.AP.723013	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Bismarck.Muni.AP.727640	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Fargo-Hector.Intl.AP.727530	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Minot.Intl.AP.727676	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_North.Platte.Rgnl.AP.725620	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Omaha-Eppley.Airfield.725500	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Scottsbluff-W.B.Heilig.Field.725660	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NH_Concord.Muni.AP.726050	Multi-Family with 2 - 4 Units	0.371527778	0.371527778	0.083333334	0.083333334	0.013888889	0.013888889	0.03125	0.03125
NJ_Atlantic.City.Intl.AP.724070	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NJ_Newark.Intl.AP.725020	Multi-Family with 2 - 4 Units	0.110020822	0.110020822	0.11689636	0.11689636	0.115430882	0.115430882	0.157651937	0.157651937
NM_Albuquerque.Intl.AP.723650	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NM_Tucumcari.AP.723676	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Elko.Muni.AP.725825	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Ely-Yelland.Field.724860	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Las.Vegas-McCarran.Intl.AP.723860	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Reno-Tahoe.Intl.AP.724880	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Tonopah.AP.724855	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Winnemucca.Muni.AP.725830	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Albany.County.AP.725180	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Binghamton-Edwin.A.Link.Field.725150	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Massena.AP.726223	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_New.York-J.F.Kennedy.Intl.AP.744860	Multi-Family with 2 - 4 Units	0.125218317	0.125218317	0.072444012	0.072444012	0.206097105	0.206097105	0.096240567	0.096240567
NY_Rochester-Greater.Rochester.Intl.AP.725290	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Syracuse-Hancock.Intl.AP.725190	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Akron.Canton.Rgnl.AP.725210	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Cleveland-Hopkins.Intl.AP.725240	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Columbus-Port.Columbus.Intl.AP.724280	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Dayton.Intl.AP.724290	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Mansfield-Lahm.Muni.AP.725246	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Toledo.Express.AP.725360	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Youngstown.Rgnl.AP.725250	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OK_Oklahoma.City-Will.Rogers.World.AP.723530	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OK_Tulsa.Intl.AP.723560	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Astoria.Rgnl.AP.727910	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Burns.Muni.AP.726830	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Eugene-Mahlon.Sweet.AP.726930	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Medford-Rogue.Valley.Intl.AP.725970	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_North.Bend.Muni.AP.726917	Multi-Family with 2 - 4 Units	0.078321679	0.078321679	0.163636364	0.163636364	0.081118881	0.081118881	0.176923077	0.176923077
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Portland.Intl.AP.726980	Multi-Family with 2 - 4 Units	0.205324988	0.205324988	0.032032276	0.032032276	0.230468761	0.230468761	0.032173976	0.032173976
OR_Redmond-Roberts.Field.726835	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Salem-McNary.Field.726940	Multi-Family with 2 - 4 Units	0.192156863	0.192156863	0.059681373	0.059681373	0.18247549	0.18247549	0.065686275	0.065686275
PA_Allentown-Lehigh.Valley.Intl.AP.725170	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Bradford.Rgnl.AP.725266	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Erie.Intl.AP.725260	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Harrisburg-Capital.City.AP.725118	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Philadelphia.Intl.AP.724080	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Pittsburgh.Intl.AP.725200	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Wilkes-Barre-Scranton.Intl.AP.725130	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Williamsport.Rgnl.AP.725140	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
RI_Providence-T.F.Green.State.AP.725070	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Charleston.Intl.AP.722080	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Columbia.Metro.AP.723100	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Greer.Greenville-Spartanburg.AP.723120	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Huron.Rgnl.AP.726540	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Pierre.Muni.AP.726686	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Rapid.City.Rgnl.AP.726620	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Sioux.Falls-Foss.Field.726510	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Bristol-TriCities.Rgnl.AP.723183	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Chattanooga-Lovell.Field.AP.723240	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Knoxville-McGhee.Tyson.AP.723260	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Memphis.Intl.AP.723340	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Nashville.Intl.AP.723270	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Abilene.Rgnl.AP.722660	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Amarillo.Intl.AP.723630	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Austin-Mueller.Muni.AP.722540	Multi-Family with 2 - 4 Units	0.10628143	0.10628143	0.146580397	0.146580397	0.104392996	0.104392996	0.142745178	0.142745178
TX_Brownsville-South.Padre.Island.AP.722500	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Corpus.Christi.Intl.AP.722510	Multi-Family with 2 - 4 Units	0.069749259	0.069749259	0.155918037	0.155918037	0.087274198	0.087274198	0.187058507	0.187058507
TX_Dallas-Fort.Worth.Intl.AP.722590	Multi-Family with 2 - 4 Units	0.2	0.2	0.019047619	0.019047619	0.266666667	0.266666667	0.014285715	0.014285715
TX_El.Paso.Intl.AP.722700	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Houston-Bush.Intercontinental.AP.722430	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Lubbock.Intl.AP.722670	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Lufkin-Angelina.Co.AP.722446	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Midland.Intl.AP.722650	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Port.Arthur-Jefferson.Co.AP.722410	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Angelo-Mathis.AP.722630	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Antonio.Intl.AP.722530	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Victoria.Rgnl.AP.722550	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Waco.Rgnl.AP.722560	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Wichita.Falls.Muni.AP.723510	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Cedar.City.Muni.AP.724755	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Salt.Lake.City.Intl.AP.725720	Multi-Family with 2 - 4 Units	0.174421346	0.174421346	0.068542875	0.068542875	0.187220101	0.187220101	0.069815679	0.069815679
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Norfolk.Intl.AP.723080	Multi-Family with 2 - 4 Units	0.154777391	0.154777391	0.098575692	0.098575692	0.145037876	0.145037876	0.101609042	0.101609042
VA_Richmond.Intl.AP.724010	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Sterling-Washington.Dulles.Intl.AP.724030	Multi-Family with 2 - 4 Units	0.094339623	0.094339623	0.212264151	0.212264151	0.12264151	0.12264151	0.070754717	0.070754717
VT_Burlington.Intl.AP.726170	Multi-Family with 2 - 4 Units	0.140083864	0.140083864	0.103820469	0.103820469	0.147383134	0.147383134	0.108712533	0.108712533
WA_Olympia.AP.727920	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Quillayute.State.AP.727970	Multi-Family with 2 - 4 Units	0.130617571	0.130617571	0.138590896	0.138590896	0.119309945	0.119309945	0.111481589	0.111481589
WA_Seattle-Tacoma.Intl.AP.727930	Multi-Family with 2 - 4 Units	0.218213059	0.218213059	0.089347079	0.089347079	0.135738832	0.135738832	0.056701031	0.056701031
WA_Spokane.Intl.AP.727850	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Yakima.Air.Terminal-McAllister.Field.727810	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Eau.Claire.County.AP.726435	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_La.Crosse.Muni.AP.726430	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Madison-Dane.County.Rgnl.AP.726410	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Milwaukee-Mitchell.Intl.AP.726400	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Charleston-Yeager.AP.724140	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Elkins-Randolph.County.AP.724170	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Huntington-Tri.State.Walker.Long.Field.724250	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Casper-Natrona.County.Intl.AP.725690	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Cheyenne.Muni.AP.725640	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Lander-Hunt.Field.725760	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Sheridan.County.AP.726660	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Birmingham.Muni.AP.722280	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Huntsville.Intl.AP-Jones.Field.723230	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Mobile-Rgnl.AP.722230	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Montgomery-Dannelly.Field.722260	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
