Dependency=AHS Region	Dependency=Geometry Building Type RECS	Dependency=Vintage ACS	Option=0-499	Option=1000-1499	Option=1500-1999	Option=2000-2499	Option=2500-2999	Option=3000-3999	Option=4000+	Option=500-749	Option=750-999	sample_count	sample_weight
Non-CBSA New England	Multi-Family with 2 - 4 Units	1940-59s	0.076886	0.362314	0.000000	0.000000	0.000000	0.000000	0.000000	0.307096	0.253704	16.000000	50137.335938
Non-CBSA New England	Multi-Family with 2 - 4 Units	1960-79s	0.053162	0.116111	0.000000	0.000000	0.000000	0.000000	0.000000	0.568273	0.262454	18.000000	60084.757812
Non-CBSA New England	Multi-Family with 2 - 4 Units	1980-99s	0.025182	0.494581	0.000000	0.000000	0.000000	0.000000	0.035629	0.204843	0.239766	9.000000	18945.671875
Non-CBSA New England	Multi-Family with 2 - 4 Units	2000-09s	0.261937	0.000000	0.215583	0.000000	0.000000	0.000000	0.000000	0.014806	0.507674	5.000000	15498.332031
Non-CBSA New England	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	7274.508789
Non-CBSA New England	Multi-Family with 2 - 4 Units	<1940	0.096073	0.449529	0.066748	0.000000	0.000000	0.000000	0.015183	0.122574	0.249892	77.000000	254562.234375
Non-CBSA New England	Multi-Family with 5+ Units	1940-59s	0.350781	0.029752	0.000000	0.000000	0.000000	0.000000	0.000000	0.391676	0.227791	11.000000	24045.394531
Non-CBSA New England	Multi-Family with 5+ Units	1960-79s	0.142190	0.189290	0.005573	0.000000	0.000000	0.000000	0.002582	0.381895	0.278470	46.000000	111073.750000
Non-CBSA New England	Multi-Family with 5+ Units	1980-99s	0.067094	0.203410	0.047989	0.087794	0.000000	0.000000	0.040264	0.156613	0.396835	40.000000	86704.195312
Non-CBSA New England	Multi-Family with 5+ Units	2000-09s	0.000000	0.460404	0.000000	0.000000	0.000000	0.000000	0.000000	0.100573	0.439023	13.000000	42519.585938
Non-CBSA New England	Multi-Family with 5+ Units	2010s	0.337508	0.263150	0.341322	0.000000	0.000000	0.000000	0.000000	0.058020	0.000000	5.000000	9738.375000
Non-CBSA New England	Multi-Family with 5+ Units	<1940	0.113619	0.191048	0.069676	0.000000	0.000000	0.000000	0.037633	0.321728	0.266297	39.000000	102775.687500
Non-CBSA New England	Single-Family Attached	1940-59s	0.029560	0.239778	0.239381	0.255908	0.000000	0.000000	0.000000	0.046125	0.189248	7.000000	15970.826172
Non-CBSA New England	Single-Family Attached	1960-79s	0.000000	0.212550	0.000000	0.069502	0.000000	0.069599	0.086371	0.166567	0.395411	12.000000	47579.667969
Non-CBSA New England	Single-Family Attached	1980-99s	0.000000	0.442847	0.152043	0.170547	0.052635	0.000000	0.058096	0.066252	0.057580	19.000000	65618.851562
Non-CBSA New England	Single-Family Attached	2000-09s	0.000000	0.613357	0.164571	0.222072	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	30315.880859
Non-CBSA New England	Single-Family Attached	2010s	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	452.437347
Non-CBSA New England	Single-Family Attached	<1940	0.000000	0.241940	0.273789	0.000000	0.106736	0.113182	0.000000	0.264353	0.000000	8.000000	28946.410156
Non-CBSA New England	Single-Family Detached	1940-59s	0.020792	0.349740	0.257281	0.155864	0.053627	0.033615	0.022374	0.008133	0.098573	137.000000	500876.468750
Non-CBSA New England	Single-Family Detached	1960-79s	0.000000	0.273133	0.191346	0.239914	0.109922	0.082849	0.018939	0.028828	0.055070	165.000000	605324.437500
Non-CBSA New England	Single-Family Detached	1980-99s	0.004832	0.145368	0.251134	0.205433	0.151534	0.133402	0.061353	0.007364	0.039580	151.000000	552110.875000
Non-CBSA New England	Single-Family Detached	2000-09s	0.000000	0.207881	0.223017	0.304089	0.058202	0.131054	0.075756	0.000000	0.000000	51.000000	191393.046875
Non-CBSA New England	Single-Family Detached	2010s	0.000000	0.000000	0.443868	0.274670	0.221280	0.060182	0.000000	0.000000	0.000000	13.000000	42898.902344
Non-CBSA New England	Single-Family Detached	<1940	0.006226	0.212090	0.122656	0.250641	0.091695	0.211831	0.028323	0.009416	0.067123	111.000000	431152.531250
Non-CBSA Pacific	Mobile Home	1940-59s	0.000000	0.000000	0.753332	0.000000	0.000000	0.000000	0.000000	0.246668	0.000000	3.000000	11858.997070
Non-CBSA Pacific	Mobile Home	1960-79s	0.038986	0.484515	0.121812	0.000000	0.000000	0.000000	0.000000	0.201267	0.153420	62.000000	210451.718750
Non-CBSA Pacific	Mobile Home	1980-99s	0.122967	0.317356	0.302291	0.035463	0.029975	0.000000	0.012670	0.068150	0.111128	70.000000	230792.546875
Non-CBSA Pacific	Mobile Home	2000-09s	0.221385	0.079679	0.550734	0.000000	0.079503	0.000000	0.000000	0.058068	0.010631	20.000000	67566.531250
Non-CBSA Pacific	Mobile Home	2010s	0.000000	0.309748	0.000000	0.000000	0.295310	0.000000	0.000000	0.394942	0.000000	3.000000	14523.033203
Non-CBSA Pacific	Mobile Home	<1940	0.000000	0.374405	0.625595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	11841.912109
Non-CBSA Pacific	Multi-Family with 2 - 4 Units	1940-59s	0.321041	0.181900	0.000000	0.000000	0.000000	0.000000	0.000000	0.176879	0.320180	20.000000	46494.156250
Non-CBSA Pacific	Multi-Family with 2 - 4 Units	1960-79s	0.101705	0.197618	0.087206	0.035234	0.000000	0.000000	0.019970	0.107887	0.450380	75.000000	200231.156250
Non-CBSA Pacific	Multi-Family with 2 - 4 Units	1980-99s	0.075195	0.279098	0.000000	0.016440	0.000000	0.000000	0.004254	0.193832	0.431181	55.000000	156598.109375
Non-CBSA Pacific	Multi-Family with 2 - 4 Units	2000-09s	0.006311	0.393840	0.080461	0.000000	0.000000	0.000000	0.000000	0.306848	0.212540	14.000000	37067.656250
Non-CBSA Pacific	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	0.130572	0.000000	0.000000	0.000000	0.000000	0.249137	0.620291	5.000000	22248.783203
Non-CBSA Pacific	Multi-Family with 2 - 4 Units	<1940	0.222228	0.097220	0.000000	0.000000	0.000000	0.000000	0.000000	0.374273	0.306279	13.000000	42583.273438
Non-CBSA Pacific	Multi-Family with 5+ Units	1940-59s	0.171899	0.097364	0.020112	0.000000	0.000000	0.000000	0.000000	0.278655	0.431970	50.000000	129175.304688
Non-CBSA Pacific	Multi-Family with 5+ Units	1960-79s	0.128206	0.168139	0.000000	0.000000	0.000000	0.000000	0.006243	0.329141	0.368270	179.000000	469611.375000
Non-CBSA Pacific	Multi-Family with 5+ Units	1980-99s	0.077854	0.229775	0.014679	0.000000	0.000000	0.000000	0.000000	0.264528	0.413165	155.000000	436150.968750
Non-CBSA Pacific	Multi-Family with 5+ Units	2000-09s	0.081621	0.365037	0.000000	0.000000	0.000000	0.000000	0.000000	0.258857	0.294485	81.000000	210070.171875
Non-CBSA Pacific	Multi-Family with 5+ Units	2010s	0.068298	0.186487	0.048132	0.000000	0.000000	0.000000	0.000000	0.350072	0.347010	32.000000	112460.398438
Non-CBSA Pacific	Multi-Family with 5+ Units	<1940	0.382202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.358915	0.258884	22.000000	41821.027344
Non-CBSA Pacific	Single-Family Attached	1940-59s	0.000000	0.326894	0.315475	0.000000	0.000000	0.000000	0.000000	0.274043	0.083588	19.000000	57312.402344
Non-CBSA Pacific	Single-Family Attached	1960-79s	0.046543	0.450886	0.149843	0.000000	0.000000	0.050678	0.000000	0.063910	0.238140	70.000000	192974.171875
Non-CBSA Pacific	Single-Family Attached	1980-99s	0.000000	0.497341	0.276766	0.091346	0.000000	0.017763	0.026663	0.036291	0.053830	71.000000	227596.984375
Non-CBSA Pacific	Single-Family Attached	2000-09s	0.000000	0.676919	0.123141	0.041230	0.054651	0.000000	0.000000	0.052299	0.051760	23.000000	77836.476562
Non-CBSA Pacific	Single-Family Attached	2010s	0.000000	0.430676	0.462420	0.106905	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	27119.542969
Non-CBSA Pacific	Single-Family Attached	<1940	0.133511	0.086121	0.127795	0.000000	0.014244	0.000000	0.000000	0.313597	0.324732	11.000000	33832.253906
Non-CBSA Pacific	Single-Family Detached	1940-59s	0.008225	0.414044	0.227306	0.107736	0.044542	0.047334	0.014634	0.036969	0.099211	271.000000	969229.687500
Non-CBSA Pacific	Single-Family Detached	1960-79s	0.004647	0.261538	0.340025	0.177803	0.096836	0.046158	0.019448	0.009406	0.044138	454.000000	1640468.500000
Non-CBSA Pacific	Single-Family Detached	1980-99s	0.007441	0.219558	0.287999	0.210667	0.105404	0.077880	0.039468	0.011814	0.039769	444.000000	1620525.500000
Non-CBSA Pacific	Single-Family Detached	2000-09s	0.000000	0.118554	0.297927	0.197626	0.144860	0.147295	0.062397	0.013563	0.017779	229.000000	858589.687500
Non-CBSA Pacific	Single-Family Detached	2010s	0.000000	0.072524	0.227346	0.292058	0.176613	0.157948	0.000000	0.058879	0.014632	44.000000	187581.296875
Non-CBSA Pacific	Single-Family Detached	<1940	0.019304	0.276628	0.260914	0.198819	0.064963	0.018702	0.045691	0.034042	0.080937	129.000000	432084.281250
Non-CBSA South Atlantic	Mobile Home	1940-59s	0.197429	0.000000	0.000000	0.158928	0.000000	0.000000	0.000000	0.508721	0.134922	6.000000	19188.306641
Non-CBSA South Atlantic	Mobile Home	1960-79s	0.109154	0.417832	0.105874	0.023770	0.000000	0.000000	0.010134	0.111803	0.221434	94.000000	313518.625000
Non-CBSA South Atlantic	Mobile Home	1980-99s	0.028179	0.306713	0.227271	0.051352	0.008546	0.000000	0.000000	0.106422	0.271516	278.000000	922993.625000
Non-CBSA South Atlantic	Mobile Home	2000-09s	0.051377	0.327850	0.246997	0.140215	0.037588	0.027637	0.011626	0.031877	0.124834	74.000000	235539.421875
Non-CBSA South Atlantic	Mobile Home	2010s	0.053148	0.425802	0.104639	0.189215	0.000000	0.000000	0.000000	0.091704	0.135491	18.000000	67520.531250
Non-CBSA South Atlantic	Mobile Home	<1940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	3381.095947
Non-CBSA South Atlantic	Multi-Family with 2 - 4 Units	1940-59s	0.059229	0.164642	0.035040	0.000000	0.003779	0.000000	0.000000	0.279980	0.457330	39.000000	97215.648438
Non-CBSA South Atlantic	Multi-Family with 2 - 4 Units	1960-79s	0.030814	0.313031	0.062044	0.013441	0.000000	0.000000	0.000000	0.142549	0.438120	82.000000	238707.265625
Non-CBSA South Atlantic	Multi-Family with 2 - 4 Units	1980-99s	0.021279	0.309209	0.068232	0.018500	0.020589	0.000000	0.000000	0.168189	0.394003	63.000000	177117.765625
Non-CBSA South Atlantic	Multi-Family with 2 - 4 Units	2000-09s	0.039790	0.314964	0.199126	0.000000	0.000000	0.035883	0.000000	0.136178	0.274060	32.000000	105863.843750
Non-CBSA South Atlantic	Multi-Family with 2 - 4 Units	2010s	0.000000	0.546495	0.109366	0.000000	0.000000	0.000000	0.000000	0.186034	0.158104	10.000000	44796.304688
Non-CBSA South Atlantic	Multi-Family with 2 - 4 Units	<1940	0.066816	0.206149	0.018856	0.000000	0.000000	0.000000	0.000000	0.345797	0.362382	18.000000	52903.960938
Non-CBSA South Atlantic	Multi-Family with 5+ Units	1940-59s	0.079551	0.221014	0.055005	0.000000	0.000000	0.000000	0.000000	0.292810	0.351620	49.000000	136371.812500
Non-CBSA South Atlantic	Multi-Family with 5+ Units	1960-79s	0.079520	0.254223	0.050283	0.000000	0.000000	0.000000	0.000000	0.277336	0.338637	156.000000	427684.875000
Non-CBSA South Atlantic	Multi-Family with 5+ Units	1980-99s	0.052720	0.366493	0.062666	0.011048	0.004990	0.004521	0.000000	0.192493	0.305069	215.000000	671414.187500
Non-CBSA South Atlantic	Multi-Family with 5+ Units	2000-09s	0.007774	0.421020	0.126897	0.033871	0.008293	0.008251	0.000000	0.055450	0.338444	144.000000	462088.750000
Non-CBSA South Atlantic	Multi-Family with 5+ Units	2010s	0.002290	0.374454	0.069603	0.000000	0.024128	0.000000	0.000000	0.219910	0.309616	43.000000	159282.359375
Non-CBSA South Atlantic	Multi-Family with 5+ Units	<1940	0.501208	0.124077	0.054123	0.000000	0.000000	0.000000	0.000000	0.111188	0.209404	27.000000	63336.757812
Non-CBSA South Atlantic	Single-Family Attached	1940-59s	0.005401	0.594388	0.049038	0.006549	0.048434	0.051747	0.000000	0.030082	0.214360	29.000000	80143.890625
Non-CBSA South Atlantic	Single-Family Attached	1960-79s	0.020960	0.384120	0.208936	0.080589	0.000000	0.000000	0.020181	0.072790	0.212423	78.000000	218724.484375
Non-CBSA South Atlantic	Single-Family Attached	1980-99s	0.026655	0.456971	0.242493	0.094223	0.020656	0.007746	0.000000	0.058378	0.092877	130.000000	410598.562500
Non-CBSA South Atlantic	Single-Family Attached	2000-09s	0.000000	0.344370	0.311833	0.100806	0.064880	0.054647	0.030809	0.000000	0.092656	83.000000	271747.156250
Non-CBSA South Atlantic	Single-Family Attached	2010s	0.000000	0.317128	0.339655	0.249800	0.087613	0.000000	0.000000	0.000000	0.005803	22.000000	79246.929688
Non-CBSA South Atlantic	Single-Family Attached	<1940	0.008239	0.276999	0.181730	0.082387	0.000000	0.106166	0.043796	0.131837	0.168846	31.000000	80509.085938
Non-CBSA South Atlantic	Single-Family Detached	1940-59s	0.012377	0.336152	0.250738	0.131335	0.034242	0.053409	0.010516	0.022332	0.148898	429.000000	1465627.875000
Non-CBSA South Atlantic	Single-Family Detached	1960-79s	0.005739	0.309665	0.291853	0.188001	0.089955	0.046713	0.014290	0.006866	0.046916	732.000000	2574401.250000
Non-CBSA South Atlantic	Single-Family Detached	1980-99s	0.004618	0.202865	0.326554	0.190728	0.123406	0.104096	0.026027	0.008670	0.013036	862.000000	3075490.000000
Non-CBSA South Atlantic	Single-Family Detached	2000-09s	0.002195	0.132690	0.277389	0.256865	0.129737	0.120358	0.062177	0.006094	0.012494	530.000000	1921420.750000
Non-CBSA South Atlantic	Single-Family Detached	2010s	0.000000	0.060249	0.169884	0.183602	0.185076	0.252577	0.124086	0.014435	0.010089	141.000000	575611.937500
Non-CBSA South Atlantic	Single-Family Detached	<1940	0.000000	0.301806	0.215175	0.140755	0.112731	0.063081	0.043106	0.020780	0.102565	190.000000	653455.062500
Non-CBSA West North Central	Mobile Home	1940-59s	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
Non-CBSA West North Central	Mobile Home	1960-79s	0.061635	0.541260	0.034715	0.028587	0.000000	0.000000	0.000000	0.133143	0.200661	32.000000	86463.343750
Non-CBSA West North Central	Mobile Home	1980-99s	0.024420	0.430551	0.137362	0.039041	0.042717	0.035897	0.050136	0.015015	0.224861	52.000000	164244.875000
Non-CBSA West North Central	Mobile Home	2000-09s	0.000000	0.539223	0.062943	0.076777	0.000000	0.077315	0.000000	0.000000	0.243741	12.000000	37416.292969
Non-CBSA West North Central	Mobile Home	2010s	0.000000	0.367070	0.212148	0.226392	0.000000	0.000000	0.000000	0.000000	0.194390	8.000000	24749.675781
Non-CBSA West North Central	Mobile Home	<1940	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2979.626709
Non-CBSA West North Central	Multi-Family with 2 - 4 Units	1940-59s	0.098610	0.096133	0.000000	0.000000	0.071449	0.000000	0.000000	0.446879	0.286930	15.000000	38981.113281
Non-CBSA West North Central	Multi-Family with 2 - 4 Units	1960-79s	0.079096	0.244664	0.042109	0.000000	0.000000	0.000000	0.000000	0.358270	0.275861	29.000000	70116.679688
Non-CBSA West North Central	Multi-Family with 2 - 4 Units	1980-99s	0.000000	0.204955	0.127639	0.000000	0.000000	0.000000	0.000000	0.250789	0.416616	14.000000	32981.941406
Non-CBSA West North Central	Multi-Family with 2 - 4 Units	2000-09s	0.119676	0.352753	0.000000	0.119676	0.000000	0.000000	0.000000	0.075878	0.332017	12.000000	33280.441406
Non-CBSA West North Central	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	6928.252930
Non-CBSA West North Central	Multi-Family with 2 - 4 Units	<1940	0.043169	0.148737	0.184575	0.061483	0.061483	0.000000	0.000000	0.276990	0.223564	19.000000	58548.722656
Non-CBSA West North Central	Multi-Family with 5+ Units	1940-59s	0.047302	0.160683	0.000000	0.000000	0.000000	0.000000	0.000000	0.390790	0.401225	28.000000	86231.335938
Non-CBSA West North Central	Multi-Family with 5+ Units	1960-79s	0.166672	0.102374	0.031977	0.000000	0.000000	0.000000	0.000000	0.341068	0.357909	118.000000	335656.656250
Non-CBSA West North Central	Multi-Family with 5+ Units	1980-99s	0.086200	0.215232	0.054149	0.015152	0.000000	0.000000	0.000000	0.254334	0.374934	98.000000	258845.906250
Non-CBSA West North Central	Multi-Family with 5+ Units	2000-09s	0.114696	0.335354	0.071113	0.000000	0.000000	0.000000	0.000000	0.138167	0.340670	57.000000	174675.593750
Non-CBSA West North Central	Multi-Family with 5+ Units	2010s	0.061320	0.519332	0.070953	0.035854	0.000000	0.000000	0.000000	0.043223	0.269317	33.000000	94429.562500
Non-CBSA West North Central	Multi-Family with 5+ Units	<1940	0.386349	0.202784	0.000000	0.032025	0.030599	0.000000	0.000000	0.164674	0.183569	40.000000	128845.640625
Non-CBSA West North Central	Single-Family Attached	1940-59s	0.000000	0.278885	0.132535	0.000000	0.159110	0.000000	0.000000	0.087978	0.341492	11.000000	34518.082031
Non-CBSA West North Central	Single-Family Attached	1960-79s	0.000000	0.541865	0.133174	0.081306	0.002716	0.000000	0.000000	0.003255	0.237685	29.000000	101501.203125
Non-CBSA West North Central	Single-Family Attached	1980-99s	0.003570	0.421506	0.263564	0.022179	0.024422	0.026182	0.022633	0.030168	0.185775	49.000000	161431.796875
Non-CBSA West North Central	Single-Family Attached	2000-09s	0.000000	0.402127	0.179938	0.186017	0.036379	0.075971	0.038658	0.000000	0.080910	31.000000	106740.265625
Non-CBSA West North Central	Single-Family Attached	2010s	0.101427	0.234917	0.385143	0.181665	0.000000	0.081654	0.000000	0.000000	0.015194	11.000000	38912.304688
Non-CBSA West North Central	Single-Family Attached	<1940	0.169008	0.063618	0.121129	0.187178	0.000000	0.000000	0.104799	0.022286	0.331981	12.000000	25333.845703
Non-CBSA West North Central	Single-Family Detached	1940-59s	0.013824	0.323620	0.226793	0.116435	0.076856	0.037866	0.020381	0.019532	0.164693	277.000000	945304.125000
Non-CBSA West North Central	Single-Family Detached	1960-79s	0.002200	0.196961	0.276842	0.247186	0.093632	0.089651	0.024081	0.009029	0.060418	408.000000	1371788.875000
Non-CBSA West North Central	Single-Family Detached	1980-99s	0.000000	0.176461	0.200073	0.202145	0.125182	0.195610	0.079487	0.004501	0.016541	366.000000	1317765.250000
Non-CBSA West North Central	Single-Family Detached	2000-09s	0.003839	0.122087	0.132472	0.205735	0.147039	0.213866	0.170602	0.000000	0.004360	191.000000	692277.875000
Non-CBSA West North Central	Single-Family Detached	2010s	0.027031	0.112003	0.116590	0.155217	0.196330	0.255728	0.109181	0.027919	0.000000	60.000000	216564.921875
Non-CBSA West North Central	Single-Family Detached	<1940	0.000000	0.260977	0.262209	0.158562	0.080357	0.072609	0.040598	0.041209	0.083477	304.000000	1005495.062500
Non-CBSA West South Central	Mobile Home	1940-59s	0.000000	0.734530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.265470	3.000000	13702.290039
Non-CBSA West South Central	Mobile Home	1960-79s	0.000000	0.308449	0.031697	0.088418	0.029194	0.000000	0.000000	0.149366	0.392876	29.000000	98019.375000
Non-CBSA West South Central	Mobile Home	1980-99s	0.013340	0.408125	0.203521	0.075006	0.000000	0.007605	0.005161	0.092710	0.194533	121.000000	388254.500000
Non-CBSA West South Central	Mobile Home	2000-09s	0.000000	0.497577	0.185855	0.181366	0.031891	0.000000	0.000000	0.000000	0.103312	53.000000	181297.328125
Non-CBSA West South Central	Mobile Home	2010s	0.127971	0.348079	0.237222	0.126291	0.029868	0.000000	0.000000	0.044420	0.086149	27.000000	93575.257812
Non-CBSA West South Central	Mobile Home	<1940	0.000000	0.566756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433244	2.000000	5920.498047
Non-CBSA West South Central	Multi-Family with 2 - 4 Units	1940-59s	0.156263	0.158525	0.107207	0.000000	0.000000	0.000000	0.000000	0.211062	0.366943	33.000000	62236.300781
Non-CBSA West South Central	Multi-Family with 2 - 4 Units	1960-79s	0.018887	0.210458	0.011355	0.000000	0.000000	0.000000	0.042731	0.326160	0.390408	59.000000	134757.843750
Non-CBSA West South Central	Multi-Family with 2 - 4 Units	1980-99s	0.095009	0.224513	0.033116	0.037356	0.000000	0.000000	0.000000	0.266658	0.343347	51.000000	105121.812500
Non-CBSA West South Central	Multi-Family with 2 - 4 Units	2000-09s	0.006068	0.359421	0.088106	0.049331	0.000000	0.000000	0.034307	0.156412	0.306356	31.000000	82506.375000
Non-CBSA West South Central	Multi-Family with 2 - 4 Units	2010s	0.020317	0.563423	0.000000	0.000000	0.000000	0.000000	0.000000	0.020345	0.395915	9.000000	17693.050781
Non-CBSA West South Central	Multi-Family with 2 - 4 Units	<1940	0.089482	0.380290	0.000000	0.000000	0.000000	0.127804	0.000000	0.311168	0.091257	13.000000	31547.802734
Non-CBSA West South Central	Multi-Family with 5+ Units	1940-59s	0.191874	0.106792	0.000000	0.000000	0.000000	0.000000	0.000000	0.289095	0.412239	22.000000	51822.843750
Non-CBSA West South Central	Multi-Family with 5+ Units	1960-79s	0.082610	0.137673	0.026572	0.000000	0.000000	0.000000	0.000000	0.405592	0.347552	106.000000	268121.375000
Non-CBSA West South Central	Multi-Family with 5+ Units	1980-99s	0.063164	0.192428	0.026338	0.000000	0.000000	0.000000	0.000000	0.332378	0.385691	83.000000	221600.640625
Non-CBSA West South Central	Multi-Family with 5+ Units	2000-09s	0.002330	0.436844	0.027321	0.000000	0.000000	0.000000	0.000500	0.132218	0.400786	60.000000	174656.156250
Non-CBSA West South Central	Multi-Family with 5+ Units	2010s	0.005088	0.264866	0.112093	0.000000	0.000000	0.000000	0.000740	0.323714	0.293499	34.000000	114641.015625
Non-CBSA West South Central	Multi-Family with 5+ Units	<1940	0.119871	0.109729	0.000000	0.000000	0.000000	0.000000	0.000000	0.404901	0.365499	10.000000	29403.542969
Non-CBSA West South Central	Single-Family Attached	1940-59s	0.000000	0.165712	0.174906	0.073388	0.167452	0.000000	0.000000	0.100346	0.318196	14.000000	24325.517578
Non-CBSA West South Central	Single-Family Attached	1960-79s	0.041986	0.199126	0.194581	0.000000	0.000000	0.000000	0.000000	0.307862	0.256445	31.000000	61127.734375
Non-CBSA West South Central	Single-Family Attached	1980-99s	0.010581	0.437841	0.252441	0.000000	0.000000	0.040424	0.000000	0.092933	0.165780	26.000000	74535.804688
Non-CBSA West South Central	Single-Family Attached	2000-09s	0.011413	0.413759	0.000000	0.250717	0.062033	0.000000	0.000000	0.100891	0.161187	14.000000	38195.519531
Non-CBSA West South Central	Single-Family Attached	2010s	0.000000	0.664040	0.000000	0.153053	0.000000	0.000000	0.166342	0.016565	0.000000	8.000000	23770.302734
Non-CBSA West South Central	Single-Family Attached	<1940	0.170631	0.176578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.652791	6.000000	20051.634766
Non-CBSA West South Central	Single-Family Detached	1940-59s	0.016004	0.412245	0.239213	0.106147	0.042245	0.020644	0.012140	0.028880	0.122482	243.000000	784267.312500
Non-CBSA West South Central	Single-Family Detached	1960-79s	0.013525	0.311738	0.310569	0.161746	0.076468	0.060753	0.018206	0.006263	0.040731	467.000000	1573481.750000
Non-CBSA West South Central	Single-Family Detached	1980-99s	0.005505	0.234234	0.301461	0.196162	0.106300	0.071315	0.034617	0.006564	0.043842	491.000000	1695976.375000
Non-CBSA West South Central	Single-Family Detached	2000-09s	0.000000	0.167468	0.285897	0.199050	0.137661	0.132763	0.044144	0.000000	0.033017	276.000000	963593.625000
Non-CBSA West South Central	Single-Family Detached	2010s	0.000000	0.117952	0.234642	0.193161	0.122827	0.211970	0.103764	0.015684	0.000000	112.000000	422175.781250
Non-CBSA West South Central	Single-Family Detached	<1940	0.000000	0.367594	0.234985	0.077560	0.056198	0.046642	0.031679	0.064798	0.120544	92.000000	290564.843750
# Created by: sources\ahs\2017\tsv_maker.py
# Source: Constructed using 2017 American Housing Survey (AHS) microdata.
