Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Combined	Dependency=HVAC System Central	Option=None	Option=Electric Boiler	Option=Electric Furnace	Option=Electric Baseboard
CR08	1970s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR08	1980s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR08	1990s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR08	2000s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR08	<1950	Propane	Yes	Only Cooling Shared	1	0	0	0
CR09	1950s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR09	1960s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR09	1970s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR09	1980s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR09	1990s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR09	2000s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR09	<1950	Propane	Yes	Only Cooling Shared	1	0	0	0
CR10	1950s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR10	1960s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR10	1970s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR10	1980s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR10	1990s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR10	2000s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR10	<1950	Propane	Yes	Only Cooling Shared	1	0	0	0
CR11	1950s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR11	1960s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR11	1970s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR11	1980s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR11	1990s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR11	2000s	Propane	Yes	Only Cooling Shared	1	0	0	0
CR11	<1950	Propane	Yes	Only Cooling Shared	1	0	0	0
CR02	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR06	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR06	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR06	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR06	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR06	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR06	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR06	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR07	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR07	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR07	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR07	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR07	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR07	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR07	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR08	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR08	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR08	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR08	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR08	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR08	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR08	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR09	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR09	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR09	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR09	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR09	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR09	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR09	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR10	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR10	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR10	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR10	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR10	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR10	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR10	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR11	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR11	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR11	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR11	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR11	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR11	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR11	<1950	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR07	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR07	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR07	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR07	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR07	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR07	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR07	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR08	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR08	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR08	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR08	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR08	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR08	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR08	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR09	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR09	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR09	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR09	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR09	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR09	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR09	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR10	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR10	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR10	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR10	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR10	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR10	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR10	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR11	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR11	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR11	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR11	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR11	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR11	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR11	<1950	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR07	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR07	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR07	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR07	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR07	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR07	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR07	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR08	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR08	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR08	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR08	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR08	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR08	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR08	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR09	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR09	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR09	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR09	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR09	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR09	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR09	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR10	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR10	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR10	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR10	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR10	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR10	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR10	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR11	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR11	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR11	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR11	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR11	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR11	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR11	<1950	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR07	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR07	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR07	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR07	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR07	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR07	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR07	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR08	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR08	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR08	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR08	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR08	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR08	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR08	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR09	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR09	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR09	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR09	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR09	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR09	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR09	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR10	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR10	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR10	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR10	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR10	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR10	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR10	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR11	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR11	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR11	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR11	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR11	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR11	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR11	<1950	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR07	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR07	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR07	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR07	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR07	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR07	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR07	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR08	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR08	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR08	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR08	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR08	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR08	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR08	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR09	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR09	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR09	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR09	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR09	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR09	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR09	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR10	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR10	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR10	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR10	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR10	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR10	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR10	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR11	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR11	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR11	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR11	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR11	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR11	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR11	<1950	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	1960s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	<1950	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	<1950	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	<1950	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
