wmo,station_name,state,latitude,longitude,timezone,elevation,class,filename
726588,Winona_Muni_Awos,MN,44.08,-91.7,-6,200,II,USA_MN_Winona.Muni.AWOS.726588_TMY3.epw
726589,Albert_Lea_Awos,MN,43.68,-93.37,-6,383,II,USA_MN_Albert.Lea.AWOS.726589_TMY3.epw
726590,Aberdeen_Regional_Arpt,SD,45.45,-98.42,-6,398,I,USA_SD_Aberdeen.Rgnl.AP.726590_TMY3.epw
726603,South_St_Paul_Muni,MN,44.85,-93.15,-6,250,III,USA_MN_South.St.Paul.Muni.AP.726603_TMY3.epw
726620,Rapid_City_Regional_Arpt,SD,44.05,-103.05,-7,963,I,USA_SD_Rapid.City.Rgnl.AP.726620_TMY3.epw
726625,Ellsworth_Afb,SD,44.15,-103.1,-7,980,II,USA_SD_Ellsworth.AFB.726625_TMY3.epw
726626,Antigo_Lang_Awos,WI,45.15,-87.15,-5,464,III,USA_WI_Ephraim.AWOS.726626_TMY3.epw
726650,Gillette_Gillette_C,WY,44.35,-105.53,-7,1230,II,USA_WY_Gillette-Gillette.County.AP.726650_TMY3.epw
726660,Sheridan_County_Arpt,WY,44.77,-106.97,-7,1208,I,USA_WY_Sheridan.County.AP.726660_TMY3.epw
726665,Worland_Municipal,WY,43.97,-107.95,-7,1294,II,USA_WY_Worland.Muni.AP.726665_TMY3.epw
726676,Glendive_Awos,MT,47.13,-104.8,-7,749,II,USA_MT_Glendive.AWOS.726676_TMY3.epw
726685,Mobridge,SD,45.53,-100.43,-7,508,II,USA_SD_Mobridge.Muni.AP.726685_TMY3.epw
726686,Pierre_Municipal_Ap,SD,44.38,-100.28,-7,528,I,USA_SD_Pierre.Muni.AP.726686_TMY3.epw
726700,Cody_Muni_Awos,WY,44.52,-109.02,-7,1553,II,USA_WY_Cody.Muni.AWOS.726700_TMY3.epw
726770,Billings_Logan_IntL_Arpt,MT,45.8,-108.55,-7,1087,I,USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw
726776,Lewistown_Municipal_Arpt,MT,47.05,-109.45,-7,1263,II,USA_MT_Lewistown.Muni.AP.726776_TMY3.epw
726785,Butte_Bert_Mooney_Arpt,MT,45.95,-112.5,-7,1689,II,USA_MT_Butte-Bert.Mooney.AP.726785_TMY3.epw
726797,Bozeman_Gallatin_Field,MT,45.8,-111.15,-7,1349,II,USA_MT_Bozeman-Gallatin.Field.726797_TMY3.epw
726798,Livingston_Mission_Field,MT,45.7,-110.45,-7,1418,II,USA_MT_Livingston-Mission.Field.726798_TMY3.epw
726810,Boise_Air_Terminal_Uo,ID,43.62,-116.21,-7,701,I,USA_ID_Boise.Air.Terminal.726810_TMY3.epw
726813,Caldwell_Awos,ID,43.63,-116.63,-7,740,III,USA_ID_Caldwell.AWOS.726813_TMY3.epw
726815,Mountain_Home_Afb,ID,43.05,-115.87,-7,912,II,USA_ID_Mountain.Home.AFB.726815_TMY3.epw
726830,Burns_Municipal_Arpt_Uo,OR,43.52,-119.02,-8,1271,II,USA_OR_Burns.Muni.AP.726830_TMY3.epw
726835,Redmond_Roberts_Field,OR,44.25,-121.17,-8,933,II,USA_OR_Redmond-Roberts.Field.726835_TMY3.epw
726865,Salmon_Lemhi_Awos,ID,45.12,-113.88,-7,1233,III,USA_ID_Salmon-Lemhi.AWOS.726865_TMY3.epw
726880,Pendleton_E_Or_Regional_Ap,OR,45.7,-118.83,-8,452,I,USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3.epw
726884,La_Grande_Muni_Ap,OR,45.28,-118,-8,827,II,USA_OR_La.Grande.Muni.AP.726884_TMY3.epw
726886,Baker_Municipal_Ap,OR,44.83,-117.82,-8,1027,II,USA_OR_Baker.Muni.AP.726886_TMY3.epw
726904,Roseburg_Regional_Ap,OR,43.23,-123.35,-8,160,II,USA_OR_Roseburg.Rgnl.AP.726904_TMY3.epw
726917,North_Bend_Muni_Airport,OR,43.42,-124.25,-8,2,II,USA_OR_North.Bend.Muni.AP.726917_TMY3.epw
726930,Eugene_Mahlon_Sweet_Arpt_Uo,OR,44.05,-123.07,-8,109,I,USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3.epw
726940,Salem_Mcnary_Field,OR,44.9,-123,-8,60,I,USA_OR_Salem-McNary.Field.726940_TMY3.epw
726945,Corvallis_Muni,OR,44.48,-123.28,-8,77,II,USA_OR_Corvallis.Muni.AP.726945_TMY3.epw
726959,Aurora_State,OR,45.25,-122.77,-8,60,III,USA_OR_Aurora.State.AP.726959_TMY3.epw
726980,Portland_International_Ap,OR,45.6,-122.62,-8,6,I,USA_OR_Portland.Intl.AP.726980_TMY3.epw
726985,Portland_Troutdale,OR,45.55,-122.4,-8,11,II,USA_OR_Portland-Troutdale.AP.726985_TMY3.epw
726986,Portland_Hillsboro,OR,45.53,-122.95,-8,62,II,USA_OR_Portland-Hillsboro.AP.726986_TMY3.epw
726988,The_Dalles_Municipal_Arpt,WA,45.62,-121.15,-8,73,II,USA_WA_The.Dalles.Muni.AP.726988_TMY3.epw
727033,Houlton_Intl_Arpt,ME,46.12,-67.8,-5,150,II,USA_ME_Houlton.Intl.AP.727033_TMY3.epw
727120,Caribou_Municipal_Arpt,ME,46.87,-68.03,-5,190,I,USA_ME_Caribou.Muni.AP.727120_TMY3.epw
727130,Presque_Isle_Municip,ME,46.68,-68.05,-5,163,II,USA_ME_Presque.Isle.Muni.AP.727130_TMY3.epw
727135,Wiscasset,ME,43.97,-69.72,-5,21,III,USA_ME_Wiscasset.AP.727135_TMY3.epw
727340,Sault_Ste_Marie_Sanderson_Fie,MI,46.47,-84.35,-5,219,I,USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY3.epw
727344,Chippewa_Co_Intl,MI,46.25,-84.47,-5,250,II,USA_MI_Chippewa.County.Intl.AP.727344_TMY3.epw
727347,Pellston_Emmet_County_Ap,MI,45.57,-84.78,-5,218,II,USA_MI_Pellston-Emmet.County.AP.727347_TMY3.epw
727415,Rhinelander_Oneida,WI,45.63,-89.47,-6,507,II,USA_MI_Rhinelander-Oneida.County.AP.727415_TMY3.epw
727437,Iron_Mountain_Ford,MI,45.82,-88.12,-6,360,II,USA_MI_Iron.Mountain-Ford.Field.727437_TMY3.epw
727440,Hancock_Houghton_Co_Ap,MI,47.17,-88.5,-5,327,II,USA_MI_Hancock-Houghton.County.AP.727440_TMY3.epw
727444,Two_Harbors,MN,47.05,-91.75,-6,328,III,USA_MN_Two.Harbors.Muni.AP.727444_TMY3.epw
727445,Ironwood_Awos,MI,46.53,-90.13,-6,375,II,USA_MI_Ironwood.AWOS.727445_TMY3.epw
727450,Duluth_International_Arpt,MN,46.83,-92.22,-6,433,I,USA_MN_Duluth.Intl.AP.727450_TMY3.epw
727452,Crookston_Muni_Fld,MN,47.85,-96.62,-6,273,III,USA_MN_Crookston.Muni.Field.727452_TMY3.epw
727453,Park_Rapids_Municipal_Ap,MN,46.9,-95.07,-6,437,II,USA_MN_Park.Rapids.Muni.AP.727453_TMY3.epw
727455,Hibbing_Chisholm_Hibbing_Ap,MN,47.38,-92.85,-6,411,II,USA_MN_Hibbing-Chisholm.Hibbing.AP.727455_TMY3.epw
727457,Detroit_Lakes_Awos,MN,46.83,-95.88,-6,426,II,USA_MN_Detroit.Lakes.AWOS.727457_TMY3.epw
727458,Grand_Rapids_Awos,MN,47.22,-93.52,-6,413,II,USA_MN_Grand.Rapids.AWOS.727458_TMY3.epw
727459,Ely_Muni,MN,47.82,-91.83,-6,455,II,USA_MN_Ely.Muni.AP.727459_TMY3.epw
727470,International_Falls_Intl_Ap,MN,48.57,-93.4,-6,359,I,USA_MN_International.Falls.Intl.AP.727470_TMY3.epw
727473,Crane_Lake_Awos,MN,46.27,-92.57,-6,350,II,USA_MN_Crane.Lake.AWOS.727473_TMY3.epw
727474,Eveleth_Muni_Awos,MN,47.4,-92.5,-6,421,III,USA_MN_Eveleth.Muni.AWOS.727474_TMY3.epw
727475,Mora_Muni_Awos,MN,45.88,-93.27,-6,309,II,USA_MN_Mora.Muni.AWOS.727475_TMY3.epw
727476,Baudette_International_Ap,MN,48.72,-94.6,-6,330,III,USA_MN_Baudette.Intl.AP.727476_TMY3.epw
727477,Roseau_Muni_Awos,MN,48.85,-95.7,-6,323,II,USA_MN_Roseau.Muni.AWOS.727477_TMY3.epw
727478,Hallock,MN,48.78,-96.95,-6,250,III,USA_MN_Hallock.727478_TMY3.epw
727503,Cambridge_Muni,MN,45.57,-93.27,-6,287,III,USA_MN_Cambridge.Muni.AP.727503_TMY3.epw
727504,Aitkin_Ndb_Awos,MN,46.55,-93.68,-6,367,III,USA_MN_Aitkin.AWOS.727504_TMY3.epw
727505,Fosston_Awos,MN,47.58,-95.77,-6,388,III,USA_MN_Fosston.AWOS.727505_TMY3.epw
727507,Benson_Muni,MN,45.32,-95.65,-6,317,III,USA_MN_Benson.Muni.AP.727507_TMY3.epw
727530,Fargo_Hector_International_Ap,ND,46.93,-96.82,-6,274,I,USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.epw
727533,Wheaton_Ndb_Awos,MN,45.7,-96.5,-6,313,III,USA_MN_Wheaton.AWOS.727533_TMY3.epw
727535,Jamestown_Municipal_Arpt,ND,46.92,-98.68,-6,455,II,USA_ND_Jamestown.Muni.AP.727535_TMY3.epw
727550,Bemidji_Municipal,MN,47.5,-94.93,-6,420,II,USA_MN_Bemidji.Muni.AP.727550_TMY3.epw
727555,Thief_River_Awos,MN,48.07,-96.18,-6,340,II,USA_MN_Thief.River.AWOS.727555_TMY3.epw
727556,Silver_Bay,MN,47.2,-91.4,-6,331,III,USA_MN_Silver.Bay.Muni.AP.727556_TMY3.epw
727566,Austin_Muni,MN,43.67,-92.93,-6,375,III,USA_MN_Austin.Muni.AP.727566_TMY3.epw
727573,Devils_Lake_Awos,ND,48.12,-98.92,-6,443,II,USA_ND_Devils.Lake.AWOS.727573_TMY3.epw
727575,Grand_Forks_Af,ND,47.97,-97.4,-6,276,II,USA_ND_Grand.Forks.AFB.727575_TMY3.epw
727576,Grand_Forks_International_Ap,ND,47.95,-97.18,-6,256,II,USA_ND_Grand.Forks.Intl.AP.727576_TMY3.epw
727640,Bismarck_Municipal_Arpt_Isis,ND,46.77,-100.77,-7,502,I,USA_ND_Bismarck.Muni.AP.727640_TMY3.epw
727645,Dickinson_Municipal_Ap,ND,46.8,-102.8,-7,788,II,USA_ND_Dickinson.Muni.AP.727645_TMY3.epw
727670,Williston_Sloulin_Intl_Ap,ND,48.2,-103.65,-6,580,I,USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3.epw
727675,Minot_Afb,ND,48.42,-101.35,-6,497,II,USA_ND_Minot.AFB.727675_TMY3.epw
727676,Minot_Faa_Ap,ND,48.27,-101.28,-6,523,I,USA_ND_Minot.Intl.AP.727676_TMY3.epw
727680,Glasgow_Intl_Arpt,MT,48.22,-106.62,-7,699,I,USA_MT_Glasgow.Intl.AP.727680_TMY3.epw
727686,Wolf_Point_Intl_Fort_Peck_S,MT,48.31,-105.1,-7,634,II,USA_MT_Wolf.Point.Intl.AP.727686_TMY3.epw
727687,Sidney_Richland,MT,47.7,-104.2,-7,605,II,USA_MT_Sidney-Richland.Muni.AP.727687_TMY3.epw
727720,Helena_Regional_Airport,MT,46.6,-111.97,-7,1167,I,USA_MT_Helena.Rgnl.AP.727720_TMY3.epw
727730,Missoula_International_Ap,MT,46.92,-114.1,-7,973,I,USA_MT_Missoula.Intl.AP.727730_TMY3.epw
727750,Great_Falls_Intl_Arpt,MT,47.47,-111.38,-7,1117,I,USA_MT_Great.Falls.Intl.AP.727750_TMY3.epw
727770,Havre_City_County_Ap,MT,48.55,-109.77,-7,788,II,USA_MT_Havre.City-County.AP.727770_TMY3.epw
727790,Kalispell_Glacier_Pk_IntL_Ar,MT,48.32,-114.25,-7,906,I,USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.epw
727796,Cut_Bank_Muni_Ap,MT,48.6,-112.37,-7,1170,II,USA_MT_Cut.Bank.Muni.AP.727796_TMY3.epw
727810,Yakima_Air_Terminal,WA,46.57,-120.55,-8,324,I,USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY3.epw
727815,Stampede_Pass,WA,47.28,-121.33,-8,1206,II,USA_WA_Stampede.Pass.727815_TMY3.epw
727825,Wenatchee_Pangborn,WA,47.4,-120.2,-8,379,II,USA_WA_Wenatchee-Pangborn.Mem.AP.727825_TMY3.epw
727826,Ephrata_Ap_Fcwos,WA,47.3,-119.52,-8,384,II,USA_WA_Ephrata.Muni.AP.727826_TMY3.epw
727827,Moses_Lake_Grant_County_Ap,WA,47.2,-119.32,-8,364,II,USA_WA_Moses.Lake-Grant.County.AP.727827_TMY3.epw
727830,Lewiston_Nez_Perce_Cnty_Ap,ID,46.37,-117.02,-8,438,I,USA_ID_Lewiston-Nez.Perce.County.AP.727830_TMY3.epw
727834,Coeur_D_Alene_Awos,ID,47.77,-116.82,-8,707,II,USA_ID_Coeur.dAlene.AWOS.727834_TMY3.epw
727840,Hanford,WA,46.57,-119.6,-8,223,II,USA_WA_Hanford.727840_TMY3.epw
727845,Pasco,WA,46.27,-119.12,-8,136,II,USA_WA_Pasco-Tri.Cities.AP.727845_TMY3.epw
727846,Walla_Walla_City_County_Ap,WA,46.1,-118.28,-8,355,II,USA_WA_Walla.Walla.City-County.AP.727846_TMY3.epw
727850,Spokane_International_Ap_Chen,WA,47.49,-117.59,-8,777,I,USA_WA_Spokane.Intl.AP.727850_TMY3.epw
727855,Fairchild_Afb,WA,47.63,-117.65,-8,743,II,USA_WA_Fairchild.AFB.727855_TMY3.epw
727856,Felts_Fld,WA,47.68,-117.32,-8,610,II,USA_WA_Spokane-Felts.Field.727856_TMY3.epw
727857,Pullman_Moscow_Rgnl,WA,46.75,-117.12,-8,778,II,USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3.epw
727885,William_R_Fairchild,WA,48.12,-123.5,-8,91,III,USA_WA_Port.Angeles-William.R.Fairchild.Intl.AP.727885_TMY3.epw
727910,Astoria_Regional_Airport,OR,46.15,-123.88,-8,3,II,USA_OR_Astoria.Rgnl.AP.727910_TMY3.epw
727920,Olympia_Airport,WA,46.97,-122.9,-8,63,I,USA_WA_Olympia.AP.727920_TMY3.epw
727923,Hoquiam_Ap,WA,46.98,-123.93,-8,4,II,USA_WA_Hoquiam.AP.727923_TMY3.epw
727924,Kelso_Wb_Ap,WA,46.13,-122.9,-8,5,II,USA_WA_Kelso.AP.727924_TMY3.epw
727926,Toledo_Winlock_Mem,WA,46.48,-122.8,-8,113,II,USA_WA_Toledo-Winlock-Ed.Carlson.Mem.AP.727926_TMY3.epw
727928,Bremerton_National,WA,47.48,-122.75,-8,137,II,USA_WA_Bremerton.National.AP.727928_TMY3.epw
727930,Seattle_Seattle_Tacoma_Intl_A,WA,47.47,-122.32,-8,122,I,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw
727934,Renton_Muni,WA,47.48,-122.22,-8,10,II,USA_WA_Renton.Muni.AP.727934_TMY3.epw
727935,Seattle_Boeing_Field_Isis,WA,47.68,-122.25,-8,20,II,USA_WA_Seattle-Boeing.Field.727935_TMY3.epw
727937,Snohomish_Co,WA,47.9,-122.28,-8,189,II,USA_WA_Snohomish.County.AP.727937_TMY3.epw
727938,Tacoma_Narrows,WA,47.27,-122.58,-8,91,II,USA_WA_Tacoma.Narrows.AP.727938_TMY3.epw
727970,Quillayute_State_Airport,WA,47.93,-124.57,-8,55,I,USA_WA_Quillayute.State.AP.727970_TMY3.epw
727976,Bellingham_Intl_Ap,WA,48.8,-122.53,-8,45,II,USA_WA_Bellingham.Intl.AP.727976_TMY3.epw
742060,Tacoma_Mcchord_Afb,WA,47.15,-122.48,-8,88,II,USA_WA_Tacoma-McChord.AFB.742060_TMY3.epw
742070,Gray_Aaf,WA,47.08,-122.58,-8,90,II,USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3.epw
742300,Miles_City_Municipal_Arpt,MT,46.43,-105.88,-7,801,II,USA_MT_Miles.City.Muni.AP.742300_TMY3.epw
743700,Fort_Drum_Wheeler_S,NY,44.05,-75.72,-5,211,II,USA_NY_Fort.Drum-Wheeler.Sack.AAF.743700_TMY3.epw
743920,Naval_Air_Station,ME,43.9,-69.93,-5,21,II,USA_ME_Brunswick.NAS.743920_TMY3.epw
743945,Manchester_Airport,NH,42.93,-71.43,-5,69,II,USA_NH_Manchester.Muni.AP.743945_TMY3.epw
744655,Aurora_Municipal,IL,41.77,-88.47,-6,215,II,USA_IL_Aurora.Muni.AP.744655_TMY3.epw
744860,New_York_J_F_Kennedy_IntL_Ar,NY,40.65,-73.8,-5,5,I,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.epw
744864,Republic,NY,40.72,-73.42,-5,26,II,USA_NY_Republic.AP.744864_TMY3.epw
744865,Westhampton_Gabreski_Ap,NY,40.85,-72.63,-5,20,II,USA_NY_Westhampton-Suffolk.County.AP.744865_TMY3.epw
744904,Lawrence_Muni,MA,42.72,-71.12,-5,46,II,USA_MA_Lawrence.Muni.AP.744904_TMY3.epw
744910,Chicopee_Falls_Westo,MA,42.2,-72.53,-5,75,II,USA_MA_Chicopee.Falls-Westover.AFB.744910_TMY3.epw
744915,Westfield_Barnes_Muni_Ap,MA,42.15,-72.72,-5,83,II,USA_MA_Westfield-Barnes.Muni.AP.744915_TMY3.epw
745090,Mountain_View_Moffett_Fld_Nas,CA,37.4,-122.05,-8,12,III,USA_CA_Mountain.View-Moffett.Field.NAS.745090_TMY3.epw
745160,Travis_Field_Afb,CA,38.27,-121.93,-8,18,II,USA_CA_Fairfield-Travis.AFB.745160_TMY3.epw
745700,Dayton_Wright_Patterson_Afb,OH,39.83,-84.05,-5,250,II,USA_OH_Dayton-Wright.Patterson.AFB.745700_TMY3.epw
745940,Andrews_Afb,MD,38.82,-76.87,-5,86,II,USA_MD_Andrews.AFB.745940_TMY3.epw
745966,Cape_May_Co,NJ,39,-74.92,-5,7,III,USA_NJ_Cape.May.County.AP.745966_TMY3.epw
745980,Langley_Afb,VA,37.08,-76.35,-5,3,II,USA_VA_Langley.AFB.745980_TMY3.epw
745985,Martinsville,VA,36.63,-80.02,-5,287,III,USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3.epw
746120,China_Lake_Naf,CA,35.68,-117.68,-8,677,II,USA_CA_China.Lake.NAF.746120_TMY3.epw
746710,Fort_Campbell_Aaf,KY,36.67,-87.48,-6,173,II,USA_KY_Fort.Campbell.AAF.746710_TMY3.epw
746716,Bowling_Green_Warren_Co_Ap,KY,36.98,-86.43,-6,161,II,USA_KY_Bowling.Green-Warren.County.AP.746716_TMY3.epw
746930,Fort_Bragg_Simmons_Aaf,NC,35.13,-78.93,-5,93,II,USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3.epw
746943,Elizabeth_City_Coast_Guard_Ai,NC,36.3,-76.25,-5,4,III,USA_NC_Elizabeth.City.CGAS.746943_TMY3.epw
747020,Lemoore_Reeves_Nas,CA,36.33,-119.95,-8,73,II,USA_CA_Lemoore.NAS.747020_TMY3.epw
747185,Imperial,CA,32.83,-115.58,-8,-17,II,USA_CA_Imperial.County.AP.747185_TMY3.epw
747187,Palm_Springs_Thermal_Ap,CA,33.63,-116.17,-8,-34,II,USA_CA_Palm.Springs-Thermal.AP.747187_TMY3.epw
747188,Blythe_Riverside_Co_Arpt,CA,33.62,-114.72,-8,119,II,USA_CA_Blythe-Riverside.County.AP.747188_TMY3.epw
747320,Holloman_Afb,NM,32.85,-106.1,-7,1248,II,USA_NM_Holloman.AFB.747320_TMY3.epw
747540,England_Afb,LA,31.32,-92.55,-6,27,III,USA_LA_Alexandria-England.AFB.747540_TMY3.epw
747685,Gulfport_Biloxi_Int,MS,30.4,-89.07,-6,9,II,USA_MS_Gulfport-Biloxi.Intl.AP.747685_TMY3.epw
747686,Keesler_Afb,MS,30.42,-88.92,-6,8,II,USA_MS_Biloxi-Keesler.AFB.747686_TMY3.epw
747750,Tyndall_Afb,FL,30.07,-85.58,-6,7,II,USA_FL_Tyndall.AFB.747750_TMY3.epw
747770,Valparaiso_Hurlburt,FL,30.42,-86.68,-6,12,II,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw
747804,Hunter_Aaf,GA,32,-81.15,-5,13,II,USA_GA_Savannah-Hunter.AAF.747804_TMY3.epw
747810,Moody_Afb_Valdosta,GA,30.97,-83.2,-5,71,II,USA_GA_Valdosta-Moody.AFB.747810_TMY3.epw
747880,Macdill_Afb,FL,27.85,-82.52,-5,8,II,USA_FL_MacDill.AFB.747880_TMY3.epw
747900,Sumter_Shaw_Afb,SC,33.97,-80.47,-5,74,II,USA_SC_Shaw.AFB.747900_TMY3.epw
747910,Myrtle_Beach_Afb,SC,33.68,-78.93,-5,8,II,USA_SC_Myrtle.Beach.AFB.747910_TMY3.epw
747915,North_Myrtle_Beach_Grand_Stra,SC,33.82,-78.72,-5,10,II,USA_SC_North.Myrtle.Beach-Grand.Strand.Field.747915_TMY3.epw
747946,Nasa_Shuttle_Fclty,FL,28.62,-80.72,-5,3,III,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
911650,Lihue_Airport,HI,21.98,-159.33,-10,31,I,USA_HI_Lihue.AP.911650_TMY3.epw
911760,Kaneohe_Bay_Mcas,HI,21.45,-157.78,-10,3,II,USA_HI_Kailua-Kaneohe.Bay.MCAS.911760_TMY3.epw
911780,Barbers_Point_Nas,HI,21.32,-158.07,-10,15,II,USA_HI_Barbers.Point.NAS.911780_TMY3.epw
911820,Honolulu_Intl_Arpt,HI,21.32,-157.93,-10,2,I,USA_HI_Honolulu.Intl.AP.911820_TMY3.epw
911860,Molokai_Amos,HI,21.15,-157.1,-10,137,II,USA_HI_Molokai.AWOS.911860_TMY3.epw
911900,Kahului_Airport,HI,20.9,-156.43,-10,16,I,USA_HI_Kahului.AP.911900_TMY3.epw
911904,Kapalua,HI,20.95,-156.63,-10,80,II,USA_HI_Kapalua-West.Maui.AP.911904_TMY3.epw
911905,Lanai,HI,20.78,-156.95,-10,409,II,USA_HI_Lanai.AP.911905_TMY3.epw
911975,Kona_Intl_At_Keahol,HI,19.73,-156.05,-10,15,III,USA_HI_Keahole-Kona.Intl.AP.911975_TMY3.epw
912850,Hilo_International_Ap,HI,19.72,-155.05,-10,9,I,USA_HI_Hilo.Intl.AP.912850_TMY3.epw
