Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR10	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0
CR11	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0
CR02	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR03	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR04	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR05	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR06	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR07	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR08	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR09	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR10	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR11	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0
CR02	<1940	Single-Family Detached	Ambient	1	0	0	0	0	3.69121e-05
CR03	<1940	Single-Family Detached	Ambient	1	0	0	0	0	4.42651e-05
CR04	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0.000162874
CR05	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0.000167984
CR06	<1940	Single-Family Detached	Ambient	1	0	0	0	0	6.77064e-05
CR07	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0.000162953
CR08	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0.000172374
CR09	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0.000723507
CR10	<1940	Single-Family Detached	Ambient	1	0	0	0	0	3.44515e-05
CR11	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0.000258324
CR02	1940s	Single-Family Detached	Ambient	1	0	0	0	0	7.71029e-06
CR03	1940s	Single-Family Detached	Ambient	1	0	0	0	0	3.44659e-05
CR04	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0.000162442
CR05	1940s	Single-Family Detached	Ambient	1	0	0	0	0	5.77536e-07
CR06	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0
CR07	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0.000114904
CR08	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0.000142641
CR09	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0.00100292
CR10	1940s	Single-Family Detached	Ambient	1	0	0	0	0	9.6437e-06
CR11	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0.00016077
CR02	1950s	Single-Family Detached	Ambient	1	0	0	0	0	1.64007e-05
CR03	1950s	Single-Family Detached	Ambient	1	0	0	0	0	8.54293e-05
CR04	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0.000361505
CR05	1950s	Single-Family Detached	Ambient	1	0	0	0	0	6.20633e-07
CR06	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0
CR07	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0.00027996
CR08	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0.000299902
CR09	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0.00269335
CR10	1950s	Single-Family Detached	Ambient	1	0	0	0	0	2.57721e-05
CR11	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0.000385803
CR02	1960s	Single-Family Detached	Ambient	1	0	0	0	0	6.18253e-05
CR03	1960s	Single-Family Detached	Ambient	1	0	0	0	0	7.2152e-05
CR04	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0.000275441
CR05	1960s	Single-Family Detached	Ambient	1	0	0	0	0	4.12739e-05
CR06	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0.000196007
CR07	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0.000249593
CR08	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0.000399008
CR09	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0.00140618
CR10	1960s	Single-Family Detached	Ambient	1	0	0	0	0	2.65454e-05
CR11	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0.000181214
CR02	1970s	Single-Family Detached	Ambient	1	0	0	0	0	8.66098e-05
CR03	1970s	Single-Family Detached	Ambient	1	0	0	0	0	7.03015e-05
CR04	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0.000280716
CR05	1970s	Single-Family Detached	Ambient	1	0	0	0	0	8.39444e-05
CR06	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0.000299014
CR07	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0.000212007
CR08	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0.000487293
CR09	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0.00193819
CR10	1970s	Single-Family Detached	Ambient	1	0	0	0	0	4.1618e-05
CR11	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0.000196268
CR02	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.000155084
CR03	1980s	Single-Family Detached	Ambient	1	0	0	0	0	9.65566e-05
CR04	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.000162559
CR05	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.000183256
CR06	1980s	Single-Family Detached	Ambient	1	0	0	0	0	7.67779e-05
CR07	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.000143136
CR08	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.000247784
CR09	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.0021036
CR10	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.000173859
CR11	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0.000445425
CR02	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.000200673
CR03	1990s	Single-Family Detached	Ambient	1	0	0	0	0	8.20256e-05
CR04	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.000251365
CR05	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.00027972
CR06	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.000122714
CR07	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.000137491
CR08	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.00029371
CR09	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.00222824
CR10	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.000259673
CR11	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0.00037849
CR02	2000s	Single-Family Detached	Ambient	1	0	0	0	0	3.63138e-05
CR03	2000s	Single-Family Detached	Ambient	1	0	0	0	0	2.14556e-05
CR04	2000s	Single-Family Detached	Ambient	1	0	0	0	0	7.71978e-05
CR05	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0.000203198
CR06	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0.000272631
CR07	2000s	Single-Family Detached	Ambient	1	0	0	0	0	4.84438e-05
CR08	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0.000165968
CR09	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0.00217218
CR10	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0.000172415
CR11	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0.000390463
CR02	2010s	Single-Family Detached	Ambient	1	0	0	0	0	7.90089e-06
CR03	2010s	Single-Family Detached	Ambient	1	0	0	0	0	3.92138e-06
CR04	2010s	Single-Family Detached	Ambient	1	0	0	0	0	1.2649e-05
CR05	2010s	Single-Family Detached	Ambient	1	0	0	0	0	4.31118e-05
CR06	2010s	Single-Family Detached	Ambient	1	0	0	0	0	6.26579e-05
CR07	2010s	Single-Family Detached	Ambient	1	0	0	0	0	8.85196e-06
CR08	2010s	Single-Family Detached	Ambient	1	0	0	0	0	3.23404e-05
CR09	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0.000499669
CR10	2010s	Single-Family Detached	Ambient	1	0	0	0	0	2.37816e-05
CR11	2010s	Single-Family Detached	Ambient	1	0	0	0	0	5.09489e-05
CR02	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR03	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR04	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR05	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR06	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR07	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR08	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR09	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR10	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR11	<1940	Mobile Home	Slab	1	0	0	0	0	0
CR02	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR03	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR04	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR05	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR06	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR07	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR08	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR09	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR10	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR11	1940s	Mobile Home	Slab	1	0	0	0	0	0
CR02	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR03	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR04	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR05	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR06	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR07	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR08	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR09	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR10	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR11	1950s	Mobile Home	Slab	1	0	0	0	0	0
CR02	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR03	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR04	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR05	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR06	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR07	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR08	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR09	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR10	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR11	1960s	Mobile Home	Slab	1	0	0	0	0	0
CR02	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR03	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR04	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR05	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR06	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR07	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR08	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR09	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR10	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR11	1970s	Mobile Home	Slab	1	0	0	0	0	0
CR02	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR03	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR04	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR05	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR06	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR07	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR08	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR09	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR10	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR11	1980s	Mobile Home	Slab	1	0	0	0	0	0
CR02	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR03	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR04	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR05	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR06	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR07	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR08	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR09	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR10	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR11	1990s	Mobile Home	Slab	1	0	0	0	0	0
CR02	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR03	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR04	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR05	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR06	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR07	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR08	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR09	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR10	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR11	2000s	Mobile Home	Slab	1	0	0	0	0	0
CR02	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR03	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR04	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR05	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR06	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR07	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR08	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR09	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR10	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR11	2010s	Mobile Home	Slab	1	0	0	0	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000116289
CR03	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000432992
CR04	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000350927
CR05	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	4.02817e-05
CR06	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	4.32569e-05
CR07	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000864931
CR08	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000156428
CR09	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000195711
CR10	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	2.32012e-05
CR11	<1940	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000246532
CR02	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	4.86719e-05
CR03	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000161002
CR04	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000220666
CR05	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	3.10043e-05
CR06	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	4.49823e-05
CR07	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000481551
CR08	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000112159
CR09	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000268094
CR10	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	2.80044e-05
CR11	1940s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000258751
CR02	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	7.5429e-05
CR03	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000183022
CR04	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000284334
CR05	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	6.56011e-05
CR06	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	6.28347e-05
CR07	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000638289
CR08	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000181296
CR09	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000509547
CR10	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	9.25825e-05
CR11	1950s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000448809
CR02	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00013708
CR03	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000222387
CR04	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000420587
CR05	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	8.56203e-05
CR06	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	8.56826e-05
CR07	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000750445
CR08	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000304088
CR09	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00115403
CR10	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000166012
CR11	1960s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000791761
CR02	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000199355
CR03	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000269611
CR04	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000557953
CR05	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00021748
CR06	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000193483
CR07	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000624142
CR08	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000488752
CR09	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00231537
CR10	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000309816
CR11	1970s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00116416
CR02	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000118515
CR03	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000218519
CR04	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00034286
CR05	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000157439
CR06	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000103804
CR07	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000423432
CR08	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000439161
CR09	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.0025704
CR10	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000381747
CR11	1980s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00104518
CR02	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000119893
CR03	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000107242
CR04	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000306497
CR05	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000136522
CR06	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00011011
CR07	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000339928
CR08	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000372392
CR09	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00175467
CR10	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00032902
CR11	1990s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000564087
CR02	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	9.38253e-05
CR03	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000142393
CR04	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000370133
CR05	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000130798
CR06	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	8.84353e-05
CR07	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000489053
CR08	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000366377
CR09	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00171934
CR10	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000268913
CR11	2000s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000428558
CR02	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	2.45921e-05
CR03	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	4.03047e-05
CR04	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	8.47897e-05
CR05	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	3.3952e-05
CR06	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	2.05457e-05
CR07	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000102746
CR08	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000125948
CR09	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.00049179
CR10	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	4.29212e-05
CR11	2010s	Multi-Family with 2 - 4 Units	Slab	1	0	0	0	0	0.000107082
CR02	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	7.34566e-05
CR03	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000192392
CR04	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00024405
CR05	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	5.14978e-05
CR06	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	9.81824e-05
CR07	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00111658
CR08	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000182461
CR09	<1940	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000203923
