Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=Vintage ACS	Option=Central AC	Option=Heat Pump	Option=None	Option=Room AC	sample_count	sample_weight
2A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Multi-Family with 2 - 4 Units	None	2000-09	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Multi-Family with 5+ Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	5.000000	8674.584961
2A	Multi-Family with 5+ Units	Ducted Heating	2000-09	0.978900	0.000000	0.021100	0.000000	40.000000	71568.320312
2A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Multi-Family with 5+ Units	Non-Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Multi-Family with 5+ Units	None	2000-09	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Single-Family Attached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	66.000000	104210.898438
2A	Single-Family Attached	Ducted Heating	2000-09	0.985765	0.000000	0.005381	0.008854	177.000000	335017.093750
2A	Single-Family Attached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Single-Family Attached	Non-Ducted Heating	2000-09	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Single-Family Attached	None	2000-09	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Single-Family Detached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	66.000000	104210.898438
2A	Single-Family Detached	Ducted Heating	2000-09	0.985765	0.000000	0.005381	0.008854	177.000000	335017.093750
2A	Single-Family Detached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Single-Family Detached	Non-Ducted Heating	2000-09	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Single-Family Detached	None	2000-09	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Mobile Home	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	6.000000	27136.085938
2A	Mobile Home	Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	11.000000	56069.781250
2A	Mobile Home	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Mobile Home	Non-Ducted Heating	2010s	0.726896	0.000000	0.136552	0.136552	6.000000	15820.682617
2A	Mobile Home	None	2010s	0.726896	0.000000	0.136552	0.136552	6.000000	15820.682617
2A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	5.000000	8674.584961
2A	Multi-Family with 2 - 4 Units	Ducted Heating	2010s	0.978900	0.000000	0.021100	0.000000	40.000000	71568.320312
2A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Multi-Family with 2 - 4 Units	None	2010s	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Multi-Family with 5+ Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	5.000000	8674.584961
2A	Multi-Family with 5+ Units	Ducted Heating	2010s	0.978900	0.000000	0.021100	0.000000	40.000000	71568.320312
2A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Multi-Family with 5+ Units	None	2010s	1.000000	0.000000	0.000000	0.000000	13.000000	10999.386719
2A	Single-Family Attached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	66.000000	104210.898438
2A	Single-Family Attached	Ducted Heating	2010s	0.985765	0.000000	0.005381	0.008854	177.000000	335017.093750
2A	Single-Family Attached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Single-Family Attached	Non-Ducted Heating	2010s	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Single-Family Attached	None	2010s	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Single-Family Detached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	66.000000	104210.898438
2A	Single-Family Detached	Ducted Heating	2010s	0.985765	0.000000	0.005381	0.008854	177.000000	335017.093750
2A	Single-Family Detached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Single-Family Detached	Non-Ducted Heating	2010s	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Single-Family Detached	None	2010s	0.578514	0.000000	0.100669	0.320817	17.000000	17327.462891
2A	Mobile Home	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Mobile Home	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2A	Mobile Home	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Mobile Home	Non-Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2A	Mobile Home	None	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	1.000000	3503.324707
2A	Multi-Family with 2 - 4 Units	Ducted Heating	<1940	1.000000	0.000000	0.000000	0.000000	4.000000	15706.124023
2A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0.000000	0.000000	0.273746	0.726254	6.000000	10831.604492
2A	Multi-Family with 2 - 4 Units	None	<1940	0.000000	0.000000	0.273746	0.726254	6.000000	10831.604492
2A	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	1.000000	3503.324707
2A	Multi-Family with 5+ Units	Ducted Heating	<1940	1.000000	0.000000	0.000000	0.000000	4.000000	15706.124023
2A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0.000000	0.000000	0.273746	0.726254	6.000000	10831.604492
2A	Multi-Family with 5+ Units	None	<1940	0.000000	0.000000	0.273746	0.726254	6.000000	10831.604492
2A	Single-Family Attached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	10.000000	31746.232422
2A	Single-Family Attached	Ducted Heating	<1940	0.913242	0.000000	0.024712	0.062046	25.000000	108122.062500
2A	Single-Family Attached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Single-Family Attached	Non-Ducted Heating	<1940	0.219372	0.000000	0.157263	0.623365	10.000000	23497.804688
2A	Single-Family Attached	None	<1940	0.219372	0.000000	0.157263	0.623365	10.000000	23497.804688
2A	Single-Family Detached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	10.000000	31746.232422
2A	Single-Family Detached	Ducted Heating	<1940	0.913242	0.000000	0.024712	0.062046	25.000000	108122.062500
2A	Single-Family Detached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2A	Single-Family Detached	Non-Ducted Heating	<1940	0.219372	0.000000	0.157263	0.623365	10.000000	23497.804688
2A	Single-Family Detached	None	<1940	0.219372	0.000000	0.157263	0.623365	10.000000	23497.804688
2B	Mobile Home	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Mobile Home	Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2B	Mobile Home	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Mobile Home	Non-Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2B	Mobile Home	None	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	Ducted Heating	1940-59	1.000000	0.000000	0.000000	0.000000	1.000000	2701.949951
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	None	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2B	Multi-Family with 5+ Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 5+ Units	Ducted Heating	1940-59	1.000000	0.000000	0.000000	0.000000	1.000000	2701.949951
2B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2B	Multi-Family with 5+ Units	None	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
2B	Single-Family Attached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Attached	Ducted Heating	1940-59	0.600475	0.000000	0.399525	0.000000	5.000000	26393.875000
2B	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Attached	Non-Ducted Heating	1940-59	0.000000	0.000000	0.578355	0.421645	2.000000	5117.357422
2B	Single-Family Attached	None	1940-59	0.000000	0.000000	0.578355	0.421645	2.000000	5117.357422
2B	Single-Family Detached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Detached	Ducted Heating	1940-59	0.600475	0.000000	0.399525	0.000000	5.000000	26393.875000
2B	Single-Family Detached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Detached	Non-Ducted Heating	1940-59	0.000000	0.000000	0.578355	0.421645	2.000000	5117.357422
2B	Single-Family Detached	None	1940-59	0.000000	0.000000	0.578355	0.421645	2.000000	5117.357422
2B	Mobile Home	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	2.000000	22399.750000
2B	Mobile Home	Ducted Heating	1960-79	0.788764	0.000000	0.000000	0.211236	5.000000	52528.218750
2B	Mobile Home	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Mobile Home	Non-Ducted Heating	1960-79	0.266057	0.000000	0.000000	0.733943	3.000000	18079.500000
2B	Mobile Home	None	1960-79	0.266057	0.000000	0.000000	0.733943	3.000000	18079.500000
2B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	1.000000	2701.949951
2B	Multi-Family with 2 - 4 Units	Ducted Heating	1960-79	1.000000	0.000000	0.000000	0.000000	13.000000	48748.691406
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1960-79	1.000000	0.000000	0.000000	0.000000	1.000000	1350.974976
2B	Multi-Family with 2 - 4 Units	None	1960-79	1.000000	0.000000	0.000000	0.000000	1.000000	1350.974976
2B	Multi-Family with 5+ Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	1.000000	2701.949951
2B	Multi-Family with 5+ Units	Ducted Heating	1960-79	1.000000	0.000000	0.000000	0.000000	13.000000	48748.691406
2B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 5+ Units	Non-Ducted Heating	1960-79	1.000000	0.000000	0.000000	0.000000	1.000000	1350.974976
2B	Multi-Family with 5+ Units	None	1960-79	1.000000	0.000000	0.000000	0.000000	1.000000	1350.974976
2B	Single-Family Attached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	9.000000	46739.718750
2B	Single-Family Attached	Ducted Heating	1960-79	0.763121	0.000000	0.110439	0.126439	21.000000	109407.507812
2B	Single-Family Attached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Attached	Non-Ducted Heating	1960-79	0.265455	0.000000	0.386205	0.348341	3.000000	7949.537598
2B	Single-Family Attached	None	1960-79	0.265455	0.000000	0.386205	0.348341	3.000000	7949.537598
2B	Single-Family Detached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	9.000000	46739.718750
2B	Single-Family Detached	Ducted Heating	1960-79	0.763121	0.000000	0.110439	0.126439	21.000000	109407.507812
2B	Single-Family Detached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Detached	Non-Ducted Heating	1960-79	0.265455	0.000000	0.386205	0.348341	3.000000	7949.537598
2B	Single-Family Detached	None	1960-79	0.265455	0.000000	0.386205	0.348341	3.000000	7949.537598
2B	Mobile Home	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	2.000000	19628.339844
2B	Mobile Home	Ducted Heating	1980-99	0.850472	0.000000	0.000000	0.149528	6.000000	64337.968750
2B	Mobile Home	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Mobile Home	Non-Ducted Heating	1980-99	0.179763	0.000000	0.000000	0.820237	5.000000	25203.525391
2B	Mobile Home	None	1980-99	0.179763	0.000000	0.000000	0.820237	5.000000	25203.525391
2B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	1.000000	5387.865234
2B	Multi-Family with 2 - 4 Units	Ducted Heating	1980-99	1.000000	0.000000	0.000000	0.000000	12.000000	67003.460938
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1980-99	0.355810	0.000000	0.161047	0.483142	6.000000	11390.692383
2B	Multi-Family with 2 - 4 Units	None	1980-99	0.355810	0.000000	0.161047	0.483142	6.000000	11390.692383
2B	Multi-Family with 5+ Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	1.000000	5387.865234
2B	Multi-Family with 5+ Units	Ducted Heating	1980-99	1.000000	0.000000	0.000000	0.000000	12.000000	67003.460938
2B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 5+ Units	Non-Ducted Heating	1980-99	0.355810	0.000000	0.161047	0.483142	6.000000	11390.692383
2B	Multi-Family with 5+ Units	None	1980-99	0.355810	0.000000	0.161047	0.483142	6.000000	11390.692383
2B	Single-Family Attached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	27.000000	141495.562500
2B	Single-Family Attached	Ducted Heating	1980-99	0.938156	0.000000	0.033080	0.028764	30.000000	159384.906250
2B	Single-Family Attached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Attached	Non-Ducted Heating	1980-99	0.800729	0.000000	0.199271	0.000000	5.000000	16298.884766
2B	Single-Family Attached	None	1980-99	0.800729	0.000000	0.199271	0.000000	5.000000	16298.884766
2B	Single-Family Detached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	27.000000	141495.562500
2B	Single-Family Detached	Ducted Heating	1980-99	0.938156	0.000000	0.033080	0.028764	30.000000	159384.906250
2B	Single-Family Detached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Detached	Non-Ducted Heating	1980-99	0.800729	0.000000	0.199271	0.000000	5.000000	16298.884766
2B	Single-Family Detached	None	1980-99	0.800729	0.000000	0.199271	0.000000	5.000000	16298.884766
2B	Mobile Home	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	1.000000	5003.995117
2B	Mobile Home	Ducted Heating	2000-09	0.000000	0.000000	0.000000	1.000000	1.000000	4810.174805
2B	Mobile Home	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Mobile Home	Non-Ducted Heating	2000-09	0.500000	0.000000	0.000000	0.500000	2.000000	4810.174805
2B	Mobile Home	None	2000-09	0.500000	0.000000	0.000000	0.500000	2.000000	4810.174805
2B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	3.000000	8893.945312
2B	Multi-Family with 2 - 4 Units	Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	6.000000	19163.421875
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Multi-Family with 2 - 4 Units	None	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Multi-Family with 5+ Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	3.000000	8893.945312
2B	Multi-Family with 5+ Units	Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	6.000000	19163.421875
2B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 5+ Units	Non-Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Multi-Family with 5+ Units	None	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Single-Family Attached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	9.000000	20711.564453
2B	Single-Family Attached	Ducted Heating	2000-09	0.946238	0.000000	0.053762	0.000000	22.000000	57106.773438
2B	Single-Family Attached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Attached	Non-Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1479.823730
2B	Single-Family Attached	None	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1479.823730
2B	Single-Family Detached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	9.000000	20711.564453
2B	Single-Family Detached	Ducted Heating	2000-09	0.946238	0.000000	0.053762	0.000000	22.000000	57106.773438
2B	Single-Family Detached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Detached	Non-Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1479.823730
2B	Single-Family Detached	None	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	1479.823730
2B	Mobile Home	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	1.000000	5003.995117
2B	Mobile Home	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	1.000000	4810.174805
2B	Mobile Home	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Mobile Home	Non-Ducted Heating	2010s	0.500000	0.000000	0.000000	0.500000	2.000000	4810.174805
2B	Mobile Home	None	2010s	0.500000	0.000000	0.000000	0.500000	2.000000	4810.174805
2B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	3.000000	8893.945312
2B	Multi-Family with 2 - 4 Units	Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	6.000000	19163.421875
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Multi-Family with 2 - 4 Units	None	2010s	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Multi-Family with 5+ Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	3.000000	8893.945312
2B	Multi-Family with 5+ Units	Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	6.000000	19163.421875
2B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Multi-Family with 5+ Units	None	2010s	1.000000	0.000000	0.000000	0.000000	1.000000	1350.973755
2B	Single-Family Attached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	9.000000	20711.564453
2B	Single-Family Attached	Ducted Heating	2010s	0.946238	0.000000	0.053762	0.000000	22.000000	57106.773438
2B	Single-Family Attached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2B	Single-Family Attached	Non-Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	1.000000	1479.823730
2B	Single-Family Attached	None	2010s	1.000000	0.000000	0.000000	0.000000	1.000000	1479.823730
2B	Single-Family Detached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	9.000000	20711.564453
2B	Single-Family Detached	Ducted Heating	2010s	0.946238	0.000000	0.053762	0.000000	22.000000	57106.773438
