utility,eiaid,name,label
Seward County Rrl Pub Pwr Dist,16954,Residential Service,539f6c1bec4f024411eca5af
"Borough of Ellwood City, Pennsylvania (Utility Company)",5828,Domestice Service,539f6c1bec4f024411eca5b3
Farmers Electric Coop Corp,6206,Rate A - Residential and General Farm Service,539f6c1bec4f024411eca5d5
Lawrenceburg Municipal Utils,10798,City Residential Service,539f6c2aec4f024411eca5d7
"Borough of Duncannon, Pennsylvania (Utility Company)",5442,Residential Rate - In Town,539f6c2aec4f024411eca5eb
Southern Rivers Energy,10624,Farm and Home,539f6c2bec4f024411eca631
Wisconsin Electric Power Co (Michigan),20847,Residential Service Time-of-Use  Single Phase(RG2),539f6c2bec4f024411eca647
Northern States Power Co - Wisconsin (Michigan),13780,Residential Time Of Day Service MR-2,539f6c39ec4f024411eca69d
"Borough of South River, New Jersey (Utility Company)",17571,Class A:Residential Consumption,539f6c39ec4f024411eca69f
"Bedford Rural Elec Coop, Inc",40221,Residential TOU,539f6c39ec4f024411eca6b7
"City of La Harpe, Kansas (Utility Company)",10533,Residential Service,539f6c39ec4f024411eca6c7
"City of Hermann, Missouri (Utility Company)",8493,Residential Service Electric Rates,5616d0985457a3606235c494
Lawrenceburg Municipal Utils,10798,Rural Residential Service,539f6c3aec4f024411eca74f
"Central Rural Electric Cooperative, Inc",3226,Residential,539f6c49ec4f024411eca7c5
"Town of Concord, Massachusetts (Utility Company)",4147,RATE R-4 RESIDENTIAL SERVICE-ASSISTANCE RATE (SINGLE PHASE),539f6c49ec4f024411eca7cf
"Cullman Electric Coop, Inc",4618,Residential,55dce7f15457a31463687726
"City of Southport, North Carolina (Utility Company)",17668,Residential (R - 07),539f6c49ec4f024411eca7e1
"Village of Georgetown, Ohio (Utility Company)",7131,Residential,539f6c49ec4f024411eca7e9
Red River Valley Coop Pwr Assn,26939,Residential - Single Phase,55dcb7a45457a3bc7a687723
"City of Blue Hill, Nebraska (Utility Company)",20848,Residential Electric Service,539f6c58ec4f024411eca833
"City of Washington, Georgia (Utility Company)",20140,Residential Service,539f6c58ec4f024411eca839
"City of Negaunee, Michigan (Utility Company)",13352,Residential Rate,539f6c58ec4f024411eca865
"City of Altus, Oklahoma (Utility Company)",416,Residential,539f6c59ec4f024411eca8a5
"City of Sharon, North Dakota (Utility Company)",17045,Electric Rate,539f6c59ec4f024411eca8a7
"City of Garden City, Kansas (Utility Company)",6941,Residential within corporate limits,539f6c68ec4f024411eca91f
"City of Albany, Missouri (Utility Company)",228,Residential,539f6c68ec4f024411eca925
"City of Moorhead, Minnesota (Utility Company)",12894,Residential- Single-Phase,539f6c68ec4f024411eca94d
"Rio Grande Electric Coop, Inc (New Mexico)",16057,Residential Rate,539f6c68ec4f024411eca94f
"City of Plymouth, Wisconsin (Utility Company)",15159,Rg-1 Residential Service Single Phase,55b7c9895457a3d333995e8b
"Village of Cadott, Wisconsin (Utility Company)",2759,Rg-1 Residential Service,539f6c68ec4f024411eca973
"City of Independence, Missouri (Utility Company)",9231,Residential Service,539f6c69ec4f024411eca997
"City of Cheney, Washington (Utility Company)",3420,Schedule 1 - Residential Rate Three Phase,539f6c69ec4f024411eca99f
Craig-Botetourt Electric Coop,4471,SCHEDULE RSTOU-1-U,539f6c69ec4f024411eca9a9
"Town of Lingle, Wyoming (Utility Company)",11099,Residential Single Phase,539f6c77ec4f024411eca9cb
"City of Summerfield, Kansas (Utility Company)",17754,Residential,539f6c77ec4f024411eca9cf
"City of Lafayette, Alabama (Utility Company)",10570,Residential Rate,539f6c78ec4f024411eca9e5
"City of Washington, Kansas (Utility Company)",20141,City Residential,539f6c78ec4f024411eca9fb
"City of Eaton Rapids, Michigan (Utility Company)",5630,Res. Electric Rate,539f6c78ec4f024411ecaa09
"City of Russellville, Kentucky (Utility Company)",16459,Residential Class 22,539f6c78ec4f024411ecaa0d
Lower Valley Energy Inc,11273,R-1 Farm and Residential Service,539f6c78ec4f024411ecaa0f
"City of Hartford, Alabama (Utility Company)",8209,Residential Rate,539f6c78ec4f024411ecaa17
Midwest Energy Cooperative,12377,Residential Service,539f6c78ec4f024411ecaa3d
Southwestern Electric Coop Inc (Colorado),17715,Residential Central Cooling,539f6c78ec4f024411ecaa45
Williamstown Utility Comm,20731,RESIDENTIAL RATE A-1,539f6c78ec4f024411ecaa4b
"City of Stuart, Iowa (Utility Company)",18231,Residential Three Phase Demand,539f6c79ec4f024411ecaa75
"City of Hingham, Massachusetts (Utility Company)",8796,SCHEDULE GH GENERAL SERVICE - HEATING (RESIDENTIAL),539f6c87ec4f024411ecaa95
"Village of Arcadia, Ohio (Utility Company)",282,Residential Service Rate,539f6c87ec4f024411ecaaa7
Kaw Valley Electric Coop Inc,10019,General Domestic Service - Large (12),539f6c87ec4f024411ecaaad
"Florida Keys El Coop Assn, Inc",6443,Rate Code 1 - Residential Service,539f6c87ec4f024411ecaac3
"City of New Bern, North Carolina (Utility Company)",13416,Standard Residential- Single Phase,539f6c88ec4f024411ecaaf9
"City of Dysart, Iowa (Utility Company)",5518,Residential,539f6c88ec4f024411ecab0b
"City of Safford, Arizona (Utility Company)",16538,Residential Electric Service,539f6c88ec4f024411ecab35
Columbia River Peoples Ut Dist,40438,"Residential Service, Second Meter",539f6c97ec4f024411ecab59
Federated Rural Electric Assn,6258,General Service(Selected Villages),539f6c98ec4f024411ecabeb
Tri-County Electric Coop,19157,City Service (single-phase),539f6c98ec4f024411ecabf7
"City of Glen Elder, Kansas (Utility Company)",7287,Urban Residential Service,539f6ca6ec4f024411ecac0d
"City of New Richmond, Wisconsin (Utility Company)",13481,Rg-1 Residential Service Three Phase,539f6ca7ec4f024411ecac13
"Borough of Pemberton, New Jersey (Utility Company)",14648,Residential,539f6ca7ec4f024411ecac27
"City of Harrisonville, Missouri (Utility Company)",8199,Residential Electric,539f6ca7ec4f024411ecac39
"City of River Falls, Wisconsin (Utility Company)",16082,Rg-1 Residential Service,539f6ca7ec4f024411ecac55
"Northfork Electric Coop, Inc",13838,Residential - Low Usage,539f6ca7ec4f024411ecac5b
"Carbon Power & Light, Inc",2998,General Service: Single-Phase,539f6ca7ec4f024411ecac6d
"Village of Prairie Du Sac, Wisconsin (Utility Company)",15312,Rg-1 Residential Service,539f6ca7ec4f024411ecac83
Fort Valley Utility Comm,6617,RESIDENTIAL:  #10,539f6ca8ec4f024411ecaca5
"City of Remsen, Iowa (Utility Company)",15846,Residential Electric,539f6ca8ec4f024411ecacad
"City of Traer, Iowa (Utility Company)",19062,Alternate Heat Pump Rate - Separately Metered Heat,539f6ca8ec4f024411ecacb3
"City of Menasha, Wisconsin (Utility Company)",12298,Rg-1 Residential Service Single Phase,539f6ca8ec4f024411ecacb5
"City of Lodi, Wisconsin (Utility Company)",11125,Rg-1 Residential Service Three Phase,539f6ca8ec4f024411ecacc7
South Kentucky Rural Electric Coop Corp (Tennessee),17564,Residential,539f6ca8ec4f024411ecaccf
"Village of Arnold, Nebraska (Utility Company)",871,Residential service rate - Single phase,55e496105457a35d428e8009
"Mohave Electric Cooperative, Inc",21538,Rate R- (Residential Rate),539f6cb6ec4f024411ecad05
"City of Tell City, Indiana (Utility Company)",18538,"Tariff A1: Single Phase Residential, Greater Than 200 Amps and Less Than 400 Amps",539f6cb6ec4f024411ecad07
Dakota Electric Association,25177,Schedule 31 - RESIDENTIAL AND FARM SERVICE,539f6cb6ec4f024411ecad13
South Louisiana Elec Coop Assn,17565,"Farm, Home or Residential Service",539f6cb6ec4f024411ecad2b
"Village of Tontogany, Ohio (Utility Company)",18944,In Town Electric Customers,539f6cb7ec4f024411ecad57
Excelsior Electric Member Corp,5905,Residential Rate,539f6cb7ec4f024411ecad8b
"City of Chickamauga, Georgia (Utility Company)",3475,Residential,539f6cc6ec4f024411ecad9f
"City of St Charles, Minnesota (Utility Company)",17862,Residential,539f6cc6ec4f024411ecada7
"City of Carlisle, Iowa (Utility Company)",3029,Residential,539f6cc6ec4f024411ecadab
Greenwood Commissioners-Pub Wk,7646,Residential service rate - Single phase,539f6cc6ec4f024411ecadad
"City of Gladstone, Michigan (Utility Company)",7265,Rate Schedule HH- Home Heat,539f6cc6ec4f024411ecadbb
"Butler Rural El Coop Assn, Inc",2641,Residential Rate: RURAL DOMESTIC SERVICE:,539f6cc6ec4f024411ecadc1
"Town of Granite Falls, North Carolina (Utility Company)",7496,RESIDENTIAL - E5,539f6cc7ec4f024411ecadcb
"City of Tacoma, Washington (Utility Company)",18429,Residential Service - Schedule A-1 - City of Fife,568d9a015457a3d92eabca30
"City of Crystal Falls, Michigan (Utility Company)",4604,Residential,564cb7635457a36e10c5835b
"City of Piqua, Ohio (Utility Company)",15095,Residential,539f6cc7ec4f024411ecadfb
Melrose Public Utilities,12286,Residential,539f6cc7ec4f024411ecae0b
"City of Benson, Minnesota (Utility Company)",1573,RESIDENTIAL RATE,539f6cc8ec4f024411ecae37
"City of Black River Falls, Wisconsin (Utility Company)",1776,Residential Service Optional Time-of-Day,539f6cd9ec4f024411ecaedb
"City of New Holstein, Wisconsin (Utility Company)",13448,Rg-2 Residential Service Optional Time-of-Day Three Phase 7am-7pm,539f6ceaec4f024411ecafa1
Dixie Electric Membership Corp,5202,Residential Schedule (A) Single Phase,539f6cebec4f024411ecafad
"City of Osceola, Missouri (Utility Company)",40383,Additional AC and Heat,539f6cebec4f024411ecafb7
"City of Andalusia, Alabama (Utility Company)",604,Residential Rate,539f6cebec4f024411ecafd3
"City of Marshfield, Wisconsin (Utility Company)",11740,Rg-1 Residential Service Three Phase,539f6cebec4f024411ecafd9
"City of Statesville, North Carolina (Utility Company)",18022,RESIDENTIAL TIME-OF-USE (Optional),5570759d5457a31125db22a3
"Midstate Electric Coop, Inc",12439,Residential Three Phase,539f6cf9ec4f024411ecb003
"Beauregard Electric Coop, Inc",1458,Residential Single Phase,539f6cf9ec4f024411ecb00d
"City of Stoughton, Wisconsin (Utility Company)",18181,Residential Single Phase,5582cf0b5457a3c45f6c88a2
"City of Tonkawa, Oklahoma (Utility Company)",19025,Standard Rate,539f6cf9ec4f024411ecb01f
"Choctawhatche Elec Coop, Inc",3502,RESIDENTIAL SERVICE TIME OF USE: THREE PHASE,539f6cf9ec4f024411ecb02f
"Borough of Blakely, Pennsylvania (Utility Company)",1823,Residential Service,539f6cf9ec4f024411ecb03f
Sand Mountain Electric Coop,16629,RS - Residential Service,539f6cfaec4f024411ecb067
La Porte City Utilities,10542,Residential Electric Service Charge,539f6cfaec4f024411ecb09f
Coast Electric Power Assn,3841,Residential Time of Use,539f6cfaec4f024411ecb0af
"City of Granite Falls, Minnesota (Utility Company)",7494,Residential- City,539f6d09ec4f024411ecb0b9
Boone Electric Coop,2001,Residential Sub-metered Heating,539f6d09ec4f024411ecb0c3
Pennsylvania Electric Co (New York),14711,Residential TOU Service,539f6d09ec4f024411ecb0cb
"Village of Endicott, Nebraska (Utility Company)",5927,Residential,539f6d0aec4f024411ecb10d
Rayle Electric Membership Corp,15700,"Residential Service: Schedule RS-13, Single-Phase",539f6d0bec4f024411ecb129
"Mountain Parks Electric, Inc",13050,General Service Small(Residential),539f6d0bec4f024411ecb137
"Jefferson Davis Elec Coop, Inc",9682,Regular Farm and Home Service (Schedule AA),539f6d0bec4f024411ecb15f
"Borough of Park Ridge, New Jersey (Utility Company)",14472,Electric Service Residential,539f6d1bec4f024411ecb19d
"City of Olustee, Oklahoma (Utility Company)",13966,Residential X 10 Rate,539f6d1bec4f024411ecb1ab
Dalton Utilities,4744,Residential Multiple Use,539f6d1bec4f024411ecb1c5
"City of Liberty, Texas (Utility Company)",10982,Residential service,539f6d1cec4f024411ecb203
New London Electric&Water Util,13467,Rg-1 Residential Service Three Phase,539f6d1cec4f024411ecb217
"City of Richland, Missouri (Utility Company)",15981,Residential- In Town,539f6d1cec4f024411ecb225
"Clay Electric Cooperative, Inc",3757,Rate Schedule R,539f6d1cec4f024411ecb22b
"City of Cuero, Texas (Utility Company)",4610,Residential- Schedule R,539f6d2bec4f024411ecb25b
"City of New Holstein, Wisconsin (Utility Company)",13448,Rg-1 Residential Service Three Phase,539f6d2bec4f024411ecb265
Panhandle Rural El Member Assn,14426,Residential Service Single Phase (13),560da0fc5457a3585a8b456a
"City of Bangor, Wisconsin (Utility Company)",1181,Rg-2 Optional Time-of-Day Three Phase (9:00am-9:00pm),539f6d2bec4f024411ecb289
New Hampshire Elec Coop Inc,13441,"Basic BW, BW2 (less than 400 Amp Service)",539f6d2bec4f024411ecb28b
"City of Saint Peter, Minnesota (Utility Company)",17900,Residential Service,539f6d2cec4f024411ecb2c5
"City of Osceola, Missouri (Utility Company)",40383,Residential,539f6d2cec4f024411ecb2cf
Alaska Power and Telephone Co,219,Schedule No. A-1 Residential (Naukati),539f6d2cec4f024411ecb2e9
"Mohave Electric Cooperative, Inc",21538,Rate RD (Residential Demand Service),539f6d2cec4f024411ecb2ed
"Lake Placid Village, Inc (Utility Company)",10610,Residential,539f6d2cec4f024411ecb2f1
Cobb Electric Membership Corp,3916,Residential Optional Rate Schedule RES-01: Simple Bill,539f6d3bec4f024411ecb333
Dakota Electric Association,25177,Schedule 32- RESIDENTIAL AND FARM DEMAND CONTROL RATE,539f6d3bec4f024411ecb355
Oconomowoc Utilities,13963,Rg-1 Residential Service Single Phase,539f6d3bec4f024411ecb36f
"Alaska Village Elec Coop, Inc",221,Residential Rate: Kalskag Village,539f6d3cec4f024411ecb37d
West Central Electric Coop Inc (South Dakota),20368,Town and Rural Residential Rate,539f6d4cec4f024411ecb417
"Borough of Duncannon, Pennsylvania (Utility Company)",5442,Residential Rate - Outside Town,539f6d4cec4f024411ecb42d
"City of New Bern, North Carolina (Utility Company)",13416,Small General Service 2 - Three Phase,539f6d4cec4f024411ecb449
"City of Neodesha, Kansas (Utility Company)",13380,Residential/ Urban,539f6d4cec4f024411ecb451
"Broad River Electric Coop, Inc",2212,"Residential Service Single-Phase (Rate 20, 420, 720)",539f6d4dec4f024411ecb47b
"City of Preston, Iowa (Utility Company)",15349,Residential Rate,539f6d5cec4f024411ecb49b
"City of Riverside, California (Utility Company)",16088,Domestic - Large Residence,539f6d5cec4f024411ecb4c1
Carrollton Board of Public Wks,3082,Residential Service,539f6d5dec4f024411ecb4cf
"Cam Wal Electric Coop, Inc",2986,Schedule A,539f6d5dec4f024411ecb4d9
"City of Sherrill, New York (Utility Company)",17085,Residential,539f6d5dec4f024411ecb4e7
Upper Peninsula Power Co,19578,Residential Service A-1 Power Supply Service (Optional),559a9f735457a35227271883
North Central Power Co Inc,13697,Residential Service Optional Time-of-Day Rg-2 Option C,539f6d5eec4f024411ecb51b
"City of Oberlin, Ohio (Utility Company)",13949,Residential Service,539f6d5eec4f024411ecb55b
Oconto Falls Water & Light Comm,13965,Rg-2 Residential Service Optional Time-of-Day Three Phase 7am-7pm,539f6d6cec4f024411ecb56d
"City of Kansas City, Kansas (Utility Company)",9996,General Purpose Residential Rate- Rate Code 100,539f6d6cec4f024411ecb573
"City of Muscotah, Kansas (Utility Company)",11207,Residential Rate,539f6d6dec4f024411ecb577
Delmarva Power (Maryland),5027,"RESIDENTIAL ""R""",559bf57d5457a3a963271884
Granite State Electric Co (New Hampshire),26510,Domestic Service Rate D-10 TOU,539fbf90ec4f024c27d8930d
Hibbing Public Utilities Comm,8543,Residential Service,539f6d6dec4f024411ecb589
"City of Eagle River, Wisconsin (Utility Company)",5551,Rg-2 Residential Service Single Phase -  Optional Time-of-Day 9am-9pm,539f6d6dec4f024411ecb59f
Lower Valley Energy Inc (Wyoming),11273,R-1 Farm and Residential Service,539f6d6dec4f024411ecb5b7
"City of Newberry, Florida (Utility Company)",13521,Residential,539f6d6dec4f024411ecb5bd
Southwest Arkansas E C C (Arkansas),17671,Three Phase Rural Service,539f6d6dec4f024411ecb5e1
Montana-Dakota Utilities Co,12199,Optional Time of Day Residential Electric Service (Rate 16),57869baf5457a3ff5829b89f
Marias River Electric Coop Inc,11643,Residential - Farm,539f6d6eec4f024411ecb601
"City of Cascade Locks, Oregon (Utility Company)",3136,Residential Rural,539f6d7cec4f024411ecb62b
"Fairfield Electric Coop, Inc",5929,Residential Service,539f6d7cec4f024411ecb631
"Town of Thatcher, Arizona (Utility Company)",18805,Residential,539f6d7cec4f024411ecb66f
"City of Bronson, Kansas (Utility Company)",2270,Residential And Small Commercial Inside City Limits,539f6d7dec4f024411ecb687
Edgecombe-Martin County E M C,5656,Residential Time-of-Use Service,559c009a5457a3ba63271883
"City of Columbus, Ohio (Utility Company)",4065,Residential (KW10),539f6d7dec4f024411ecb6a1
Oconto Electric Cooperative,13964,"FARM, RESIDENTIAL SERVICE-Three Phase",539f6d7dec4f024411ecb6ad
"City of Baldwin City, Kansas (Utility Company)",1148,Residential- City,539f6d7dec4f024411ecb6c3
Craig-Botetourt Electric Coop (West Virginia),4471,Residential Service (Schedule RS-10-U),539f6d7dec4f024411ecb6e5
"City of Cumberland, Wisconsin (Utility Company)",4627,Rg-1 Residential Service Single Phase,539f6d8bec4f024411ecb6fb
"City of Sullivan, Illinois (Utility Company)",18277,Residential Electric Service,539f6d8bec4f024411ecb6ff
Grand Rapids Public Util Comm,7489,CITY  RESIDENTIAL,539f6d8bec4f024411ecb707
"Mohave Electric Cooperative, Inc",21538,Rate RTOU (Residential Time of Use),539f6d8bec4f024411ecb71b
"Town of Concord, Massachusetts (Utility Company)",4147,RATE R-1 RESIDENTIAL SERVICE (THREE PHASE),539f6d8bec4f024411ecb739
"City of Mora, Minnesota (Utility Company)",12900,Rural Residential,55ef345c5457a3ee2d51fd7b
Waterloo Light & Water Comm,20182,Residential TOU Single Phase (9am to 9pm),55ba4fd45457a3307b995e8d
Nodak Electric Coop Inc,12301,GS Urban Three Phase Long Term,539f6d8cec4f024411ecb77f
Piedmont Electric Member Corp,15023,RESIDENTIAL - TIME-OF-DAY - DEMAND/ENERGY Three Phase,55843dc15457a3c1396c88a2
