Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating Only	Option=Heating and Cooling	Option=None	sample_count	sample_weight	resstock_probability
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000000
Single-Family Detached	None	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000989
Single-Family Detached	Heat Pump	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000154
Single-Family Detached	None	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.001078
Single-Family Detached	Room AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.001137
Single-Family Detached	Central AC	None	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406	0.000131
Single-Family Detached	Heat Pump	None	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406	0.000020
Single-Family Detached	None	None	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469	0.000021
Single-Family Detached	Room AC	None	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469	0.000000
Single-Family Detached	Central AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.000816
Single-Family Detached	None	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.000000
Single-Family Detached	Central AC	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.002957
Single-Family Detached	Heat Pump	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.000300
Single-Family Detached	None	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.000184
Single-Family Detached	Room AC	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.000060
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000000
Single-Family Detached	None	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000162
Single-Family Detached	Heat Pump	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953	0.000025
Single-Family Detached	None	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.000177
Single-Family Detached	Room AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281	0.000186
Single-Family Detached	Central AC	None	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406	0.000121
Single-Family Detached	Heat Pump	None	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406	0.000018
Single-Family Detached	None	None	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469	0.000019
Single-Family Detached	Room AC	None	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469	0.000000
Single-Family Detached	Central AC	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000	0.001312
Single-Family Detached	None	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500	0.000000
Single-Family Detached	Central AC	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000	0.030813
Single-Family Detached	Heat Pump	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000	0.001427
Single-Family Detached	None	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500	0.013541
Single-Family Detached	Room AC	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500	0.017866
Single-Family Detached	Central AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688	0.000000
Single-Family Detached	None	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688	0.006844
Single-Family Detached	Heat Pump	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688	0.000277
Single-Family Detached	None	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000	0.013774
Single-Family Detached	Room AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000	0.031805
Single-Family Detached	Central AC	None	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	74884.539062	0.000097
Single-Family Detached	Heat Pump	None	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	74884.539062	0.000000
Single-Family Detached	None	None	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	490662.093750	0.001242
Single-Family Detached	Room AC	None	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	490662.093750	0.000165
